"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"410"	"410"	"0.000"	"91.907"	"40"	"12"	"26"	"12"	"1"	"436"	"47.8"	"6.43"	"91.73"	"12"	"0"	"63095253.90625"	"62056847.46875"	"269185.202148438"	"442574.221679688"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"256"	"256"	"0.000"	"91.826"	"41"	"10"	"28"	"10"	"1"	"235"	"26.8"	"5.22"	"104.60"	"10"	"0"	"168005196.25"	"170788304.796875"	"1127737.67163086"	"1266377.07910156"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"926"	"926"	"0.000"	"91.327"	"51"	"8"	"16"	"8"	"1"	"340"	"37.2"	"5.39"	"100.01"	"8"	"0"	"91186396.75"	"84779758.75"	"205472.53125"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"786"	"786"	"0.000"	"91.301"	"43"	"9"	"21"	"9"	"1"	"391"	"40.9"	"4.79"	"84.82"	"9"	"0"	"51199037.3125"	"49034785.9375"	"1581069.57226563"	"1675652.1953125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"513"	"513"	"0.000"	"90.936"	"37"	"11"	"32"	"11"	"1"	"443"	"50.4"	"5.90"	"103.50"	"11"	"0"	"51987038.890625"	"45645048.40625"	"181362.028808594"	"4343.0048828125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1082"	"1082"	"0.000"	"90.693"	"34"	"14"	"31"	"14"	"1"	"606"	"65.6"	"5.00"	"106.45"	"14"	"0"	"49573125.1875"	"47612406.0625"	"322966.059692383"	"324291.568847656"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2491"	"2491"	"0.000"	"90.103"	"26"	"15"	"26"	"15"	"1"	"858"	"95.4"	"5.31"	"83.12"	"15"	"0"	"28179940.8125"	"26732570.0625"	"297194.8125"	"439923.238769531"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1072"	"1072"	"0.000"	"89.768"	"26"	"8"	"18"	"8"	"1"	"545"	"56.3"	"6.87"	"86.22"	"8"	"0"	"42440657.625"	"41850099.6875"	"102821.974609375"	"107803.211914063"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3475"	"3475"	"0.000"	"89.513"	"42"	"9"	"29"	"9"	"1"	"231"	"24.3"	"9.36"	"111.11"	"9"	"0"	"208271611.65625"	"216788019.625"	"1641741.25"	"1855145.5"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3296"	"3296"	"0.000"	"89.093"	"33"	"15"	"31"	"15"	"1"	"575"	"64.2"	"7.72"	"104.68"	"15"	"0"	"117363480.875"	"114899348.09375"	"56373.779296875"	"122225.803222656"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"768"	"768"	"0.000"	"88.501"	"44"	"9"	"25"	"9"	"1"	"306"	"35.5"	"6.46"	"103.62"	"9"	"0"	"43221249.53125"	"44236967.546875"	"46047.787109375"	"120239.6640625"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"41"	"41"	"0.000"	"88.395"	"41"	"13"	"29"	"13"	"1"	"545"	"59.6"	"5.64"	"107.43"	"13"	"0"	"35893467.65625"	"36692214.375"	"566121.47265625"	"760978.694335938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3635"	"3635"	"0.000"	"88.239"	"28"	"10"	"25"	"10"	"1"	"641"	"70.1"	"5.17"	"91.37"	"10"	"0"	"25100400.109375"	"22613432.59375"	"147223.459960938"	"147876.297851563"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2361"	"2361"	"0.000"	"88.066"	"59"	"10"	"18"	"10"	"1"	"338"	"37.0"	"4.81"	"86.74"	"10"	"0"	"31174845.125"	"32294859.75"	"8900.0576171875"	"134543.375"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"636"	"636"	"0.000"	"87.823"	"38"	"16"	"39"	"16"	"1"	"564"	"62.5"	"4.92"	"135.15"	"16"	"0"	"82445205.625"	"75577060.0625"	"1138757.54821777"	"1665396.16894531"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3381"	"3381"	"0.000"	"87.662"	"40"	"11"	"23"	"11"	"1"	"449"	"48.6"	"5.97"	"101.07"	"11"	"0"	"67412692.71875"	"71588003.59375"	"183896.32421875"	"268664.5703125"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3154"	"3154"	"0.000"	"87.493"	"43"	"11"	"21"	"11"	"1"	"473"	"51.7"	"7.44"	"93.07"	"11"	"0"	"66103532.0625"	"69291228.625"	"418716.259765625"	"412285.390625"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3469"	"3469"	"0.000"	"87.385"	"64"	"11"	"40"	"11"	"1"	"156"	"17.6"	"10.27"	"116.59"	"11"	"0"	"474634557.21875"	"511481809.40625"	"287183.400878906"	"276605.603515625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3374"	"3374"	"0.000"	"87.106"	"58"	"10"	"27"	"10"	"1"	"265"	"29.3"	"6.89"	"93.52"	"10"	"0"	"124103370.59375"	"135483239.0625"	"883759.6875"	"989671.53125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3346"	"3346"	"0.000"	"86.860"	"48"	"8"	"34"	"8"	"1"	"122"	"13.3"	"10.93"	"105.46"	"8"	"0"	"331030633.5"	"321265935.4375"	"920686.689697266"	"993249.396484375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"625"	"625"	"0.000"	"86.234"	"20"	"11"	"30"	"10"	"1"	"610"	"69.6"	"4.87"	"103.96"	"11"	"1"	"64843456.1875"	"66906410.0625"	"1062476.33868408"	"1146915.2734375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"932"	"932"	"0.000"	"86.230"	"29"	"10"	"22"	"10"	"1"	"610"	"66.0"	"5.03"	"71.46"	"10"	"0"	"47282686.25"	"44975066.15625"	"2856264.6796875"	"3451461.453125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1697"	"1697"	"0.000"	"85.214"	"28"	"11"	"20"	"11"	"1"	"779"	"84.7"	"4.49"	"76.64"	"11"	"0"	"19108628.75"	"18472898.5625"	"353521.15234375"	"785036.296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1518"	"1518"	"0.000"	"85.040"	"29"	"7"	"12"	"7"	"1"	"484"	"55.0"	"9.60"	"66.77"	"7"	"0"	"22843666.4375"	"24265120.375"	"39973.8515625"	"51898.134765625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1768"	"1768"	"0.000"	"84.900"	"38"	"11"	"24"	"11"	"1"	"394"	"43.3"	"5.80"	"93.54"	"11"	"0"	"67632864.75"	"71640292.5"	"24083.978515625"	"18702.2623291016"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2453"	"2453"	"0.000"	"84.532"	"24"	"12"	"25"	"12"	"1"	"971"	"107.2"	"5.06"	"84.79"	"12"	"0"	"20369264.140625"	"23658846.4375"	"642104.591796875"	"909813.54296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2890"	"2890"	"0.000"	"84.391"	"54"	"14"	"28"	"14"	"1"	"347"	"38.4"	"6.60"	"99.32"	"14"	"0"	"43607970.25"	"50321375.15625"	"1253857.37890625"	"1492353.36523438"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3385"	"3385"	"0.000"	"84.267"	"22"	"14"	"29"	"14"	"1"	"1111"	"123.9"	"5.62"	"86.42"	"14"	"0"	"53057916.28125"	"53020084.125"	"337530.513671875"	"391304.552734375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"243"	"243"	"0.000"	"84.175"	"39"	"12"	"32"	"12"	"1"	"347"	"37.1"	"5.21"	"81.53"	"12"	"0"	"55419768.9375"	"60156494.4453125"	"252758.7421875"	"285326.375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1543"	"1543"	"0.000"	"84.004"	"67"	"13"	"29"	"13"	"1"	"326"	"36.8"	"5.68"	"110.37"	"13"	"0"	"50028237.125"	"51954923.828125"	"89626.5046386719"	"97127.2548828125"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1306"	"1306"	"0.000"	"83.583"	"27"	"9"	"16"	"9"	"1"	"550"	"60.5"	"5.01"	"69.65"	"9"	"0"	"12837399.21875"	"11904827.75"	"67738.8125"	"66613.4765625"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3161"	"3161"	"0.000"	"82.669"	"29"	"11"	"34"	"11"	"1"	"607"	"66.1"	"4.97"	"113.83"	"11"	"0"	"102688155.25"	"111417701.5"	"445152.552246094"	"546420.704101563"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"209"	"209"	"0.000"	"82.205"	"54"	"8"	"16"	"8"	"1"	"287"	"31.4"	"6.43"	"88.12"	"8"	"0"	"11118743.53125"	"14768679.53125"	"37238.57421875"	"37781.66015625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"743"	"743"	"0.000"	"82.152"	"42"	"8"	"20"	"8"	"1"	"281"	"31.7"	"6.70"	"82.19"	"8"	"0"	"37616413.4375"	"38674763.875"	""	"79083.67578125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"700"	"700"	"0.000"	"81.927"	"24"	"12"	"28"	"12"	"1"	"750"	"84.7"	"4.79"	"93.45"	"12"	"0"	"31782728.375"	"28975623.140625"	"711910.073242188"	"910666.290283203"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3700"	"3700"	"0.000"	"81.920"	"39"	"8"	"26"	"8"	"1"	"271"	"29.7"	"5.73"	"114.04"	"8"	"0"	"100602359.402344"	"89835118.1484375"	"310734.125"	"333328.387207031"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1427"	"1427"	"0.000"	"81.815"	"48"	"12"	"38"	"12"	"1"	"315"	"34.4"	"6.01"	"106.22"	"12"	"0"	"92277975"	"91835139.875"	"4541291.06640625"	"4634888.96875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3401"	"3401"	"0.000"	"81.520"	"43"	"16"	"28"	"16"	"1"	"442"	"49.9"	"5.50"	"89.14"	"16"	"0"	"93633990.3125"	"97833290.640625"	"178619.156738281"	"332176.153320313"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2579"	"2579"	"0.000"	"80.401"	"49"	"9"	"21"	"9"	"1"	"338"	"38.8"	"4.50"	"103.02"	"9"	"0"	"66596509.6875"	"65210203.6875"	"929665.51171875"	"751847.632080078"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"937"	"937"	"0.000"	"80.276"	"62"	"10"	"35"	"10"	"1"	"297"	"32.3"	"5.71"	"89.91"	"10"	"0"	"74689426.875"	"73793353.609375"	"936440.041992188"	"1849549.57714844"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1184"	"1184"	"0.000"	"80.144"	"31"	"12"	"28"	"12"	"1"	"472"	"50.4"	"5.53"	"97.55"	"12"	"0"	"54671942.125"	"53548061.0703125"	"111685.248535156"	"339154.118164063"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2494"	"2494"	"0.000"	"80.081"	"57"	"8"	"21"	"8"	"1"	"254"	"29.1"	"7.49"	"77.25"	"8"	"0"	"25913800.1015625"	"26464983.484375"	"193950.618164063"	"191777.783203125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1673"	"1673"	"0.000"	"79.724"	"31"	"13"	"33"	"13"	"1"	"498"	"55.4"	"4.46"	"94.22"	"13"	"0"	"94064627.25"	"97653634.4375"	"1246291.73730469"	"1493732.50976563"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3586"	"3586"	"0.000"	"79.191"	"21"	"7"	"26"	"7"	"1"	"526"	"58.8"	"5.33"	"76.46"	"7"	"0"	"22749036.21875"	"22573297.15625"	"353680.53125"	"437552.3046875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1497"	"1497"	"0.000"	"79.085"	"27"	"12"	"28"	"12"	"1"	"811"	"89.0"	"4.25"	"75.34"	"12"	"0"	"36373103.90625"	"35394322.0234375"	"575425.89453125"	"535952.971679688"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1980"	"1980"	"0.000"	"78.822"	"58"	"8"	"63"	"8"	"1"	"158"	"18.5"	"4.49"	"131.70"	"8"	"0"	"417821323.216797"	"440950532.90625"	"4860760.16308594"	"4794193.7890625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"734"	"734"	"0.000"	"78.068"	"23"	"7"	"35"	"7"	"1"	"421"	"48.1"	"8.28"	"117.10"	"7"	"0"	"293189765.78125"	"294179597.15625"	"4875735.05175781"	"4849170.65393066"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2173"	"2173"	"0.000"	"77.519"	"23"	"11"	"23"	"11"	"1"	"876"	"95.2"	"4.77"	"70.02"	"11"	"0"	"101541614.46875"	"95713890.84375"	"1173512.9309082"	"1567523.65893555"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1633"	"1633"	"0.000"	"77.443"	"30"	"8"	"19"	"8"	"1"	"412"	"43.3"	"5.68"	"77.21"	"8"	"0"	"33095542.125"	"33662367.9375"	"718744.17578125"	"814138.833984375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"566"	"566"	"0.000"	"77.367"	"17"	"9"	"21"	"9"	"1"	"924"	"101.2"	"5.36"	"96.18"	"9"	"0"	"23811409.375"	"13826996.9375"	"121576.252441406"	"121544.290039063"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3332"	"3332"	"0.000"	"77.279"	"42"	"8"	"61"	"8"	"1"	"206"	"23.5"	"9.89"	"99.93"	"8"	"0"	"893207450.417969"	"933272326.297852"	"2395555.07128906"	"2348037.41674805"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2135"	"2135"	"0.000"	"77.242"	"17"	"8"	"23"	"8"	"1"	"720"	"79.6"	"4.98"	"86.33"	"8"	"0"	"16791763.25"	"14236399.5"	"695105.208984375"	"237947.837890625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1357"	"1357"	"0.000"	"77.069"	"42"	"6"	"17"	"6"	"1"	"343"	"36.4"	"6.00"	"80.41"	"6"	"0"	"32339178.875"	"37732097.5"	"87706.142578125"	"142858.104492188"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2254"	"2254"	"0.000"	"76.961"	"45"	"8"	"13"	"8"	"1"	"331"	"35.4"	"5.10"	"62.55"	"8"	"0"	"18004460.875"	"14150023.625"	"163308.515625"	"112947.578125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"807"	"807"	"0.000"	"76.908"	"37"	"10"	"22"	"10"	"1"	"302"	"34.0"	"6.57"	"93.46"	"10"	"0"	"34555990.375"	"37191664.8125"	"111677.75"	"139602.171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"614"	"614"	"0.000"	"76.883"	"24"	"8"	"19"	"8"	"1"	"586"	"63.6"	"5.03"	"66.97"	"8"	"0"	"48141826.375"	"42779751.5625"	"734933.75390625"	"842681.97265625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1802"	"1802"	"0.000"	"76.692"	"37"	"10"	"22"	"10"	"1"	"415"	"45.0"	"5.12"	"84.79"	"10"	"0"	"75855952.34375"	"73856580.09375"	"279408.23046875"	"379660.809570313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1227"	"1227"	"0.000"	"75.955"	"27"	"8"	"19"	"8"	"1"	"479"	"51.6"	"9.50"	"78.29"	"8"	"0"	"26438446.53125"	"29416312.1875"	"250115.904296875"	"306999.52734375"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1222"	"1222"	"0.000"	"75.672"	"15"	"7"	"17"	"7"	"1"	"915"	"104.1"	"6.32"	"81.78"	"7"	"0"	"14288063.90625"	"15796503.625"	"21242.28515625"	"11699.1357421875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1517"	"1517"	"0.000"	"75.491"	"40"	"11"	"25"	"11"	"1"	"469"	"52.1"	"5.31"	"64.25"	"11"	"0"	"67187062.5625"	"72710220.25"	"958363.73046875"	"990717.20703125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3744"	"3744"	"0.000"	"75.431"	"50"	"8"	"30"	"8"	"1"	"261"	"28.3"	"4.46"	"90.89"	"8"	"0"	"37140978.375"	"43060914.5"	"3316262.18359375"	"3450166.796875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3776"	"3776"	"0.000"	"75.345"	"22"	"11"	"17"	"11"	"1"	"885"	"98.1"	"6.00"	"66.18"	"11"	"0"	"19183287.90625"	"18380862.15625"	"445994.673828125"	"448658.733398438"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1274"	"1274"	"0.000"	"75.061"	"35"	"9"	"21"	"9"	"1"	"451"	"49.6"	"8.53"	"63.48"	"9"	"0"	"27579743.5625"	"27697809.0625"	"1196466.81958008"	"1673100.6640625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"958"	"958"	"0.000"	"75.040"	"36"	"5"	"18"	"5"	"1"	"245"	"26.5"	"6.24"	"65.52"	"5"	"0"	"27782576.5"	"29305182.25"	"776496.4453125"	"801548.875"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3522"	"3522"	"0.000"	"75.039"	"47"	"11"	"34"	"11"	"1"	"293"	"32.8"	"6.84"	"95.62"	"11"	"0"	"183397968.625"	"194700681.25"	"1920068.1171875"	"2369626.5546875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1552"	"1552"	"0.000"	"74.954"	"16"	"11"	"18"	"11"	"1"	"1165"	"129.9"	"5.99"	"79.18"	"11"	"0"	"13626902.65625"	"12955503.625"	"122218.984375"	"128909.64453125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3717"	"3717"	"0.000"	"74.839"	"31"	"9"	"21"	"9"	"1"	"408"	"45.0"	"9.36"	"78.54"	"9"	"0"	"48346988.9375"	"46023612.5"	"270306.103027344"	"381796.015625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3192"	"3192"	"0.000"	"74.756"	"19"	"8"	"21"	"8"	"1"	"758"	"84.1"	"5.00"	"88.43"	"8"	"0"	"14588338.125"	"15891715.8125"	"55540.109375"	"68929.0625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"815"	"815"	"0.000"	"74.754"	"25"	"10"	"23"	"10"	"1"	"648"	"72.0"	"4.68"	"92.11"	"10"	"0"	"26339784.125"	"36622238.96875"	"212029.390625"	"294708.0390625"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3699"	"3699"	"0.000"	"74.637"	"33"	"11"	"22"	"11"	"1"	"532"	"57.8"	"5.12"	"85.09"	"11"	"0"	"37822874.3125"	"38695000.0625"	"963093.067382813"	"574113.592285156"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1956"	"1956"	"0.000"	"74.396"	"22"	"10"	"23"	"10"	"1"	"772"	"84.0"	"5.67"	"81.08"	"10"	"0"	"29619736.25"	"31048996.6875"	"13422.26953125"	"98212.6630859375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1943"	"1943"	"0.000"	"74.261"	"38"	"11"	"22"	"11"	"1"	"359"	"39.2"	"5.55"	"72.66"	"11"	"0"	"60920289.625"	"60737400.75"	"93869.0297851563"	"13409.5913085938"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1435"	"1435"	"0.000"	"74.126"	"55"	"8"	"24"	"8"	"1"	"284"	"30.9"	"5.62"	"93.93"	"8"	"0"	"90315663.984375"	"103160709.65625"	"139896.375"	"135736.9375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"761"	"761"	"0.000"	"74.117"	"28"	"10"	"25"	"10"	"1"	"453"	"47.4"	"4.93"	"78.09"	"10"	"0"	"25027525.0761719"	"21416684.59375"	"497931.145507813"	"665882.279785156"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3305"	"3305"	"0.000"	"73.892"	"31"	"8"	"25"	"8"	"1"	"360"	"40.2"	"5.45"	"102.49"	"8"	"0"	"90614009.375"	"92270634.5"	"229950.095703125"	"200772.21875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1134"	"1134"	"0.000"	"73.806"	"26"	"10"	"27"	"10"	"1"	"576"	"64.1"	"5.19"	"96.32"	"10"	"0"	"18351278.546875"	"22522477.875"	"357015.513671875"	"391662.178710938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2581"	"2581"	"0.000"	"73.752"	"27"	"9"	"21"	"8"	"1"	"540"	"58.9"	"5.45"	"74.91"	"9"	"0"	"34688570.1875"	"37747858"	"524543.969726563"	"688908.372558594"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"667"	"667"	"0.000"	"73.664"	"41"	"11"	"19"	"11"	"1"	"576"	"64.0"	"5.06"	"82.79"	"11"	"0"	"22388687.875"	"20182339.8828125"	"33907.5534667969"	"38590.5234375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2518"	"2518"	"0.000"	"73.653"	"25"	"10"	"26"	"10"	"1"	"555"	"62.8"	"5.38"	"103.87"	"10"	"0"	"53183060.96875"	"50982824.9375"	"1315547.88549805"	"973702.749511719"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1169"	"1169"	"0.000"	"73.221"	"68"	"6"	"38"	"6"	"1"	"193"	"21.5"	"4.78"	"122.76"	"6"	"0"	"702143841.988281"	"737570851.775391"	"2685089.72070313"	"3087125.39257813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2090"	"2090"	"0.000"	"73.185"	"36"	"11"	"19"	"11"	"1"	"584"	"66.6"	"5.21"	"80.82"	"11"	"0"	"15434547.625"	"19665220.8125"	"26790.080078125"	"65878.54296875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"14"	"14"	"0.000"	"73.145"	"20"	"12"	"25"	"12"	"1"	"930"	"103.3"	"5.16"	"71.20"	"12"	"0"	"24193160.5"	"22253908.6484375"	"298988.581054688"	"260747.798339844"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"462"	"462"	"0.000"	"73.037"	"54"	"11"	"25"	"11"	"1"	"378"	"41.2"	"5.76"	"84.79"	"11"	"0"	"46938583.265625"	"44175324.375"	"321176.36328125"	"374988.374511719"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"564"	"564"	"0.000"	"72.981"	"31"	"9"	"18"	"9"	"1"	"460"	"50.6"	"6.18"	"66.11"	"9"	"0"	"15289679.875"	"16020425.59375"	"236141.627563477"	"248159.04296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"195"	"195"	"0.000"	"72.863"	"23"	"5"	"16"	"5"	"1"	"452"	"49.6"	"6.57"	"86.87"	"5"	"0"	"9578623.125"	"13531131.9375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"336"	"336"	"0.000"	"72.638"	"51"	"7"	"28"	"7"	"1"	"91"	"10.4"	"10.43"	"94.32"	"7"	"0"	"454702178.21875"	"397224942.59375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2262"	"2262"	"0.000"	"72.464"	"38"	"11"	"28"	"11"	"1"	"478"	"50.8"	"5.86"	"76.91"	"11"	"0"	"51483792.8867188"	"52800538.28125"	"1265056.234375"	"1314370.50390625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2323"	"2323"	"0.000"	"72.057"	"81"	"9"	"20"	"9"	"1"	"197"	"21.8"	"6.00"	"86.65"	"9"	"0"	"40443257.625"	"41944604.125"	"97910.59375"	"156325.72265625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1981"	"1981"	"0.000"	"71.790"	"55"	"10"	"25"	"10"	"1"	"155"	"18.2"	"4.83"	"81.24"	"10"	"0"	"119803625.5"	"118812302.75"	"2012726.90625"	"2397966.6875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"892"	"892"	"0.000"	"71.717"	"29"	"10"	"21"	"10"	"1"	"519"	"56.4"	"5.81"	"68.34"	"10"	"0"	"12293533.6875"	"17674655.4375"	"653480.526367188"	"585153.28515625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3716"	"3716"	"0.000"	"71.671"	"24"	"8"	"17"	"8"	"1"	"521"	"57.5"	"5.14"	"66.79"	"8"	"0"	"9604983.625"	"8712288.9375"	"165804.890625"	"181550.375"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"990"	"990"	"0.000"	"71.661"	"22"	"6"	"28"	"6"	"1"	"461"	"48.5"	"4.16"	"96.80"	"6"	"0"	"22148510.4375"	"25881421.71875"	"3595392.71679688"	"3256688.86523438"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2038"	"2038"	"0.000"	"71.593"	"31"	"8"	"27"	"8"	"1"	"361"	"39.4"	"5.92"	"98.00"	"8"	"0"	"47129090.375"	"52616059.4375"	"600262.650390625"	"682862.5703125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2273"	"2273"	"0.000"	"71.422"	"22"	"8"	"24"	"8"	"1"	"580"	"65.3"	"5.15"	"96.58"	"8"	"0"	"51255874"	"51145446.3125"	"164099.491699219"	"181457.264160156"	"High"	"High"	"Peak Found"	"High"	""
