"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"3029"	"3029"	"0.000"	"102.687"	"31"	"12"	"26"	"12"	"1"	"758"	"84.1"	"4.97"	"93.76"	"12"	"0"	"37955750.015625"	"38429974.1640625"	"244570.4453125"	"257435.85546875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"949"	"949"	"0.000"	"102.623"	"23"	"7"	"19"	"7"	"1"	"545"	"56.3"	"6.87"	"105.45"	"7"	"0"	"83404447"	"83475148.25"	"172359.841796875"	"130612.530761719"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"288"	"288"	"0.000"	"102.406"	"62"	"10"	"28"	"10"	"1"	"284"	"32.4"	"7.14"	"118.54"	"10"	"0"	"159783888.125"	"158125118.625"	"353301.935546875"	"220074.17578125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1999"	"1999"	"0.000"	"102.375"	"32"	"14"	"25"	"14"	"1"	"720"	"79.6"	"5.00"	"90.93"	"14"	"0"	"25738239.71875"	"27785013.9375"	"607340.62109375"	"247446.390625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"839"	"839"	"0.000"	"101.677"	"70"	"11"	"26"	"11"	"1"	"245"	"26.5"	"6.24"	"95.59"	"11"	"0"	"61469435.765625"	"76789614.7734375"	"1362140.89160156"	"1868480.56323242"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2404"	"2404"	"0.000"	"101.333"	"29"	"12"	"28"	"12"	"1"	"630"	"69.2"	"4.32"	"106.46"	"12"	"0"	"106548251.3125"	"111775216.1875"	"428542.9765625"	"539586.4921875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"261"	"261"	"0.000"	"101.324"	"46"	"12"	"29"	"12"	"1"	"333"	"36.1"	"5.78"	"109.13"	"12"	"0"	"239224837.75"	"240044659.25"	"736383.465332031"	"1138711.66113281"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1088"	"1088"	"0.000"	"100.529"	"38"	"15"	"29"	"14"	"1"	"617"	"71.1"	"5.24"	"106.13"	"15"	"0"	"35760574.3125"	"37439035.5625"	"61688.326171875"	"51075.234375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"862"	"862"	"0.000"	"100.466"	"33"	"14"	"33"	"14"	"1"	"648"	"71.3"	"4.78"	"131.22"	"14"	"0"	"63169060.875"	"70203837.6875"	"2445479.20141602"	"2592223.51342773"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1646"	"1646"	"0.000"	"100.301"	"54"	"8"	"34"	"8"	"1"	"247"	"26.3"	"4.96"	"120.63"	"8"	"0"	"80442253.5625"	"80693159.1875"	"846012.931640625"	"992559.025390625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2449"	"2449"	"0.000"	"100.294"	"58"	"16"	"33"	"16"	"1"	"370"	"41.5"	"6.09"	"111.11"	"16"	"0"	"40216070.3359375"	"42013944.9296875"	"108957.123046875"	"307312.2734375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"707"	"707"	"0.000"	"100.249"	"38"	"15"	"35"	"15"	"1"	"648"	"72.1"	"4.72"	"110.62"	"15"	"0"	"68517640.578125"	"65378653.921875"	"351434.68359375"	"423874.265625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2106"	"2106"	"0.000"	"99.786"	"54"	"13"	"33"	"13"	"1"	"379"	"42.8"	"4.77"	"93.16"	"13"	"0"	"78044174"	"78383981.375"	"1243439.88183594"	"869616.513427734"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"177"	"177"	"0.000"	"99.632"	"22"	"11"	"28"	"11"	"1"	"914"	"100.4"	"4.40"	"114.37"	"11"	"0"	"29426004.375"	"30727677.6875"	"586356.434082031"	"559978.951171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"448"	"448"	"0.000"	"99.438"	"52"	"13"	"29"	"13"	"1"	"388"	"43.2"	"4.89"	"105.86"	"13"	"0"	"81854413.03125"	"79852722.6171875"	"380705.755859375"	"235298.599609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2266"	"2266"	"0.000"	"99.350"	"47"	"12"	"28"	"12"	"1"	"550"	"60.8"	"5.39"	"90.47"	"12"	"0"	"39711527.875"	"40729993"	"291252.8828125"	"72253.853515625"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3138"	"3138"	"0.000"	"99.092"	"48"	"10"	"25"	"10"	"1"	"295"	"32.7"	"5.20"	"103.80"	"10"	"0"	"49984654.78125"	"41915868.75"	"112378.132080078"	"116628.475830078"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3226"	"3226"	"0.000"	"98.785"	"43"	"17"	"35"	"17"	"1"	"542"	"62.3"	"8.72"	"102.13"	"17"	"0"	"49067646.3554688"	"50451230.1914063"	"524821.72253418"	"456631.372192383"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2436"	"2436"	"0.000"	"98.657"	"49"	"11"	"30"	"11"	"1"	"253"	"27.8"	"4.97"	"110.73"	"11"	"0"	"146730978.1875"	"149058098.3125"	"542182.181640625"	"583008.231445313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"626"	"626"	"0.000"	"98.566"	"58"	"8"	"28"	"8"	"1"	"210"	"23.9"	"5.17"	"109.33"	"8"	"0"	"168105610.1875"	"171725425.28125"	"159970.079101563"	"289067.247558594"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3228"	"3228"	"0.000"	"98.328"	"64"	"10"	"26"	"10"	"1"	"265"	"29.4"	"6.89"	"103.25"	"10"	"0"	"124824946.875"	"120877825.53125"	"1046684.03857422"	"693687.02734375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"317"	"317"	"0.000"	"98.122"	"55"	"14"	"32"	"14"	"1"	"402"	"43.2"	"5.49"	"130.48"	"14"	"0"	"87842170.75"	"126811798.75"	"976830.947753906"	"649554.161132813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1"	"1"	"0.000"	"98.098"	"43"	"12"	"33"	"12"	"1"	"366"	"40.8"	"4.87"	"116.71"	"12"	"0"	"105249053.109375"	"110238587.40625"	"953367.571289063"	"1218398.20898438"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2796"	"2796"	"0.000"	"98.094"	"24"	"12"	"26"	"12"	"1"	"863"	"94.8"	"5.29"	"98.04"	"12"	"0"	"48846485.96875"	"55566070.78125"	"433355.560546875"	"261963.326171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2230"	"2230"	"0.000"	"97.928"	"63"	"15"	"29"	"15"	"1"	"400"	"45.2"	"4.68"	"115.00"	"15"	"0"	"86391946.46875"	"82443632.546875"	"9420.66333007813"	"31293.95703125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2185"	"2185"	"0.000"	"97.905"	"84"	"8"	"29"	"8"	"1"	"163"	"17.9"	"4.84"	"119.75"	"8"	"0"	"80892702.078125"	"67911445.125"	"1291852.29199219"	"1559808.19726563"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3616"	"3616"	"0.000"	"97.548"	"40"	"13"	"26"	"13"	"1"	"541"	"61.2"	"5.35"	"105.01"	"13"	"0"	"75636384.75"	"69793811.4375"	"320762.708984375"	"236040.465820313"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3376"	"3376"	"0.000"	"97.046"	"52"	"14"	"39"	"14"	"1"	"293"	"32.8"	"6.84"	"126.57"	"14"	"0"	"245509108"	"263753127.125"	"1850669.421875"	"1912190.81640625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2956"	"2956"	"0.000"	"96.985"	"28"	"14"	"29"	"14"	"1"	"577"	"64.5"	"6.54"	"99.28"	"14"	"0"	"55714051.1875"	"54847946.625"	"383756.1953125"	"457475.77734375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1099"	"1099"	"0.000"	"96.960"	"14"	"10"	"17"	"10"	"1"	"1517"	"171.5"	"5.64"	"93.28"	"10"	"0"	"18414801.625"	"17768419.96875"	"75349.3984375"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3323"	"3323"	"0.000"	"96.683"	"68"	"12"	"45"	"12"	"1"	"156"	"17.6"	"10.27"	"132.38"	"12"	"0"	"670283792.664063"	"701997202.914063"	"309394.280517578"	"327783.159667969"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3199"	"3199"	"0.000"	"96.360"	"48"	"8"	"36"	"8"	"1"	"122"	"13.3"	"10.93"	"127.18"	"8"	"0"	"472981964.6875"	"482460250"	"377332.418945313"	"455502.935058594"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3186"	"3186"	"0.000"	"95.906"	"42"	"7"	"68"	"7"	"1"	"206"	"23.5"	"9.89"	"129.52"	"7"	"0"	"1228449648"	"1246276325.75"	"2179608.59936523"	"2279363.13623047"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1415"	"1415"	"0.000"	"95.774"	"19"	"13"	"25"	"13"	"1"	"1165"	"129.9"	"5.97"	"108.12"	"13"	"0"	"29698334.75"	"29741656.4375"	"241992.248046875"	"323024.23828125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3266"	"3266"	"0.000"	"95.657"	"65"	"12"	"31"	"12"	"1"	"295"	"32.8"	"6.00"	"116.44"	"12"	"0"	"74012900.5"	"80608444.375"	"196063.743164063"	"218908.543945313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1380"	"1380"	"0.000"	"95.315"	"35"	"11"	"22"	"11"	"1"	"484"	"55.0"	"9.60"	"91.54"	"11"	"0"	"40696632.375"	"38852366.5"	"273947.224609375"	"201702.546875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"699"	"699"	"0.000"	"94.259"	"52"	"12"	"29"	"12"	"1"	"302"	"33.9"	"6.52"	"115.35"	"12"	"0"	"60481503.8125"	"61068072.5625"	"209906.562988281"	"164116.563476563"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"513"	"513"	"0.000"	"94.154"	"28"	"13"	"25"	"13"	"1"	"836"	"92.2"	"4.44"	"95.52"	"13"	"0"	"146537325.9375"	"151094759.21875"	"1489291.93505859"	"1477660.07006836"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2331"	"2331"	"0.000"	"93.682"	"62"	"10"	"21"	"10"	"1"	"254"	"29.1"	"7.49"	"92.03"	"10"	"0"	"40822126.875"	"40163368.15625"	"159390.701171875"	"185074.249511719"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3598"	"3598"	"0.000"	"93.659"	"46"	"10"	"19"	"10"	"1"	"500"	"55.3"	"5.29"	"69.78"	"10"	"0"	"12230928.046875"	"12749403.71875"	"238337.794921875"	"301072.105957031"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"213"	"213"	"0.000"	"93.336"	"35"	"9"	"31"	"9"	"1"	"235"	"26.8"	"5.22"	"104.83"	"9"	"0"	"292213016.375"	"276257649"	"2244998.98706055"	"1849034.47070313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1077"	"1077"	"0.000"	"93.226"	"36"	"15"	"23"	"15"	"1"	"555"	"60.8"	"4.79"	"81.54"	"15"	"0"	"57025252.8125"	"64527735.125"	"497114.59375"	"436346.423095703"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3078"	"3078"	"0.000"	"92.767"	"58"	"14"	"33"	"14"	"1"	"392"	"43.2"	"5.24"	"114.66"	"14"	"0"	"102953201.75"	"99490908.4375"	"1177399.71313477"	"1364043.65039063"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1904"	"1904"	"0.000"	"92.573"	"18"	"12"	"38"	"12"	"1"	"978"	"106.9"	"4.40"	"112.06"	"12"	"0"	"28689722.5"	"28031450.75"	"1627454.06054688"	"1674703.01464844"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"269"	"269"	"0.000"	"92.511"	"52"	"7"	"52"	"7"	"1"	"201"	"22.0"	"9.50"	"226.56"	"7"	"0"	"1395144874.78906"	"1402354522.85938"	"2323936.28417969"	"2340804.83496094"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"327"	"327"	"0.000"	"92.307"	"57"	"10"	"31"	"10"	"1"	"355"	"38.0"	"5.07"	"102.02"	"10"	"0"	"38141045.875"	"40435259.125"	"175722.604980469"	"149105.76171875"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1451"	"1451"	"0.000"	"92.262"	"26"	"14"	"29"	"14"	"1"	"901"	"100.1"	"4.39"	"82.49"	"14"	"0"	"14492054.21875"	"19860342.375"	"1534945.88110352"	"1493455.10449219"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"200"	"200"	"0.000"	"91.845"	"39"	"10"	"28"	"10"	"1"	"347"	"37.1"	"5.21"	"84.44"	"10"	"0"	"67156184.421875"	"71726384.046875"	"298099.706054688"	"277311.400390625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"122"	"122"	"0.000"	"91.844"	"63"	"9"	"22"	"9"	"1"	"326"	"36.3"	"5.76"	"108.37"	"9"	"0"	"49035049.125"	"47562733.75"	"134611.275390625"	"225137.5625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"68"	"68"	"0.000"	"91.563"	"23"	"13"	"30"	"13"	"1"	"866"	"99.2"	"5.17"	"100.18"	"13"	"0"	"54106494.8125"	"56723452.375"	"293308.080078125"	"335997.323364258"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2322"	"2322"	"0.000"	"91.503"	"28"	"16"	"23"	"16"	"1"	"937"	"105.8"	"5.06"	"93.01"	"16"	"0"	"25458414.125"	"23674512.75"	""	"4744.96923828125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1272"	"1272"	"0.000"	"90.937"	"50"	"14"	"29"	"14"	"1"	"477"	"53.3"	"5.22"	"109.89"	"14"	"0"	"50094987.84375"	"46342907.875"	"36878.57421875"	""	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1882"	"1882"	"0.000"	"90.523"	"66"	"6"	"26"	"6"	"1"	"165"	"17.2"	"4.34"	"106.39"	"6"	"0"	"133438038.125"	"137790360"	"1090091.61328125"	"1386052.51367188"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"691"	"691"	"0.000"	"90.362"	"34"	"10"	"21"	"10"	"1"	"520"	"58.1"	"6.64"	"83.88"	"10"	"0"	"21049907.625"	"24324496.125"	"378231.96875"	"460665.33984375"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1173"	"1173"	"0.000"	"90.353"	"36"	"13"	"24"	"13"	"1"	"550"	"60.5"	"4.94"	"94.27"	"13"	"0"	"31452244"	"27579699.1875"	"138217.589599609"	"101346.875610352"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1493"	"1493"	"0.000"	"90.161"	"55"	"6"	"23"	"6"	"1"	"246"	"25.7"	"5.47"	"116.29"	"6"	"0"	"33008387.0625"	"32026637.25"	"1543848.46679688"	"1564929.78125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1333"	"1333"	"0.000"	"90.052"	"21"	"12"	"20"	"12"	"1"	"1015"	"110.4"	"5.02"	"96.98"	"12"	"0"	"19944422.125"	"14604435.5"	"77276.671875"	"86859.796875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1299"	"1299"	"0.000"	"89.725"	"54"	"8"	"23"	"8"	"1"	"284"	"30.9"	"5.62"	"76.43"	"8"	"0"	"113500243.03125"	"101753255.84375"	"158585.859375"	"217966.3046875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2303"	"2303"	"0.000"	"89.593"	"68"	"11"	"41"	"11"	"1"	"214"	"23.5"	"5.12"	"124.70"	"11"	"0"	"276998470.375"	"306619874.625"	"4323852.66796875"	"4801474.46289063"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"649"	"649"	"0.000"	"89.360"	"42"	"12"	"33"	"12"	"1"	"420"	"44.3"	"5.43"	"112.83"	"12"	"0"	"49056864.90625"	"53336171.3671875"	"549541.293945313"	"665247.528320313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1951"	"1951"	"0.000"	"89.073"	"71"	"10"	"30"	"10"	"1"	"211"	"23.5"	"4.92"	"106.10"	"10"	"0"	"77854900.46875"	"77615006.25"	"1142663.42529297"	"1195766.6640625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3340"	"3340"	"0.000"	"88.479"	"47"	"8"	"22"	"8"	"1"	"348"	"38.3"	"6.47"	"105.03"	"8"	"0"	"52463856.71875"	"52238860.8125"	"19634.900390625"	"16826.19140625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3218"	"3218"	"0.000"	"88.311"	"22"	"13"	"27"	"12"	"1"	"907"	"101.0"	"5.63"	"83.33"	"13"	"1"	"39600599.0625"	"41707265.09375"	"106254.130859375"	"116870.497558594"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2693"	"2693"	"0.000"	"87.578"	"43"	"8"	"22"	"8"	"1"	"404"	"44.4"	"5.60"	"81.97"	"8"	"0"	"42519642.75"	"38192864.8125"	"385562.34375"	"322382.015625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3703"	"3703"	"0.000"	"87.128"	"44"	"12"	"24"	"12"	"1"	"530"	"59.5"	"5.40"	"102.66"	"12"	"0"	"55344289.625"	"48344811.984375"	"126854.201171875"	"17265.3950195313"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"320"	"320"	"0.000"	"87.057"	"59"	"12"	"30"	"12"	"1"	"335"	"37.3"	"5.92"	"125.21"	"12"	"0"	"84577383.75"	"87119770.125"	"566178.958984375"	"459368.37890625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3533"	"3533"	"0.000"	"87.013"	"40"	"8"	"21"	"8"	"1"	"385"	"40.7"	"5.14"	"100.83"	"8"	"0"	"32087212.75"	"36606235.5625"	"207706.61328125"	"227311.208984375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1269"	"1269"	"0.000"	"86.704"	"46"	"9"	"24"	"9"	"1"	"285"	"32.2"	"4.60"	"97.96"	"9"	"0"	"76633271.25"	"76822779.875"	"740503.764648438"	"734087.486328125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"743"	"743"	"0.000"	"86.371"	"23"	"12"	"21"	"12"	"1"	"795"	"89.8"	"5.43"	"82.64"	"12"	"0"	"45318372.125"	"45299201.625"	"136499.26953125"	"175274.515625"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"93"	"93"	"0.000"	"86.180"	"43"	"7"	"17"	"7"	"1"	"312"	"33.8"	"5.35"	"82.98"	"7"	"0"	"19118216.03125"	"16297241.875"	"67507.953125"	"75801.4287109375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2511"	"2511"	"0.000"	"85.510"	"24"	"15"	"23"	"15"	"1"	"977"	"112.2"	"5.90"	"77.68"	"15"	"0"	"37935879.2382813"	"32816067.4609375"	"260645.818359375"	"207370.11328125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"572"	"572"	"0.000"	"85.478"	"51"	"7"	"25"	"7"	"1"	"229"	"26.2"	"5.68"	"86.96"	"7"	"0"	"51095624.5625"	"57473596.875"	"1332372.2890625"	"1525184.87988281"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1919"	"1919"	"0.000"	"84.658"	"36"	"9"	"22"	"9"	"1"	"427"	"46.0"	"4.77"	"87.14"	"9"	"0"	"50334380.625"	"49880911.3125"	"298597.265625"	"217148.764648438"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"162"	"162"	"0.000"	"84.431"	"25"	"15"	"25"	"15"	"1"	"943"	"104.4"	"6.30"	"82.35"	"15"	"0"	"29758245.3125"	"29299191.25"	"159314.634765625"	"157876.40234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1827"	"1827"	"0.000"	"84.347"	"37"	"11"	"18"	"11"	"1"	"455"	"51.1"	"5.91"	"77.14"	"11"	"0"	"80861832.984375"	"66933055.25"	"513943.194335938"	"676733.125488281"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"885"	"885"	"0.000"	"84.222"	"49"	"8"	"54"	"4"	"1"	"272"	"28.5"	"4.70"	"136.48"	"8"	"0"	"20064963.125"	"19474904.25"	"3419953.85546875"	"3330873.4140625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2795"	"2795"	"0.000"	"83.942"	"51"	"11"	"27"	"11"	"1"	"374"	"41.7"	"5.90"	"114.00"	"11"	"0"	"47918986.625"	"48519201.5625"	"291570.434570313"	"400497.40625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"676"	"676"	"0.000"	"83.940"	"27"	"6"	"24"	"6"	"1"	"381"	"41.4"	"5.21"	"90.96"	"6"	"0"	"61208265.375"	"65106768.1875"	"142539.5625"	"58805.5524902344"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"873"	"873"	"0.000"	"83.923"	"52"	"11"	"24"	"11"	"1"	"309"	"34.1"	"5.02"	"75.93"	"11"	"0"	"55405096.21875"	"61628813.375"	"1047389.82421875"	"1065145.328125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1751"	"1751"	"0.000"	"83.733"	"51"	"9"	"18"	"9"	"1"	"291"	"31.0"	"5.87"	"79.70"	"9"	"0"	"24643229.65625"	"21328086.90625"	"58485.45703125"	""	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"284"	"284"	"0.000"	"83.655"	"36"	"17"	"33"	"17"	"1"	"729"	"83.2"	"5.01"	"106.02"	"17"	"0"	"74079343.75"	"85640510.125"	"577977.014160156"	"599152.963378906"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2424"	"2424"	"0.000"	"83.518"	"38"	"13"	"23"	"13"	"1"	"419"	"45.5"	"5.21"	"90.05"	"13"	"0"	"89040158.5625"	"83512553.8125"	"237797.12890625"	"316030.270507813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1986"	"1986"	"0.000"	"83.465"	"45"	"10"	"25"	"10"	"1"	"413"	"45.1"	"5.74"	"95.52"	"10"	"0"	"50515565.25"	"56616851.125"	"151695.927734375"	"201104.66015625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"651"	"651"	"0.000"	"83.410"	"29"	"12"	"24"	"12"	"1"	"453"	"47.4"	"4.93"	"90.34"	"12"	"0"	"62060324.6875"	"68444769"	"485309.986816406"	"589219.041748047"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3409"	"3409"	"0.000"	"83.300"	"56"	"6"	"100"	"6"	"1"	"133"	"15.6"	"6.11"	"313.55"	"6"	"0"	"328323588.054688"	"364725825.265625"	"778927.642578125"	"400893.465820313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1924"	"1924"	"0.000"	"83.293"	"42"	"10"	"24"	"10"	"1"	"376"	"43.6"	"4.91"	"108.44"	"10"	"0"	"153886718.9375"	"162970045.375"	"89311.41796875"	"60181.20703125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3370"	"3370"	"0.000"	"82.265"	"43"	"10"	"18"	"10"	"1"	"476"	"51.4"	"4.89"	"74.37"	"10"	"0"	"23403249.4140625"	"23708691.859375"	"24808.748046875"	""	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1866"	"1866"	"0.000"	"82.225"	"46"	"6"	"20"	"6"	"1"	"201"	"22.5"	"6.42"	"82.17"	"6"	"0"	"214304005.25"	"179868312.25"	"720316.9609375"	"1057254.04296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"390"	"390"	"0.000"	"82.171"	"32"	"7"	"22"	"7"	"1"	"432"	"47.0"	"5.35"	"82.62"	"7"	"0"	"39415080.1875"	"41359469"	"602832.1796875"	"530433.765625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3198"	"3198"	"0.000"	"82.083"	"74"	"10"	"35"	"10"	"1"	"104"	"11.3"	"9.88"	"111.52"	"10"	"0"	"411871746.4375"	"440421651.410156"	""	"48259.8369140625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"886"	"886"	"0.000"	"81.999"	"49"	"8"	"56"	"4"	"1"	"271"	"28.5"	"4.61"	"129.05"	"8"	"5"	"50080141.0625"	"53519725.5"	"7398294.21032715"	"9052408.67382813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1251"	"1251"	"0.000"	"81.707"	"37"	"10"	"24"	"10"	"1"	"376"	"40.8"	"8.13"	"86.53"	"10"	"0"	"38093518.0625"	"41321344.125"	"330088.21875"	"303989.89453125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"812"	"812"	"0.000"	"81.478"	"32"	"11"	"32"	"11"	"1"	"610"	"66.0"	"5.03"	"99.12"	"11"	"0"	"53389473.2070313"	"56740811.3203125"	"2391253.8137207"	"2943811.22265625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3105"	"3105"	"0.000"	"81.370"	"33"	"8"	"24"	"8"	"1"	"387"	"41.6"	"5.00"	"88.80"	"8"	"0"	"67112593.625"	"66921387.25"	"1699122.79394531"	"1822224.86816406"	"High"	"High"	"High"	"High"	""
