"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"2344"	"2344"	"0.000"	"97.109"	"28"	"8"	"16"	"8"	"1"	"507"	"56.1"	"5.94"	"80.90"	"8"	"0"	"52651276.25"	"42710890.28125"	"42864.05859375"	"35426.45703125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1771"	"1771"	"0.000"	"96.879"	"38"	"12"	"35"	"12"	"1"	"394"	"43.3"	"5.80"	"91.15"	"12"	"0"	"25658030.296875"	"10538360.7148438"	"1119458.12304688"	"1118314.84375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2508"	"2508"	"0.000"	"96.770"	"53"	"15"	"35"	"15"	"1"	"300"	"33.9"	"5.55"	"123.76"	"15"	"0"	"96400886.875"	"70737607.4375"	"113291.6640625"	"66486.376953125"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3413"	"3413"	"0.000"	"96.617"	"52"	"16"	"36"	"16"	"1"	"427"	"45.4"	"5.20"	"106.76"	"16"	"0"	"45689660.1210938"	"34786419.375"	"12663655.2421875"	"13424626.5078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"929"	"929"	"0.000"	"96.494"	"51"	"13"	"31"	"13"	"1"	"274"	"29.3"	"5.52"	"135.49"	"13"	"0"	"139654428.75"	"98362093.1875"	"57331.736328125"	"86868.623046875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2281"	"2281"	"0.000"	"96.143"	"28"	"12"	"24"	"12"	"1"	"882"	"98.6"	"5.20"	"94.90"	"12"	"0"	"9947206.6796875"	"8582292.22265625"	""	"36178.58984375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2933"	"2933"	"0.000"	"95.759"	"40"	"11"	"24"	"11"	"1"	"374"	"41.7"	"5.90"	"93.05"	"11"	"0"	"37195979.734375"	"19025150.609375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3265"	"3265"	"0.000"	"95.166"	"45"	"11"	"25"	"11"	"1"	"395"	"44.2"	"5.10"	"117.03"	"11"	"0"	"48043883.4375"	"37684239.703125"	""	"8629.0029296875"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2823"	"2823"	"0.000"	"94.717"	"52"	"8"	"21"	"8"	"1"	"388"	"40.1"	"4.51"	"101.29"	"8"	"0"	"14968606.0390625"	"10895987.3125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"436"	"436"	"0.000"	"94.261"	"56"	"19"	"36"	"19"	"1"	"430"	"47.8"	"6.67"	"104.05"	"19"	"0"	"39194830.84375"	"24090104.2167969"	"1200562.74804688"	"1325468.65380859"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2509"	"2509"	"0.000"	"93.944"	"32"	"11"	"24"	"11"	"1"	"598"	"66.2"	"5.31"	"101.87"	"11"	"0"	"26279126.421875"	"15600899.140625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2179"	"2179"	"0.000"	"93.737"	"39"	"9"	"21"	"9"	"1"	"346"	"38.9"	"5.35"	"100.36"	"9"	"0"	"39736094.46875"	"20665728.953125"	""	"3032.6171875"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2855"	"2855"	"0.000"	"93.447"	"54"	"12"	"38"	"12"	"1"	"280"	"30.7"	"4.93"	"110.46"	"12"	"0"	"83641161.0625"	"59912042.3476563"	"1835394.25195313"	"1849553.53125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1515"	"1515"	"0.000"	"93.304"	"53"	"9"	"24"	"9"	"1"	"179"	"20.3"	"9.44"	"91.82"	"9"	"0"	"65177630.90625"	"43487878.6445313"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"614"	"614"	"0.000"	"92.946"	"47"	"11"	"27"	"11"	"1"	"394"	"44.0"	"5.29"	"122.53"	"11"	"0"	"125186522"	"83767105.9941406"	"189038.642578125"	"416560.177246094"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"508"	"508"	"0.000"	"92.907"	"62"	"8"	"28"	"8"	"1"	"103"	"11.4"	"10.13"	"107.94"	"8"	"0"	"178582616.875"	"107005580.179688"	"310139.995117188"	"294549.178710938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"644"	"644"	"0.000"	"92.848"	"49"	"10"	"27"	"10"	"1"	"252"	"28.6"	"5.01"	"85.69"	"10"	"0"	"21917581.9375"	"17844456.6230469"	"111252.282592773"	"102394.649902344"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1373"	"1373"	"0.000"	"92.805"	"40"	"12"	"26"	"12"	"1"	"477"	"53.3"	"5.22"	"99.79"	"12"	"0"	"38592825.03125"	"32903852.640625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3373"	"3373"	"0.000"	"92.791"	"44"	"13"	"28"	"13"	"1"	"418"	"46.4"	"4.68"	"90.28"	"13"	"0"	"27486988.5078125"	"22636286.265625"	"259789.803710938"	"302749.756835938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1780"	"1780"	"0.000"	"91.848"	"27"	"11"	"20"	"11"	"1"	"867"	"98.0"	"5.08"	"87.53"	"11"	"0"	"20135812.2929688"	"16516323.78125"	"36427.25"	"50219.78515625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"392"	"392"	"0.000"	"91.731"	"59"	"14"	"27"	"14"	"1"	"303"	"32.7"	"5.07"	"89.84"	"14"	"0"	"69731716.953125"	"46518884.0146484"	""	"39596.56640625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3116"	"3116"	"0.000"	"91.674"	"44"	"10"	"19"	"10"	"1"	"473"	"51.7"	"7.44"	"82.36"	"10"	"0"	"30686413.4375"	"19771966.375"	"18280.0546875"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2683"	"2683"	"0.000"	"91.515"	"28"	"11"	"22"	"11"	"1"	"677"	"75.2"	"5.53"	"90.81"	"11"	"0"	"26224456"	"21888909.171875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3335"	"3335"	"0.000"	"91.503"	"25"	"11"	"22"	"11"	"1"	"787"	"86.7"	"4.34"	"81.38"	"11"	"0"	"33793527.8125"	"25704739.625"	"290661.5546875"	"187123.8203125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3278"	"3278"	"0.000"	"91.343"	"32"	"15"	"27"	"13"	"1"	"665"	"73.8"	"4.92"	"96.51"	"15"	"0"	"27126686.1875"	"21096048.3125"	"1550476.09179688"	"1375217.46972656"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3543"	"3543"	"0.000"	"91.142"	"62"	"7"	"93"	"7"	"1"	"133"	"15.6"	"6.11"	"302.82"	"7"	"0"	"185039993.460938"	"83311222.1103516"	"203092.75"	"288498.119140625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1980"	"1980"	"0.000"	"91.124"	"36"	"5"	"21"	"5"	"1"	"201"	"22.5"	"6.42"	"86.45"	"5"	"0"	"62159760.78125"	"41252523.375"	"880630.94921875"	"842645.79296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"907"	"907"	"0.000"	"89.819"	"36"	"15"	"38"	"15"	"1"	"610"	"66.0"	"5.03"	"81.85"	"15"	"0"	"36439246.8369141"	"30993068.5053711"	"1263085.97460938"	"1202833.18847656"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1044"	"1044"	"0.000"	"89.362"	"37"	"13"	"26"	"13"	"1"	"606"	"65.6"	"4.97"	"99.91"	"13"	"0"	"22711389.65625"	"14115240.65625"	""	""	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2153"	"2153"	"0.000"	"88.680"	"33"	"20"	"31"	"20"	"1"	"876"	"95.3"	"4.75"	"60.50"	"20"	"0"	"11079396.375"	"8960525.03125"	"1069479.93945313"	"1084243.95019531"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"759"	"759"	"0.000"	"88.620"	"65"	"13"	"23"	"13"	"1"	"299"	"32.9"	"5.25"	"95.44"	"13"	"0"	"38800537.28125"	"22376503.8359375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1186"	"1186"	"0.000"	"88.421"	"18"	"17"	"27"	"17"	"1"	"1517"	"171.5"	"5.60"	"98.02"	"17"	"0"	"13479041.0625"	"9485593.8828125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"330"	"330"	"0.000"	"88.158"	"31"	"14"	"26"	"14"	"1"	"729"	"83.3"	"5.00"	"97.15"	"14"	"0"	"31720054.609375"	"20154828.640625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1239"	"1239"	"0.000"	"87.738"	"43"	"14"	"30"	"14"	"1"	"451"	"49.6"	"8.53"	"56.05"	"14"	"0"	"27566219.0625"	"16242880.875"	"2647854.63867188"	"2066160.97558594"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2853"	"2853"	"0.000"	"87.401"	"25"	"10"	"32"	"10"	"1"	"600"	"62.6"	"3.87"	"75.42"	"10"	"0"	"23762644.9492188"	"18168064.5253906"	"8301284.54589844"	"8863495.44384766"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3509"	"3509"	"0.000"	"87.259"	"58"	"15"	"40"	"15"	"1"	"293"	"32.8"	"6.84"	"91.33"	"15"	"0"	"111746483.6875"	"84158785.171875"	"626103.892578125"	"677176.887695313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"870"	"870"	"0.000"	"86.975"	"52"	"16"	"28"	"16"	"1"	"408"	"45.3"	"9.04"	"104.84"	"16"	"0"	"36124346.96875"	"25623146.1601563"	""	"13162.5537109375"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1845"	"1845"	"0.000"	"86.814"	"30"	"11"	"20"	"11"	"1"	"582"	"64.3"	"7.09"	"73.71"	"11"	"0"	"28585744.96875"	"14805661.765625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2229"	"2229"	"0.000"	"86.690"	"44"	"9"	"22"	"9"	"1"	"379"	"42.8"	"4.81"	"88.37"	"9"	"0"	"46658228.40625"	"44886066.90625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3818"	"3818"	"0.000"	"86.417"	"52"	"11"	"18"	"11"	"1"	"286"	"31.7"	"6.81"	"73.88"	"11"	"0"	"76197583.5625"	"57955831.265625"	"551615.828125"	"564782.4921875"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3609"	"3609"	"0.000"	"85.937"	"27"	"14"	"29"	"14"	"1"	"689"	"76.7"	"5.20"	"83.76"	"14"	"0"	"24216691.6875"	"20147055.40625"	"1297400.30273438"	"1300262.55566406"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"228"	"228"	"0.000"	"85.498"	"28"	"7"	"22"	"7"	"1"	"235"	"26.8"	"5.22"	"101.02"	"7"	"0"	"106572031.375"	"72819936.25"	"15000.505859375"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1815"	"1815"	"0.000"	"85.265"	"41"	"9"	"17"	"9"	"1"	"348"	"40.2"	"5.02"	"80.22"	"9"	"0"	"33111811.4375"	"26587773.84375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1163"	"1163"	"0.000"	"84.709"	"37"	"11"	"21"	"11"	"1"	"555"	"60.9"	"4.78"	"92.48"	"11"	"0"	"29114563.3554688"	"22527328.375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"363"	"363"	"0.000"	"84.523"	"53"	"13"	"24"	"13"	"1"	"402"	"43.3"	"5.49"	"97.14"	"13"	"0"	"47035611.375"	"41716803.078125"	""	"26863.845703125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3468"	"3468"	"0.000"	"84.266"	"27"	"13"	"23"	"13"	"1"	"688"	"78.1"	"4.70"	"74.00"	"13"	"0"	"13984250.5058594"	"8517854.18359375"	"31145.21484375"	"44146.015625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1387"	"1387"	"0.000"	"83.241"	"35"	"9"	"22"	"9"	"1"	"363"	"39.9"	"4.92"	"75.50"	"9"	"0"	"39624387.8515625"	"23687193.4453125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"313"	"313"	"0.000"	"82.681"	"66"	"10"	"36"	"10"	"1"	"103"	"11.6"	"9.45"	"103.23"	"10"	"0"	"298226062.601563"	"92975764.109375"	"146548.06640625"	"283164.248046875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2352"	"2352"	"0.000"	"82.198"	"43"	"8"	"19"	"8"	"1"	"338"	"37.0"	"4.81"	"83.60"	"8"	"0"	"35980191.2050781"	"20873439.65625"	"6093.63818359375"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3620"	"3620"	"0.000"	"82.185"	"32"	"12"	"18"	"12"	"1"	"610"	"66.4"	"5.33"	"83.67"	"12"	"0"	"36536155.15625"	"26763742.34375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3585"	"3585"	"0.000"	"81.672"	"52"	"8"	"21"	"8"	"1"	"265"	"28.4"	"5.27"	"77.16"	"8"	"0"	"52154301.0761719"	"38568487.8359375"	"915855.607421875"	"1055961.13891602"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2079"	"2079"	"0.000"	"81.549"	"64"	"9"	"18"	"9"	"1"	"321"	"34.0"	"5.17"	"71.64"	"9"	"0"	"38108027.078125"	"29034424.5625"	""	""	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3235"	"3235"	"0.000"	"81.361"	"39"	"12"	"30"	"12"	"1"	"387"	"41.6"	"5.00"	"74.45"	"12"	"0"	"18314669.6484375"	"15417460.2890625"	"2669775.06640625"	"2685978.81640625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2171"	"2171"	"0.000"	"81.187"	"34"	"16"	"29"	"16"	"1"	"815"	"90.3"	"5.91"	"51.34"	"16"	"0"	"17294714.96875"	"10156189.4921875"	"456555.344970703"	"517882.3515625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"12"	"12"	"0.000"	"80.875"	"17"	"10"	"19"	"10"	"1"	"930"	"103.3"	"5.08"	"71.26"	"10"	"0"	"13687941.0625"	"13036529.46875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2047"	"2047"	"0.000"	"80.777"	"43"	"8"	"23"	"8"	"1"	"237"	"27.0"	"5.11"	"93.98"	"8"	"0"	"41466934.25"	"31362953.1875"	"5306.91259765625"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3358"	"3358"	"0.000"	"79.772"	"33"	"15"	"26"	"15"	"1"	"542"	"62.3"	"8.72"	"81.66"	"15"	"0"	"27822509.5859375"	"19157816.9375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3464"	"3464"	"0.000"	"79.732"	"73"	"10"	"26"	"10"	"1"	"183"	"21.1"	"5.52"	"93.00"	"10"	"0"	"68448378.75"	"50101669.96875"	""	"32402.12890625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2558"	"2558"	"0.000"	"79.300"	"35"	"13"	"23"	"13"	"1"	"572"	"62.7"	"5.29"	"75.19"	"13"	"0"	"30461899.1259766"	"21837032.53125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"757"	"757"	"0.000"	"79.123"	"38"	"9"	"24"	"9"	"1"	"391"	"40.9"	"4.75"	"89.36"	"9"	"0"	"43098089.796875"	"26519173.875"	"235301.412109375"	"221493.962890625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2178"	"2178"	"0.000"	"78.869"	"37"	"11"	"17"	"11"	"1"	"324"	"37.2"	"6.90"	"70.53"	"11"	"0"	"32946885.84375"	"23020148.1875"	""	"11941.068359375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"321"	"321"	"0.000"	"78.781"	"59"	"8"	"30"	"8"	"1"	"136"	"15.5"	"11.17"	"88.91"	"8"	"0"	"450421149.46875"	"362595054.351563"	"142432.6328125"	"63485.0078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"375"	"375"	"0.000"	"78.362"	"30"	"14"	"27"	"14"	"1"	"590"	"63.6"	"4.83"	"62.23"	"14"	"0"	"36267694.4375"	"24957486.359375"	"937975.125"	"803753.001953125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3308"	"3308"	"0.000"	"78.017"	"34"	"9"	"18"	"9"	"1"	"468"	"51.7"	"5.35"	"77.88"	"9"	"0"	"52153781.625"	"43882143.125"	"109261.693359375"	"77380.583984375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3154"	"3154"	"0.000"	"77.933"	"28"	"10"	"19"	"10"	"1"	"758"	"84.1"	"5.03"	"78.02"	"10"	"0"	"15669352.3125"	"12255259.65625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"418"	"418"	"0.000"	"77.798"	"57"	"11"	"22"	"11"	"1"	"315"	"34.6"	"5.33"	"72.13"	"11"	"0"	"22208603.6367188"	"15376956.4765625"	"687105.109375"	"715993.515625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2140"	"2140"	"0.000"	"77.736"	"41"	"9"	"18"	"9"	"1"	"406"	"45.2"	"6.39"	"83.37"	"9"	"0"	"35350807.3125"	"26595878.78125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2034"	"2034"	"0.000"	"77.617"	"51"	"12"	"25"	"12"	"1"	"361"	"39.4"	"5.92"	"77.83"	"12"	"0"	"39063124.4296875"	"30554683.5859375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"261"	"261"	"0.000"	"77.485"	"17"	"12"	"22"	"11"	"1"	"1048"	"114.1"	"6.16"	"81.40"	"12"	"1"	"20958842.265625"	"21429941.5625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1762"	"1762"	"0.000"	"77.323"	"20"	"7"	"16"	"7"	"1"	"621"	"68.6"	"4.79"	"67.33"	"7"	"0"	"27158247.25"	"12906787.3125"	""	""	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"880"	"880"	"0.000"	"77.128"	"23"	"9"	"16"	"9"	"1"	"519"	"56.4"	"5.81"	"70.74"	"9"	"0"	"10626817.921875"	"7505500.875"	"12891.8408203125"	"9871.6630859375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3633"	"3633"	"0.000"	"76.498"	"36"	"7"	"19"	"7"	"1"	"385"	"40.6"	"5.14"	"78.62"	"7"	"0"	"18754548.5859375"	"9014156.8125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3204"	"3204"	"0.000"	"75.646"	"60"	"10"	"19"	"10"	"1"	"254"	"27.8"	"5.34"	"73.73"	"10"	"0"	"64167737.1074219"	"44512842.0703125"	"34443.1640625"	"27779.49609375"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1976"	"1976"	"0.000"	"75.215"	"59"	"9"	"31"	"9"	"1"	"158"	"18.5"	"4.49"	"76.76"	"9"	"0"	"88565293.6298828"	"50397866.2753906"	"9743955.4140625"	"10227931.9375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2117"	"2117"	"0.000"	"74.957"	"19"	"12"	"19"	"12"	"1"	"1044"	"114.8"	"4.94"	"72.40"	"12"	"0"	"13994346.171875"	"9288756.359375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2048"	"2048"	"0.000"	"74.374"	"41"	"11"	"35"	"11"	"1"	"367"	"41.0"	"4.74"	"99.18"	"11"	"0"	"44631161.40625"	"38926460.015625"	"1888743.98828125"	"3351378.3046875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1997"	"1997"	"0.000"	"74.371"	"55"	"5"	"17"	"5"	"1"	"165"	"17.2"	"4.34"	"81.26"	"5"	"0"	"40642658.625"	"33167940.3125"	"9004.546875"	"5836.64599609375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2492"	"2492"	"0.000"	"73.693"	"36"	"7"	"18"	"7"	"1"	"366"	"40.3"	"5.67"	"69.72"	"7"	"0"	"51163788.1953125"	"33818031.75"	""	"3324.40625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2591"	"2591"	"0.000"	"73.347"	"56"	"12"	"24"	"12"	"1"	"258"	"28.1"	"7.30"	"83.43"	"12"	"0"	"81337229.421875"	"59406971.5234375"	"20830.291015625"	"1920.5107421875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2777"	"2777"	"0.000"	"73.213"	"21"	"11"	"28"	"11"	"1"	"908"	"99.8"	"4.51"	"65.82"	"11"	"0"	"30853735.59375"	"13785970.71875"	"521168.623046875"	"494932.15625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"391"	"391"	"0.000"	"73.191"	"29"	"9"	"22"	"9"	"1"	"403"	"44.2"	"5.12"	"72.10"	"9"	"0"	"39854178.96875"	"42259874.4765625"	"14537.3017578125"	"57170.17578125"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3371"	"3371"	"0.000"	"72.871"	"18"	"12"	"21"	"12"	"1"	"1111"	"124.0"	"5.66"	"62.20"	"12"	"0"	"21340543.375"	"15881826.53125"	"32055.951171875"	"25910.23828125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3332"	"3332"	"0.000"	"72.745"	"21"	"11"	"20"	"11"	"1"	"805"	"91.0"	"6.93"	"70.10"	"11"	"0"	"29094888.75"	"12885500.8359375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1078"	"1078"	"0.000"	"72.310"	"29"	"13"	"23"	"13"	"1"	"696"	"77.8"	"4.58"	"56.97"	"13"	"0"	"12374649.9375"	"7769329.35351563"	"1021164.8125"	"766454.8359375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"900"	"900"	"0.000"	"72.113"	"34"	"8"	"18"	"8"	"1"	"314"	"34.5"	"4.27"	"73.85"	"8"	"0"	"8768949.484375"	"6439448.1875"	"1505423.8125"	"1576316.1875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2584"	"2584"	"0.000"	"72.071"	"41"	"13"	"19"	"13"	"1"	"478"	"53.4"	"5.03"	"66.93"	"13"	"0"	"26480742.8125"	"22817600.1875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1389"	"1389"	"0.000"	"71.712"	"52"	"6"	"20"	"6"	"1"	"210"	"22.9"	"5.02"	"95.66"	"6"	"0"	"314996323.359375"	"75897139.2265625"	"22753.25390625"	"33895.63671875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3326"	"3326"	"0.000"	"71.038"	"66"	"11"	"30"	"11"	"1"	"104"	"11.3"	"9.88"	"65.34"	"11"	"0"	"236585641.867188"	"110352022.175781"	"195128.18359375"	"294863.0390625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"966"	"966"	"0.000"	"70.737"	"26"	"7"	"26"	"7"	"1"	"461"	"48.5"	"4.17"	"93.14"	"7"	"0"	"17878927.25"	"14313094.515625"	"5952829.984375"	"5020962.171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"731"	"731"	"0.000"	"70.550"	"37"	"12"	"23"	"12"	"1"	"453"	"47.4"	"4.93"	"70.04"	"12"	"0"	"35268126.296875"	"24902685.953125"	"966142.447265625"	"633032.82421875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1350"	"1350"	"0.000"	"70.072"	"36"	"9"	"20"	"9"	"1"	"376"	"40.8"	"8.13"	"63.14"	"9"	"0"	"37553109.5664063"	"20573578.7148438"	"169481.162109375"	"196035.392578125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3280"	"3280"	"0.000"	"69.880"	"13"	"12"	"21"	"7"	"1"	"1464"	"158.5"	"4.55"	"61.94"	"12"	"0"	"8831169.625"	"6967437.125"	"5731.17138671875"	"7175.81298828125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2315"	"2315"	"0.000"	"69.610"	"30"	"12"	"22"	"12"	"1"	"675"	"76.3"	"5.64"	"84.14"	"12"	"0"	"22656108.1015625"	"16861479.6132813"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"95"	"95"	"0.000"	"69.571"	"43"	"7"	"14"	"7"	"1"	"312"	"33.8"	"5.35"	"56.70"	"7"	"0"	"7049223.6953125"	"5103492.34765625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2869"	"2869"	"0.000"	"69.555"	"35"	"14"	"23"	"14"	"1"	"614"	"69.3"	"5.22"	"52.71"	"14"	"0"	"15794285.2675781"	"10830985.984375"	"298198.79296875"	"314718.683959961"	"High"	"High"	"High"	"High"	""
