"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"3614"	"3614"	"0.000"	"112.260"	"44"	"15"	"32"	"15"	"1"	"610"	"66.4"	"5.33"	"138.69"	"15"	"0"	"133287647.03125"	"135163094.90625"	"3458278.46508789"	"3235534.73828125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1529"	"1529"	"0.000"	"111.547"	"51"	"15"	"30"	"15"	"1"	"428"	"48.2"	"6.67"	"118.49"	"15"	"0"	"120106090.5625"	"113953023.9375"	"1572705.96716309"	"1506219.34960938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1416"	"1416"	"0.000"	"111.443"	"36"	"16"	"29"	"16"	"1"	"805"	"92.0"	"6.09"	"112.52"	"16"	"0"	"33957672.625"	"33006166.265625"	"2922921.8046875"	"1285264.47265625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3286"	"3286"	"0.000"	"111.137"	"59"	"13"	"35"	"13"	"1"	"360"	"40.2"	"5.22"	"147.34"	"13"	"0"	"124679399.25"	"136340806.25"	"2897882.68798828"	"3321907.05163574"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1473"	"1473"	"0.000"	"111.034"	"48"	"8"	"33"	"8"	"1"	"179"	"20.3"	"9.44"	"144.68"	"8"	"0"	"149947310.875"	"143960101.25"	"2035652.45996094"	"2022748.84375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"221"	"221"	"0.000"	"110.758"	"54"	"12"	"38"	"12"	"1"	"235"	"26.8"	"5.22"	"142.82"	"12"	"0"	"398201246.9375"	"398887430.375"	"6973097.46972656"	"5349119.52246094"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2171"	"2171"	"0.000"	"110.512"	"45"	"11"	"23"	"11"	"1"	"346"	"38.8"	"5.52"	"112.32"	"11"	"0"	"58995662.125"	"50600963.25"	"410673.85546875"	"333009.726074219"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"801"	"801"	"0.000"	"110.405"	"46"	"9"	"29"	"9"	"1"	"381"	"41.4"	"5.21"	"122.92"	"9"	"0"	"81294492.484375"	"80366731.1875"	"582934.66015625"	"544839.6875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2033"	"2033"	"0.000"	"110.060"	"50"	"12"	"52"	"12"	"1"	"237"	"27.0"	"5.11"	"236.93"	"12"	"0"	"343698500.84375"	"308911197.28125"	"3559416.61328125"	"3509975.48144531"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2823"	"2823"	"0.000"	"109.929"	"63"	"11"	"26"	"11"	"1"	"317"	"35.0"	"5.26"	"119.86"	"11"	"0"	"38511275.125"	"41542507.40625"	"2206762.625"	"1553791.6875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2562"	"2562"	"0.000"	"109.872"	"54"	"18"	"46"	"18"	"1"	"419"	"45.4"	"5.21"	"126.53"	"18"	"0"	"216990641.6875"	"193432943.125"	"16136040.1271973"	"10888342.7663574"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"375"	"375"	"0.000"	"108.832"	"27"	"12"	"30"	"12"	"1"	"783"	"86.8"	"8.76"	"131.14"	"12"	"0"	"46693997.875"	"45436241.375"	"1858183.79003906"	"1491255.69921875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3326"	"3326"	"0.000"	"108.621"	"48"	"7"	"43"	"7"	"1"	"122"	"13.3"	"10.93"	"142.60"	"7"	"0"	"512038614.5625"	"516233771.25"	"2758928.06005859"	"2550932.90722656"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"918"	"918"	"0.000"	"108.016"	"74"	"13"	"38"	"13"	"1"	"297"	"32.3"	"5.71"	"134.62"	"13"	"0"	"96601789.8125"	"96350952.3554688"	"1869000.41625977"	"1936102.62097168"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1105"	"1105"	"0.000"	"107.588"	"47"	"16"	"34"	"16"	"1"	"529"	"59.5"	"5.64"	"125.34"	"16"	"0"	"172081049.65625"	"164179850.890625"	"2698982.640625"	"2517480.80078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3680"	"3680"	"0.000"	"107.321"	"32"	"8"	"26"	"8"	"1"	"430"	"45.1"	"4.75"	"124.51"	"8"	"0"	"38972084.609375"	"37132379.265625"	"34518.88671875"	"30987.529296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3836"	"3836"	"0.000"	"107.137"	"33"	"13"	"23"	"13"	"1"	"633"	"69.7"	"6.46"	"102.46"	"13"	"0"	"24668932.90625"	"24852870.09375"	"189828.0625"	"143706.6875"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1222"	"1222"	"0.000"	"106.897"	"44"	"11"	"33"	"11"	"1"	"393"	"43.3"	"5.94"	"121.95"	"11"	"0"	"75356930.015625"	"64069503.53125"	"1851857.71875"	"1903403.4921875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3344"	"3344"	"0.000"	"106.855"	"24"	"13"	"26"	"13"	"1"	"907"	"101.0"	"5.59"	"98.98"	"13"	"0"	"70764661.484375"	"66909447.78125"	"1063278.46240234"	"652720.22265625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"671"	"671"	"0.000"	"106.576"	"54"	"13"	"34"	"13"	"1"	"394"	"44.0"	"5.35"	"134.92"	"13"	"0"	"196354469.25"	"189852807.25"	"4273097.13793945"	"3130976.4152832"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"427"	"427"	"0.000"	"106.015"	"39"	"13"	"37"	"13"	"1"	"436"	"47.9"	"6.43"	"152.49"	"13"	"0"	"71475801.5625"	"69517904.5625"	"2392719.5625"	"2065514.0625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"188"	"188"	"0.000"	"105.488"	"46"	"18"	"42"	"18"	"1"	"515"	"57.1"	"7.47"	"125.93"	"18"	"0"	"122492267.828125"	"122506310.34375"	"3152698.9296875"	"2962882.13476563"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1042"	"1042"	"0.000"	"105.160"	"27"	"11"	"32"	"11"	"1"	"673"	"72.1"	"5.00"	"137.11"	"11"	"0"	"41798610.15625"	"41865336.15625"	"4276965.8046875"	"3941709.9609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2484"	"2484"	"0.000"	"105.005"	"59"	"12"	"41"	"12"	"1"	"366"	"40.3"	"5.67"	"148.01"	"12"	"0"	"159294809.21875"	"151826167.421875"	"6293611.453125"	"5352312.25"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1196"	"1196"	"0.000"	"104.940"	"15"	"11"	"17"	"11"	"1"	"1516"	"171.3"	"6.06"	"79.36"	"11"	"0"	"17869938.734375"	"19255119.3125"	"205277.41015625"	"189257.4375"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3824"	"3824"	"0.000"	"104.910"	"55"	"5"	"18"	"5"	"1"	"137"	"14.7"	"5.16"	"110.57"	"5"	"0"	"216289304.1875"	"187291491.5625"	"706577.578125"	"24926.607421875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3228"	"3228"	"0.000"	"104.765"	"53"	"15"	"46"	"15"	"1"	"392"	"43.2"	"5.30"	"155.15"	"15"	"0"	"65950693.625"	"74225315.25"	"6641660.27734375"	"5359291.60375977"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3467"	"3467"	"0.000"	"104.252"	"53"	"15"	"31"	"15"	"1"	"459"	"50.5"	"8.40"	"95.83"	"15"	"0"	"44457402.6484375"	"35503284.734375"	"821528.5546875"	"731913.20703125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2932"	"2932"	"0.000"	"103.806"	"62"	"14"	"37"	"14"	"1"	"269"	"29.1"	"5.59"	"126.81"	"14"	"0"	"142257062.953125"	"141174156.359375"	"3539197.57617188"	"2611010.58496094"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"354"	"354"	"0.000"	"103.743"	"65"	"13"	"69"	"13"	"1"	"201"	"22.0"	"9.50"	"257.40"	"13"	"0"	"1763553402.3125"	"1545444096.23438"	"25541615.84375"	"21247368.140625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1354"	"1354"	"0.000"	"103.714"	"33"	"13"	"27"	"13"	"1"	"634"	"69.1"	"6.09"	"104.66"	"13"	"0"	"51277027.034668"	"38060416.6323242"	"813458.2109375"	"812745.6875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"813"	"813"	"0.000"	"103.671"	"32"	"19"	"37"	"19"	"1"	"690"	"80.6"	"9.20"	"124.50"	"19"	"0"	"97420291.71875"	"94090606.1875"	"7401257.74609375"	"5965829.04980469"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1774"	"1774"	"0.000"	"103.572"	"34"	"11"	"28"	"11"	"1"	"582"	"64.3"	"7.09"	"106.27"	"11"	"0"	"40803083.0625"	"42832038.96875"	"459814.01171875"	"284584.65625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1349"	"1349"	"0.000"	"102.812"	"50"	"13"	"35"	"13"	"1"	"376"	"40.8"	"8.13"	"130.92"	"13"	"0"	"89918492.875"	"102762292.8125"	"2914417.453125"	"2474773.078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2513"	"2513"	"0.000"	"102.469"	"80"	"14"	"27"	"14"	"1"	"278"	"30.5"	"5.14"	"117.34"	"14"	"0"	"54008708.25"	"62707340.34375"	"2107419.6875"	"1470794.484375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"941"	"941"	"0.000"	"102.063"	"64"	"10"	"34"	"10"	"1"	"245"	"26.5"	"6.24"	"131.49"	"10"	"0"	"69109092.1875"	"64064098.375"	"4225314.37304688"	"3714687.76391602"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2361"	"2361"	"0.000"	"101.885"	"26"	"13"	"29"	"13"	"1"	"917"	"100.4"	"5.17"	"116.47"	"13"	"0"	"46052775.21875"	"32401432.0625"	"121463.625"	"195725.234375"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1885"	"1885"	"0.000"	"101.440"	"24"	"8"	"27"	"8"	"1"	"585"	"64.2"	"4.27"	"122.79"	"8"	"0"	"48631446.671875"	"45747022"	"1421514.15087891"	"2683866.83789063"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"393"	"393"	"0.000"	"101.256"	"27"	"15"	"28"	"15"	"1"	"761"	"84.4"	"6.52"	"117.24"	"15"	"0"	"61374671.9375"	"57681611.8125"	"999168.772216797"	"992515.570556641"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3460"	"3460"	"0.000"	"101.186"	"73"	"11"	"40"	"11"	"1"	"183"	"21.1"	"5.52"	"157.74"	"11"	"0"	"414884726.75"	"385946939.25"	"2450335.828125"	"2252551.59179688"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"761"	"761"	"0.000"	"101.092"	"53"	"10"	"30"	"10"	"1"	"210"	"23.9"	"5.17"	"121.01"	"10"	"0"	"144168156.40625"	"140019770.65625"	"1008448.421875"	"918251.296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1157"	"1157"	"0.000"	"100.814"	"66"	"6"	"20"	"6"	"1"	"70"	"7.6"	"5.97"	"111.78"	"6"	"0"	"260754380.8125"	"281546753.5"	"437353.4375"	"319283.40625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"953"	"953"	"0.000"	"100.786"	"19"	"14"	"30"	"14"	"1"	"1154"	"129.3"	"5.07"	"118.51"	"14"	"0"	"48420690.5625"	"43390090.03125"	"1415762.77929688"	"1557782.99609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2221"	"2221"	"0.000"	"100.227"	"42"	"9"	"21"	"9"	"1"	"331"	"35.4"	"5.10"	"109.09"	"9"	"0"	"62503825.75"	"59550589.625"	"1429548.08007813"	"1180639.65039063"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3332"	"3332"	"0.000"	"99.958"	"35"	"11"	"38"	"11"	"1"	"572"	"63.9"	"6.00"	"147.07"	"11"	"0"	"51679463.1875"	"56746214.5"	"16206043.6425781"	"15515238.5722656"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3382"	"3382"	"0.000"	"99.428"	"46"	"18"	"43"	"18"	"1"	"442"	"49.9"	"5.50"	"159.44"	"18"	"0"	"177761937.125"	"177563366.875"	"1848944.0625"	"2217458.75"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"756"	"756"	"0.000"	"98.945"	"61"	"8"	"38"	"8"	"1"	"142"	"16.0"	"9.61"	"127.85"	"8"	"0"	"732028516.734375"	"756582809.6875"	"473276.283935547"	"60863.2294921875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3409"	"3409"	"0.000"	"98.690"	"50"	"12"	"31"	"12"	"1"	"427"	"45.4"	"5.20"	"136.15"	"12"	"0"	"92544677.1875"	"87166221.6875"	"5590706.02734375"	"4842051.453125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1204"	"1204"	"0.000"	"98.551"	"20"	"16"	"43"	"16"	"1"	"1240"	"140.7"	"5.69"	"140.35"	"16"	"0"	"34887570.15625"	"29703144.25"	"3554546.55859375"	"2691734.22070313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"613"	"613"	"0.000"	"98.202"	"26"	"13"	"26"	"13"	"1"	"953"	"107.1"	"5.27"	"107.29"	"13"	"0"	"43763970.6875"	"38286700.453125"	"263575.09375"	"328788.890625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3100"	"3100"	"0.000"	"98.010"	"26"	"10"	"30"	"10"	"1"	"766"	"84.2"	"5.66"	"111.10"	"10"	"0"	"17660222.15625"	"14398159.1875"	"1238680.4765625"	"1139375.93359375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1969"	"1969"	"0.000"	"97.988"	"42"	"7"	"59"	"7"	"1"	"201"	"22.6"	"6.89"	"174.54"	"7"	"0"	"270113532.507813"	"267717134.28125"	"22491577.5742188"	"17543964.2929688"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2034"	"2034"	"0.000"	"97.731"	"31"	"8"	"41"	"8"	"1"	"367"	"41.0"	"4.68"	"161.24"	"8"	"0"	"67950430.1875"	"79557378.15625"	"17917260.3164063"	"15754767.8554688"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2209"	"2209"	"0.000"	"96.784"	"22"	"11"	"22"	"11"	"1"	"980"	"109.5"	"5.54"	"112.79"	"11"	"0"	"22799930.6875"	"26852145.625"	"506857.796875"	"820121.609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3695"	"3695"	"0.000"	"96.723"	"39"	"10"	"25"	"10"	"1"	"521"	"57.5"	"5.07"	"95.97"	"10"	"0"	"29186823.859375"	"27918640.7207031"	"962421.984375"	"757080.078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2442"	"2442"	"0.000"	"96.484"	"82"	"13"	"38"	"13"	"1"	"214"	"23.5"	"5.12"	"129.35"	"13"	"0"	"390539905.0625"	"398836246.3125"	"9086847.74536133"	"7741713.33862305"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1638"	"1638"	"0.000"	"96.150"	"67"	"11"	"36"	"11"	"1"	"187"	"20.6"	"4.86"	"115.87"	"11"	"0"	"150043431.6875"	"147321759.59375"	"3436333.45410156"	"3405733.53710938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3317"	"3317"	"0.000"	"96.129"	"52"	"7"	"34"	"7"	"1"	"144"	"14.9"	"10.39"	"164.35"	"7"	"0"	"301373998.421875"	"323206942.21875"	"3130771.1796875"	"2900192.92578125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2761"	"2761"	"0.000"	"96.123"	"59"	"11"	"28"	"11"	"1"	"252"	"28.0"	"4.72"	"110.87"	"11"	"0"	"49843157.53125"	"50579842.546875"	"3571897.07324219"	"4107950.34863281"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2577"	"2577"	"0.000"	"96.087"	"38"	"15"	"38"	"15"	"1"	"478"	"53.4"	"5.03"	"137.35"	"15"	"0"	"73015782.109375"	"77902532.34375"	"2340833.38427734"	"1981565.21459961"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"717"	"717"	"0.000"	"95.845"	"32"	"14"	"30"	"14"	"1"	"870"	"94.8"	"5.11"	"116.47"	"14"	"0"	"47132135.7109375"	"49961357.8671875"	"1499962.359375"	"859861.640625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"387"	"387"	"0.000"	"95.672"	"35"	"7"	"21"	"7"	"1"	"426"	"45.6"	"5.54"	"108.81"	"7"	"0"	"60181598.25"	"52797946.4375"	"1204682.1171875"	"1517003.65234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"706"	"706"	"0.000"	"95.431"	"42"	"15"	"37"	"15"	"1"	"452"	"51.2"	"5.22"	"117.92"	"15"	"0"	"68622301.75"	"65702961.5625"	"5653048.375"	"5585352.78125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3580"	"3580"	"0.000"	"95.143"	"60"	"8"	"31"	"8"	"1"	"265"	"28.5"	"5.30"	"127.06"	"8"	"0"	"22457836.625"	"21059656.6875"	"4273789.953125"	"3902090.703125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1365"	"1365"	"0.000"	"95.129"	"33"	"14"	"28"	"14"	"1"	"713"	"77.2"	"5.40"	"111.82"	"14"	"0"	"32068225.625"	"33665179.0625"	"594202.80078125"	"828103.414550781"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"358"	"358"	"0.000"	"94.632"	"60"	"10"	"38"	"10"	"1"	"110"	"12.2"	"10.05"	"130.07"	"10"	"0"	"1442987219.6875"	"1396538206.6875"	"8083034.72753906"	"7055326.30859375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2565"	"2565"	"0.000"	"94.565"	"45"	"10"	"28"	"10"	"1"	"372"	"40.2"	"6.43"	"106.16"	"10"	"0"	"29477196.5234375"	"27297161.2265625"	"1531105.890625"	"1465531.9375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1986"	"1986"	"0.000"	"93.864"	"66"	"6"	"30"	"6"	"1"	"165"	"17.2"	"4.34"	"131.06"	"6"	"0"	"173821839.75"	"149497288"	"2427739.75"	"1928428.328125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1217"	"1217"	"0.000"	"92.011"	"64"	"12"	"52"	"12"	"1"	"119"	"13.3"	"10.32"	"119.34"	"12"	"0"	"964787981.921875"	"981264865.269531"	"2489885.2421875"	"2091833.86132813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"784"	"784"	"0.000"	"91.901"	"30"	"8"	"28"	"8"	"1"	"420"	"44.3"	"5.43"	"112.57"	"8"	"0"	"58353993.75"	"59177667.3125"	"6119348.22949219"	"4594330.3828125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"367"	"367"	"0.000"	"91.542"	"35"	"15"	"35"	"15"	"1"	"729"	"83.2"	"5.00"	"136.63"	"15"	"0"	"81755043.28125"	"83245253.125"	"4373534.22900391"	"4890498.93493652"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2819"	"2819"	"0.000"	"90.736"	"29"	"8"	"27"	"8"	"1"	"600"	"62.5"	"3.85"	"93.89"	"8"	"0"	"26169179.8125"	"26008381.625"	"4800694.36865234"	"4352087.44335938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1884"	"1884"	"0.000"	"90.386"	"20"	"7"	"22"	"7"	"1"	"646"	"73.0"	"5.27"	"93.95"	"7"	"0"	"19252756.890625"	"16703334.8125"	"377126.953125"	"394149.5234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1420"	"1420"	"0.000"	"90.317"	"46"	"10"	"20"	"10"	"1"	"378"	"40.8"	"5.00"	"82.46"	"10"	"0"	"33262246.46875"	"35856437.953125"	"584557.40234375"	"565300.23828125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1106"	"1106"	"0.000"	"89.979"	"28"	"11"	"32"	"11"	"1"	"576"	"64.1"	"5.19"	"129.13"	"11"	"0"	"75888725"	"62693953.40625"	"1604915.03808594"	"2535602.0078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2564"	"2564"	"0.000"	"89.844"	"48"	"15"	"35"	"15"	"1"	"427"	"47.9"	"5.34"	"107.63"	"15"	"0"	"66722133.296875"	"63281073.328125"	"838976.1953125"	"1206882.59765625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1858"	"1858"	"0.000"	"88.482"	"13"	"8"	"24"	"8"	"1"	"1321"	"138.0"	"4.22"	"93.99"	"8"	"0"	"14332725.5"	"10800642.71875"	"1519279.58886719"	"1054727.90722656"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2816"	"2816"	"0.000"	"88.259"	"39"	"10"	"22"	"10"	"1"	"453"	"50.8"	"6.49"	"104.51"	"10"	"0"	"36872960.875"	"32610966.1875"	"768374.573242188"	"701824.004394531"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3353"	"3353"	"0.000"	"88.248"	"42"	"15"	"34"	"15"	"1"	"542"	"62.3"	"8.72"	"101.45"	"15"	"0"	"61766577.84375"	"58579046.3671875"	"2861878.6875"	"2592231.390625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3753"	"3753"	"0.000"	"88.065"	"15"	"9"	"25"	"9"	"1"	"1186"	"128.9"	"4.13"	"122.92"	"9"	"0"	"19709773"	"18839023.625"	"6355744.7890625"	"6359370.9453125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1734"	"1734"	"0.000"	"88.030"	"45"	"13"	"26"	"13"	"1"	"415"	"45.0"	"5.16"	"96.86"	"13"	"0"	"47454948.03125"	"49112851.96875"	"1564375.73046875"	"2251448.51367188"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"411"	"411"	"0.000"	"87.845"	"31"	"12"	"37"	"12"	"1"	"590"	"63.7"	"4.84"	"130.66"	"12"	"0"	"63776797.9375"	"48249500.28125"	"7619209.6484375"	"3888494.6015625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2110"	"2110"	"0.000"	"87.711"	"33"	"14"	"34"	"14"	"1"	"549"	"60.6"	"5.27"	"106.59"	"14"	"0"	"81998979.875"	"78531992.625"	"2057535.78125"	"1885840.0625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3179"	"3179"	"0.000"	"87.513"	"26"	"10"	"26"	"10"	"1"	"758"	"84.1"	"5.00"	"104.62"	"10"	"0"	"30424496.84375"	"23873663.28125"	"608631.00390625"	"649676.234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1139"	"1139"	"0.000"	"87.328"	"48"	"9"	"33"	"9"	"1"	"365"	"39.1"	"6.34"	"115.37"	"9"	"0"	"114342276.6875"	"100456176.9375"	"854345.101318359"	"585052.21875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"353"	"353"	"0.000"	"87.163"	"58"	"12"	"55"	"12"	"1"	"212"	"22.6"	"9.76"	"141.77"	"12"	"0"	"539952746.326172"	"483971116.46875"	"6585527.63818359"	"5438434.63183594"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3515"	"3515"	"0.000"	"86.894"	"29"	"9"	"24"	"9"	"1"	"363"	"40.0"	"6.34"	"107.54"	"9"	"0"	"40397580.03125"	"42030783.96875"	"1294581.3359375"	"1899567.05859375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"923"	"923"	"0.000"	"86.403"	"37"	"10"	"23"	"10"	"1"	"454"	"50.4"	"6.18"	"91.73"	"10"	"0"	"17324283.6875"	"21139272.4375"	"1536267"	"1667306.51757813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1045"	"1045"	"0.000"	"86.374"	"64"	"10"	"27"	"10"	"1"	"217"	"23.4"	"5.86"	"93.95"	"10"	"0"	"246650147.46875"	"230299944.421875"	"1392083.703125"	"1115407.5"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"474"	"474"	"0.000"	"86.353"	"42"	"11"	"30"	"11"	"1"	"430"	"47.8"	"6.67"	"115.27"	"11"	"0"	"78186662.0625"	"74898463"	"3512449.47253418"	"3594561.29919434"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3512"	"3512"	"0.000"	"85.979"	"33"	"9"	"21"	"9"	"1"	"499"	"52.5"	"5.43"	"99.22"	"9"	"0"	"37153201.34375"	"34477484.328125"	"1054736.34375"	"1092423.953125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"109"	"109"	"0.000"	"85.757"	"37"	"7"	"18"	"7"	"1"	"343"	"37.3"	"5.44"	"88.29"	"7"	"0"	"29613150.625"	"29499599.4375"	"207352.38671875"	"194773.9609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2531"	"2531"	"0.000"	"85.715"	"31"	"3"	"13"	"3"	"1"	"87"	"9.4"	"11.93"	"94.90"	"3"	"0"	"244546693.109375"	"235886763.34375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3576"	"3576"	"0.000"	"85.532"	"23"	"12"	"36"	"11"	"1"	"802"	"87.5"	"4.63"	"117.40"	"12"	"1"	"70863590.1708984"	"71526442.3193359"	"8966736.79101563"	"7161124.2421875"	"High"	"High"	"High"	"High"	""
