"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"606"	"606"	"0.000"	"88.910"	"20"	"10"	"28"	"9"	"1"	"610"	"69.6"	"4.87"	"101.46"	"10"	"1"	"69400854.140625"	"48069144.3291016"	""	"4319.62255859375"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1383"	"1383"	"0.000"	"88.090"	"54"	"12"	"28"	"12"	"1"	"315"	"34.4"	"6.01"	"95.72"	"12"	"0"	"140655884.929688"	"92638202.1875"	"15264.7294921875"	"269378.4140625"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2446"	"2446"	"0.000"	"87.554"	"74"	"11"	"24"	"11"	"1"	"245"	"26.7"	"5.06"	"95.49"	"11"	"0"	"53293271.25"	"32649008.0332031"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3638"	"3638"	"0.000"	"87.488"	"31"	"16"	"23"	"16"	"1"	"636"	"72.2"	"4.87"	"72.38"	"16"	"0"	"50603344.15625"	"21097240.703125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2478"	"2478"	"0.000"	"86.795"	"25"	"16"	"28"	"16"	"1"	"858"	"95.4"	"5.31"	"91.54"	"16"	"0"	"28467280.6835938"	"16349816.5625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3334"	"3334"	"0.000"	"86.762"	"75"	"12"	"42"	"12"	"1"	"104"	"11.4"	"9.92"	"128.39"	"12"	"0"	"284690206.53125"	"178211009.875"	""	"594413.779296875"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2623"	"2623"	"0.000"	"86.590"	"36"	"9"	"19"	"9"	"1"	"338"	"37.8"	"5.34"	"80.33"	"9"	"0"	"18565956.1875"	"9906000.9375"	"1793.98706054688"	"2008.35290527344"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2864"	"2864"	"0.000"	"86.334"	"54"	"12"	"34"	"12"	"1"	"280"	"30.7"	"4.93"	"113.71"	"12"	"0"	"137401537.75"	"88325497.5625"	"124429.748535156"	"1298826.9296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"377"	"377"	"0.000"	"86.108"	"22"	"14"	"21"	"14"	"1"	"887"	"99.1"	"5.63"	"80.27"	"14"	"0"	"18098501.875"	"11831179.71875"	""	"11299.0341796875"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"39"	"39"	"0.000"	"86.069"	"38"	"16"	"24"	"16"	"1"	"583"	"66.9"	"5.30"	"76.83"	"16"	"0"	"24363507.90625"	"13057942.75"	"2038.17626953125"	"322736.419921875"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"491"	"491"	"0.000"	"85.619"	"40"	"12"	"26"	"12"	"1"	"387"	"41.1"	"6.24"	"93.59"	"12"	"0"	"47340065.609375"	"31425769.8867188"	"54648.09765625"	"101088.384765625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3765"	"3765"	"0.000"	"84.847"	"28"	"16"	"25"	"16"	"1"	"817"	"92.3"	"9.22"	"82.56"	"16"	"0"	"28916424.78125"	"16270954.96875"	"2944.1416015625"	"4506.16076660156"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"48"	"48"	"0.000"	"84.419"	"33"	"18"	"31"	"18"	"1"	"700"	"78.9"	"4.83"	"66.32"	"18"	"0"	"58031237.484375"	"37329349.5078125"	"100852.982177734"	"1867685.26757813"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1768"	"1768"	"0.000"	"84.416"	"39"	"11"	"28"	"11"	"1"	"394"	"43.3"	"5.80"	"105.61"	"11"	"0"	"81929370"	"52834337.25"	"54967.3889160156"	"233914.641601563"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1166"	"1166"	"0.000"	"84.411"	"42"	"12"	"23"	"12"	"1"	"479"	"51.6"	"9.50"	"86.16"	"12"	"0"	"25331923.140625"	"14206810.578125"	""	"54880.9384765625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3399"	"3399"	"0.000"	"84.080"	"37"	"12"	"22"	"12"	"1"	"411"	"44.6"	"5.40"	"98.57"	"12"	"0"	"29169266.75"	"18108390.1875"	""	"8641.994140625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"347"	"347"	"0.000"	"83.667"	"36"	"8"	"19"	"8"	"1"	"426"	"45.6"	"5.54"	"93.10"	"8"	"0"	"29787164.125"	"19473015.3125"	"2127.11889648438"	"133673.812011719"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3003"	"3003"	"0.000"	"83.611"	"52"	"13"	"27"	"13"	"1"	"391"	"43.1"	"5.38"	"111.14"	"13"	"0"	"57133586.1875"	"38891752.96875"	"218669.28125"	"44450.802734375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"904"	"904"	"0.000"	"83.132"	"42"	"6"	"21"	"6"	"1"	"245"	"26.5"	"6.24"	"80.76"	"6"	"0"	"36741495.875"	"24539195.21875"	"49806.6616210938"	"31162.701171875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3152"	"3152"	"0.000"	"82.605"	"23"	"11"	"29"	"11"	"1"	"607"	"66.2"	"4.97"	"111.30"	"11"	"0"	"110187458.6875"	"74837975.3359375"	"132453.015625"	"95368.140625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3321"	"3321"	"0.000"	"82.602"	"55"	"12"	"33"	"12"	"1"	"206"	"23.5"	"9.89"	"96.63"	"12"	"0"	"1135416523.3125"	"834980820.132813"	"28617.408203125"	"1485099.78515625"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1366"	"1366"	"0.000"	"82.260"	"34"	"10"	"24"	"10"	"1"	"477"	"53.3"	"5.22"	"102.70"	"10"	"0"	"43198418.953125"	"31925120.3203125"	"1487666.5"	"3406453"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"655"	"655"	"0.000"	"82.251"	"44"	"13"	"27"	"13"	"1"	"427"	"48.0"	"4.84"	"90.44"	"13"	"0"	"114749011"	"57922050.75"	"235852.032958984"	"1521770.12402344"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"312"	"312"	"0.000"	"82.088"	"66"	"16"	"47"	"16"	"1"	"212"	"22.6"	"9.76"	"101.41"	"16"	"0"	"299257127.007813"	"187068877.470703"	"57381.81640625"	"1239739.03320313"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3206"	"3206"	"0.000"	"81.613"	"28"	"15"	"26"	"15"	"1"	"737"	"83.6"	"5.72"	"65.82"	"15"	"0"	"32688989.625"	"18811558.15625"	"121052.45703125"	"912948.37109375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2417"	"2417"	"0.000"	"81.405"	"32"	"10"	"27"	"10"	"1"	"550"	"60.8"	"5.39"	"79.33"	"10"	"0"	"25983167"	"19017144.5703125"	"8034.51708984375"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3314"	"3314"	"0.000"	"80.943"	"32"	"11"	"27"	"10"	"1"	"468"	"51.8"	"5.21"	"83.98"	"11"	"1"	"42909694.734375"	"25462178.21875"	"30144.353515625"	"38927.1943359375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1923"	"1923"	"0.000"	"80.620"	"7"	"7"	"30"	"7"	"1"	"1324"	"137.6"	"4.21"	"94.92"	"7"	"0"	"134526769.4375"	"89076325.875"	"183034.982910156"	"614903.229736328"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1391"	"1391"	"0.000"	"80.385"	"53"	"10"	"25"	"10"	"1"	"284"	"30.9"	"5.62"	"82.96"	"10"	"0"	"65041043.8554688"	"40155742.1601563"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"218"	"218"	"0.000"	"80.373"	"38"	"10"	"26"	"10"	"1"	"235"	"26.8"	"5.22"	"91.51"	"10"	"0"	"251464130.75"	"145484481.625"	"69677.953125"	"120291.674316406"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3129"	"3129"	"0.000"	"80.222"	"20"	"9"	"16"	"9"	"1"	"882"	"95.3"	"4.22"	"71.42"	"9"	"0"	"21509575.578125"	"15331508.078125"	"6149.35571289063"	"19033.0189208984"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2573"	"2573"	"0.000"	"79.870"	"39"	"12"	"22"	"12"	"1"	"481"	"53.9"	"6.33"	"83.19"	"12"	"0"	"37354409.6875"	"21189125.59375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"776"	"776"	"0.000"	"79.827"	"44"	"10"	"20"	"10"	"1"	"302"	"34.0"	"6.52"	"92.92"	"10"	"0"	"25125211.25"	"16075504.40625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"316"	"316"	"0.000"	"79.537"	"62"	"8"	"26"	"8"	"1"	"91"	"10.4"	"10.43"	"91.11"	"8"	"0"	"429900954.390625"	"188354853.25"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1852"	"1852"	"0.000"	"79.377"	"34"	"12"	"24"	"6"	"1"	"486"	"52.8"	"5.07"	"87.20"	"12"	"8"	"23963269.9355469"	"15017116.4404297"	"43458.85546875"	"115600.109375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2577"	"2577"	"0.000"	"79.161"	"40"	"11"	"24"	"11"	"1"	"372"	"40.2"	"6.43"	"91.56"	"11"	"0"	"52255201.171875"	"33850417.6875"	"136871.953613281"	"71414.375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2676"	"2676"	"0.000"	"79.042"	"45"	"10"	"20"	"10"	"1"	"427"	"47.7"	"5.20"	"87.64"	"10"	"0"	"24273236.75"	"16731412.625"	"72936.4248046875"	""	"High"	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"492"	"492"	"0.000"	"78.720"	"18"	"11"	"27"	"11"	"1"	"716"	"76.6"	"5.35"	"97.90"	"11"	"0"	"66461350.171875"	"43944617.90625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"882"	"882"	"0.000"	"78.689"	"57"	"11"	"31"	"11"	"1"	"297"	"32.3"	"5.71"	"87.73"	"11"	"0"	"75295286.21875"	"42671979.8125"	""	"17566.3393554688"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"903"	"903"	"0.000"	"78.673"	"50"	"12"	"25"	"12"	"1"	"290"	"30.8"	"5.03"	"95.76"	"12"	"0"	"144274314.9375"	"87194789.5625"	"101037.896972656"	"1184330.08789063"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"311"	"311"	"0.000"	"78.576"	"67"	"11"	"32"	"11"	"1"	"103"	"11.6"	"9.45"	"93.62"	"11"	"0"	"436717320.375"	"286586253.875"	"11658.7431640625"	"486653.505859375"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2555"	"2555"	"0.000"	"78.251"	"21"	"11"	"23"	"11"	"1"	"630"	"69.2"	"4.35"	"75.22"	"11"	"0"	"88551062.3125"	"58824966.96875"	"106390.4921875"	"425478.655273438"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2904"	"2904"	"0.000"	"78.204"	"42"	"9"	"21"	"9"	"1"	"427"	"46.5"	"5.10"	"103.75"	"9"	"0"	"34722952.3125"	"20501708.8125"	"17854.228515625"	"18198.4765625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1138"	"1138"	"0.000"	"78.094"	"37"	"15"	"21"	"15"	"1"	"555"	"60.9"	"4.78"	"73.40"	"15"	"0"	"23022405.34375"	"17499190.1875"	""	"41684.22265625"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2443"	"2443"	"0.000"	"78.092"	"34"	"11"	"25"	"11"	"1"	"359"	"39.5"	"4.64"	"95.47"	"11"	"0"	"36128451.8046875"	"25449012.140625"	""	"1444.88525390625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"547"	"547"	"0.000"	"77.815"	"17"	"10"	"21"	"10"	"1"	"924"	"101.2"	"5.33"	"85.69"	"10"	"0"	"15641275.34375"	"10814071.359375"	""	"56157.53515625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"870"	"870"	"0.000"	"77.797"	"32"	"7"	"18"	"7"	"1"	"314"	"34.5"	"4.28"	"82.64"	"7"	"0"	"26694680.875"	"19564302.28125"	"24290.525390625"	"757218.125"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1802"	"1802"	"0.000"	"77.790"	"39"	"12"	"29"	"12"	"1"	"415"	"45.0"	"5.08"	"113.78"	"12"	"0"	"90640733.59375"	"55523480.34375"	""	"18013.53125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"688"	"688"	"0.000"	"77.738"	"70"	"9"	"33"	"9"	"1"	"142"	"16.0"	"9.61"	"84.76"	"9"	"0"	"340389653.8125"	"212650472.5"	"11169.9775390625"	"772057.293457031"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"856"	"856"	"0.000"	"77.669"	"46"	"11"	"23"	"11"	"1"	"348"	"37.7"	"5.44"	"77.91"	"11"	"0"	"32263949.5"	"21044523.1875"	""	"117046.899902344"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1965"	"1965"	"0.000"	"77.264"	"59"	"9"	"36"	"9"	"1"	"158"	"18.5"	"4.49"	"104.18"	"9"	"0"	"366558807.140625"	"212527865.96875"	"159180.09765625"	"14600283.6875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1638"	"1638"	"0.000"	"76.809"	"32"	"8"	"14"	"8"	"1"	"412"	"43.3"	"5.68"	"76.03"	"8"	"0"	"49364629.1875"	"31248027.34375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"648"	"648"	"0.000"	"76.731"	"27"	"8"	"27"	"8"	"1"	"449"	"49.2"	"5.16"	"81.81"	"8"	"0"	"25333827.609375"	"8650791.671875"	""	"41988.94140625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"414"	"414"	"0.000"	"76.653"	"43"	"8"	"22"	"8"	"1"	"315"	"34.6"	"5.53"	"79.68"	"8"	"0"	"58013946.15625"	"38098192.53125"	"8449.646484375"	"554850.96875"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2062"	"2062"	"0.000"	"76.345"	"52"	"9"	"23"	"9"	"1"	"211"	"23.5"	"4.98"	"83.49"	"9"	"0"	"106407932.25"	"64912517.5400391"	"6162.7978515625"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3296"	"3296"	"0.000"	"75.780"	"36"	"9"	"22"	"9"	"1"	"395"	"44.1"	"5.05"	"91.71"	"9"	"0"	"75698468.375"	"54051093.375"	"17762.01171875"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3701"	"3701"	"0.000"	"75.708"	"32"	"10"	"22"	"10"	"1"	"520"	"56.8"	"5.11"	"86.77"	"10"	"0"	"73490929.484375"	"43008855.390625"	""	"26721.771484375"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3298"	"3298"	"0.000"	"75.565"	"33"	"8"	"27"	"8"	"1"	"360"	"40.2"	"5.38"	"102.84"	"8"	"0"	"68802343.8125"	"43954416.203125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"718"	"718"	"0.000"	"75.547"	"41"	"12"	"35"	"12"	"1"	"221"	"25.2"	"5.19"	"99.07"	"12"	"0"	"112074151.21875"	"80856252.2734375"	""	"114814.169921875"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3642"	"3642"	"0.000"	"75.330"	"34"	"7"	"19"	"7"	"1"	"385"	"40.6"	"5.14"	"85.00"	"7"	"0"	"22101323.921875"	"15039922.9375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"911"	"911"	"0.000"	"75.306"	"60"	"9"	"18"	"9"	"1"	"171"	"18.9"	"5.66"	"56.57"	"9"	"0"	"20352937.2734375"	"6808326.06152344"	"84104.09765625"	"1215388.421875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2286"	"2286"	"0.000"	"75.027"	"27"	"13"	"30"	"13"	"1"	"618"	"66.1"	"4.22"	"82.66"	"13"	"0"	"29732891.265625"	"17804898"	"3637184.20556641"	"2737233.09863281"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3694"	"3694"	"0.000"	"74.990"	"47"	"9"	"23"	"9"	"1"	"301"	"34.2"	"6.61"	"74.09"	"9"	"0"	"16577441.03125"	"8118586.96875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1107"	"1107"	"0.000"	"74.704"	"72"	"7"	"31"	"7"	"1"	"193"	"21.5"	"4.78"	"132.93"	"7"	"0"	"669711398.875"	"458235359.28125"	"1270510.11425781"	"401057.724609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2621"	"2621"	"0.000"	"74.429"	"24"	"10"	"19"	"10"	"1"	"731"	"79.8"	"5.41"	"75.67"	"10"	"0"	"40512364.5625"	"25345971.09375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"836"	"836"	"0.000"	"74.237"	"42"	"13"	"20"	"13"	"1"	"365"	"39.5"	"4.77"	"73.31"	"13"	"0"	"101708377.25"	"70251789.125"	"8794.626953125"	"51017.3828125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"721"	"721"	"0.000"	"74.001"	"40"	"12"	"24"	"12"	"1"	"420"	"44.3"	"5.43"	"85.86"	"12"	"0"	"66706426.1875"	"40238213.21875"	"2162.41333007813"	"11703.814453125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3418"	"3418"	"0.000"	"73.800"	"30"	"10"	"25"	"10"	"1"	"427"	"45.4"	"5.27"	"89.81"	"10"	"0"	"121491816.84375"	"77602813.5273438"	"3538508.49975586"	"700264.1171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1145"	"1145"	"0.000"	"73.519"	"39"	"10"	"23"	"10"	"1"	"304"	"34.9"	"6.47"	"87.86"	"10"	"0"	"155825168.25"	"99521746.6875"	""	"12632.169921875"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"436"	"436"	"0.000"	"72.907"	"49"	"15"	"23"	"15"	"1"	"430"	"47.8"	"6.67"	"72.43"	"15"	"0"	"74516275.6875"	"43635072.96875"	"22950.5092773438"	"49430.359375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"515"	"515"	"0.000"	"72.094"	"13"	"14"	"22"	"14"	"1"	"1265"	"140.5"	"5.31"	"70.74"	"14"	"0"	"23830014.671875"	"15665409.5546875"	""	"15331.0078125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2336"	"2336"	"0.000"	"71.785"	"28"	"10"	"21"	"10"	"1"	"460"	"51.3"	"5.41"	"67.06"	"10"	"0"	"30423674.09375"	"16742008.828125"	"9292.65014648438"	"10175.033203125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1378"	"1378"	"0.000"	"71.739"	"50"	"13"	"23"	"13"	"1"	"363"	"39.9"	"4.92"	"87.21"	"13"	"0"	"50024823"	"29044144.2255859"	"4438.412109375"	""	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"387"	"387"	"0.000"	"71.597"	"39"	"12"	"23"	"12"	"1"	"436"	"47.8"	"6.32"	"78.60"	"12"	"0"	"32577333.3125"	"25726797.2519531"	"50579.44140625"	"29676.0390625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1481"	"1481"	"0.000"	"71.174"	"48"	"14"	"23"	"14"	"1"	"481"	"52.3"	"6.52"	"79.49"	"14"	"0"	"34913723.984375"	"19940149.9257813"	""	"2028.79907226563"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2472"	"2472"	"0.000"	"71.077"	"23"	"14"	"20"	"14"	"1"	"937"	"105.9"	"5.00"	"61.85"	"14"	"0"	"13809029.4375"	"7046903.640625"	""	"73625.07421875"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1000"	"1000"	"0.000"	"71.037"	"72"	"8"	"18"	"8"	"1"	"163"	"18.1"	"4.18"	"80.05"	"8"	"0"	"62010148.625"	"46343533.3125"	"5099.40679931641"	"247009.093994141"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1071"	"1071"	"0.000"	"70.634"	"36"	"11"	"19"	"11"	"1"	"529"	"59.5"	"5.64"	"73.03"	"11"	"0"	"57300577"	"31224157.25"	"26389.849609375"	"34749.759765625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2360"	"2360"	"0.000"	"70.256"	"46"	"9"	"17"	"9"	"1"	"338"	"37.0"	"4.81"	"73.61"	"9"	"0"	"49571137.7109375"	"33387206.3125"	"25553.0756835938"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2952"	"2952"	"0.000"	"70.255"	"32"	"9"	"21"	"9"	"1"	"374"	"41.7"	"5.90"	"71.35"	"9"	"0"	"37029067.875"	"22248193.453125"	"7588.6962890625"	"707958.125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1480"	"1480"	"0.000"	"69.811"	"23"	"12"	"21"	"12"	"1"	"788"	"85.8"	"6.48"	"70.20"	"12"	"0"	"17381327.625"	"9164431.9140625"	""	"3002.12866210938"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1011"	"1011"	"0.000"	"69.734"	"48"	"9"	"20"	"9"	"1"	"217"	"23.4"	"5.86"	"86.72"	"9"	"0"	"393166141.875"	"235763878.75"	""	"18127.0317382813"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1560"	"1560"	"0.000"	"69.717"	"45"	"7"	"16"	"7"	"1"	"187"	"21.4"	"5.30"	"67.69"	"7"	"0"	"60110574.53125"	"44117187.0976563"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3490"	"3490"	"0.000"	"69.555"	"46"	"9"	"15"	"9"	"1"	"297"	"33.5"	"4.96"	"49.98"	"9"	"0"	"35175682.625"	"21916492.953125"	""	"4721.82666015625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"829"	"829"	"0.000"	"69.442"	"47"	"11"	"21"	"11"	"1"	"408"	"45.3"	"9.04"	"80.64"	"11"	"0"	"39592439.5625"	"26399129.9375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3070"	"3070"	"0.000"	"69.007"	"44"	"10"	"17"	"10"	"1"	"372"	"40.3"	"5.39"	"72.09"	"10"	"0"	"54297988.3125"	"33435187"	""	"261223.578125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3594"	"3594"	"0.000"	"68.937"	"41"	"7"	"19"	"7"	"1"	"265"	"28.4"	"5.27"	"79.46"	"7"	"0"	"28737917.75"	"18609469.7070313"	"52169.9892578125"	"388079.435546875"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1688"	"1688"	"0.000"	"68.630"	"56"	"10"	"22"	"10"	"1"	"187"	"20.6"	"4.86"	"76.62"	"10"	"0"	"62491355"	"38308895.4375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"58"	"58"	"0.000"	"68.603"	"36"	"14"	"19"	"14"	"1"	"398"	"43.1"	"5.50"	"55.71"	"14"	"0"	"52419687.4375"	"35069587.0930176"	""	"19060.123046875"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3551"	"3551"	"0.000"	"68.543"	"56"	"7"	"59"	"7"	"1"	"133"	"15.6"	"6.11"	"217.87"	"7"	"0"	"291991402.867188"	"199294481.835938"	"44955.0242919922"	"489235.737792969"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2318"	"2318"	"0.000"	"68.301"	"44"	"11"	"15"	"11"	"1"	"500"	"57.2"	"5.64"	"69.00"	"11"	"0"	"10926018.875"	"6556374"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2722"	"2722"	"0.000"	"68.299"	"17"	"12"	"20"	"12"	"1"	"1084"	"119.4"	"5.78"	"56.18"	"12"	"0"	"35059501.3125"	"23196482.03125"	""	"263862.32421875"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2516"	"2516"	"0.000"	"68.109"	"29"	"10"	"14"	"10"	"1"	"598"	"66.2"	"5.31"	"62.10"	"10"	"0"	"15351265.125"	"9317354.734375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3335"	"3335"	"0.000"	"67.890"	"53"	"9"	"24"	"9"	"1"	"122"	"13.3"	"10.93"	"81.94"	"9"	"0"	"420928926.4375"	"277792512.625"	"20497.083984375"	"690969.248046875"	"High"	"High"	"Peak Found"	"High"	""
