gene_callers_id	source	accession	function	e_value
881	NCBI_PGAP	WP_014978537.1	glycosyltransferase family 2 protein	0
882	NCBI_PGAP	WP_014975843.1	UTP--glucose-1-phosphate uridylyltransferase GalU (galU)	0
883	NCBI_PGAP	WP_014978538.1	helix-hairpin-helix domain-containing protein	0
884	NCBI_PGAP	WP_014948534.1	isocitrate dehydrogenase	0
886	NCBI_PGAP	WP_014978539.1	DUF3192 domain-containing protein	0
887	NCBI_PGAP	WP_014948537.1	LOG family protein	0
888	NCBI_PGAP	WP_014978540.1	diguanylate cyclase	0
889	NCBI_PGAP	WP_014978541.1	NADPH-dependent 7-cyano-7-deazaguanine reductaseQueF (queF)	0
890	NCBI_PGAP	WP_014978542.1	SecY-interacting protein	0
892	NCBI_PGAP	WP_014948542.1	DUF3192 domain-containing protein	0
893	NCBI_PGAP	WP_014978544.1	GNAT family N-acetyltransferase	0
894	NCBI_PGAP	WP_014978545.1	DUF3301 domain-containing protein	0
895	NCBI_PGAP	WP_014978546.1	DUF3549 family protein	0
896	NCBI_PGAP	WP_041449943.1	YqcC family protein	0
897	NCBI_PGAP	WP_014978548.1	tRNA pseudouridine(65) synthase TruC (truC)	0
898	NCBI_PGAP	WP_014978549.1	flavodoxin domain-containing protein	0
899	NCBI_PGAP	WP_014948549.1	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (dapD)	0
900	NCBI_PGAP	WP_014978550.1	[protein-PII] uridylyltransferase (glnD)	0
901	NCBI_PGAP	WP_014948551.1	type I methionyl aminopeptidase (map)	0
902	NCBI_PGAP	WP_014948552.1	30S ribosomal protein S2 (rpsB)	0
903	NCBI_PGAP	WP_014978551.1	elongation factor Ts (tsf)	0
904	NCBI_PGAP	WP_014948554.1	UMP kinase (pyrH)	0
905	NCBI_PGAP	WP_014948555.1	ribosome recycling factor	0
906	NCBI_PGAP	WP_014978552.1	di-trans,poly-cis-decaprenylcistransferase (uppS)	0
907	NCBI_PGAP	WP_014948557.1	phosphatidate cytidylyltransferase	0
908	NCBI_PGAP	WP_014978553.1	1-deoxy-D-xylulose-5-phosphate reductoisomerase	0
909	NCBI_PGAP	WP_014978554.1	sigma E protease regulator RseP (rseP)	0
910	NCBI_PGAP	WP_014975852.1	outer membrane protein assembly factor BamA (bamA)	0
911	NCBI_PGAP	WP_014948561.1	OmpH family outer membrane protein	0
912	NCBI_PGAP	WP_014948562.1	3-hydroxyacyl-ACP dehydratase FabZ (fabZ)	0
913	NCBI_PGAP	WP_014948563.1	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase (lpxA)	0
914	NCBI_PGAP	WP_014978555.1	lipid-A-disaccharide synthase (lpxB)	0
915	NCBI_PGAP	WP_014948565.1	ribonuclease HII (rnhB)	0
916	NCBI_PGAP	WP_014978556.1	DNA polymerase III subunit alpha (dnaE)	0
917	NCBI_PGAP	WP_014948567.1	acetyl-CoA carboxylase carboxyl transferase subunit alpha (accA)	0
918	NCBI_PGAP	WP_014975855.1	tRNA lysidine(34) synthetase TilS (tilS)	0
919	NCBI_PGAP	WP_014975856.1	GGDEF domain-containing protein	0
920	NCBI_PGAP	WP_014975857.1	cation:proton antiporter	0
922	NCBI_PGAP	WP_014975859.1	tRNA adenosine(34) deaminase TadA (tadA)	0
923	NCBI_PGAP	WP_014948574.1	membrane-bound lytic murein transglycosylase MltF (mltF)	0
924	NCBI_PGAP	WP_014978557.1	phosphoribosylformylglycinamidine synthase (purL)	0
925	NCBI_PGAP	WP_014978558.1	DNA endonuclease SmrA (smrA)	0
926	NCBI_PGAP	WP_014978559.1	flagellar assembly protein T N-terminal domain-containing protein	0
927	NCBI_PGAP	WP_014978560.1	LPP20 family lipoprotein	0
928	NCBI_PGAP	WP_014978561.1	flagellar protein FlgN	0
929	NCBI_PGAP	WP_014948589.1	flagellar biosynthesis anti-sigma factor FlgM (flgM)	0
930	NCBI_PGAP	WP_014948590.1	flagellar basal body P-ring formation protein FlgA (flgA)	0
931	NCBI_PGAP	WP_014948591.1	chemotaxis protein CheV	0
932	NCBI_PGAP	WP_014978562.1	protein-glutamate O-methyltransferase CheR	0
933	NCBI_PGAP	WP_014978563.1	flagellar basal body rod protein FlgB (flgB)	0
934	NCBI_PGAP	WP_012517627.1	flagellar basal body rod protein FlgC (flgC)	0
935	NCBI_PGAP	WP_012517628.1	flagellar hook assembly protein FlgD (flgD)	0
936	NCBI_PGAP	WP_014948596.1	flagellar hook protein FlgE (flgE)	0
937	NCBI_PGAP	WP_014948597.1	flagellar basal body rod protein FlgF	0
938	NCBI_PGAP	WP_014948598.1	flagellar basal-body rod protein FlgG (flgG)	0
939	NCBI_PGAP	WP_014948599.1	flagellar basal body L-ring protein FlgH (flgH)	0
940	NCBI_PGAP	WP_014978564.1	flagellar basal body P-ring protein FlgI (flgI)	0
941	NCBI_PGAP	WP_014978565.1	flagellar assembly peptidoglycan hydrolase FlgJ (flgJ)	0
942	NCBI_PGAP	WP_014978566.1	flagellar hook-associated protein FlgK (flgK)	0
943	NCBI_PGAP	WP_014978567.1	flagellar hook-associated protein FlgL (flgL)	0
945	NCBI_PGAP	WP_014978569.1	flagellin	0
947	NCBI_PGAP	WP_014978570.1	flagellin	0
948	NCBI_PGAP	WP_014978571.1	flagellin	0
949	NCBI_PGAP	WP_014978572.1	flagellar protein FlaG	0
950	NCBI_PGAP	WP_014978573.1	flagellar filament capping protein FliD (fliD)	0
951	NCBI_PGAP	WP_014978574.1	flagellar export chaperone FliS (fliS)	0
953	NCBI_PGAP	WP_014978576.1	motility associated factor glycosyltransferase family protein	0
954	NCBI_PGAP	WP_080591991.1	glycosyltransferase	0
955	NCBI_PGAP	WP_014978578.1	glycosyltransferase	0
956	NCBI_PGAP	WP_014978579.1	GDP-mannose 4,6-dehydratase (gmd)	0
957	NCBI_PGAP	WP_014978580.1	GDP-L-fucose synthase	0
958	NCBI_PGAP	WP_157187985.1	sulfotransferase domain-containing protein	0
959	NCBI_PGAP	WP_014978582.1	phytanoyl-CoA dioxygenase family protein	0
960	NCBI_PGAP	WP_014978583.1	glycosyltransferase	0
961	NCBI_PGAP	WP_014978584.1	radical SAM protein	0
962	NCBI_PGAP	WP_014978585.1	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase (pseC)	0
963	NCBI_PGAP	WP_014978586.1	UDP-N-acetylglucosamine 4,6-dehydratase (inverting) (pseB)	0
964	NCBI_PGAP	WP_014978587.1	HAD hydrolase-like protein	0
965	NCBI_PGAP	WP_014978588.1	ATP-grasp domain-containing protein	0
966	NCBI_PGAP	WP_014978589.1	LicD family protein	0
967	NCBI_PGAP	WP_014978590.1	pseudaminic acid synthase (pseI)	0
968	NCBI_PGAP	WP_080591992.1	UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase (pseG)	0
969	NCBI_PGAP	WP_014978592.1	pseudaminic acid cytidylyltransferase (pseF)	0
970	NCBI_PGAP	WP_014948625.1	adenylyltransferase/cytidyltransferase family protein	0
971	NCBI_PGAP	WP_014978593.1	flagellin	0
972	NCBI_PGAP	WP_014978594.1	sigma-54-dependent Fis family transcriptional regulator	0
973	NCBI_PGAP	WP_014978595.1	PAS domain-containing protein	0
974	NCBI_PGAP	WP_014978596.1	sigma-54-dependent Fis family transcriptional regulator	0
975	NCBI_PGAP	WP_014948630.1	flagellar hook-basal body complex protein FliE (fliE)	0
976	NCBI_PGAP	WP_014948631.1	flagellar M-ring protein FliF (fliF)	0
977	NCBI_PGAP	WP_014975903.1	flagellar motor switch protein FliG (fliG)	0
978	NCBI_PGAP	WP_014978597.1	flagellar assembly protein FliH (fliH)	0
979	NCBI_PGAP	WP_014978598.1	flagellar protein export ATPase FliI (fliI)	0
980	NCBI_PGAP	WP_014978599.1	flagellar export protein FliJ (fliJ)	0
981	NCBI_PGAP	WP_014978600.1	flagellar hook-length control protein FliK	0
982	NCBI_PGAP	WP_014948637.1	flagellar basal body-associated protein FliL (fliL)	0
983	NCBI_PGAP	WP_014978601.1	flagellar motor switch protein FliM (fliM)	0
984	NCBI_PGAP	WP_014948639.1	flagellar motor switch protein FliN (fliN)	0
985	NCBI_PGAP	WP_014978602.1	flagellar biosynthetic protein FliO (fliO)	0
986	NCBI_PGAP	WP_014978603.1	flagellar type III secretion system pore proteinFliP (fliP)	0
987	NCBI_PGAP	WP_012517675.1	flagellar biosynthesis protein FliQ (fliQ)	0
988	NCBI_PGAP	WP_014978604.1	flagellar type III secretion system protein FliR (fliR)	0
989	NCBI_PGAP	WP_014978605.1	flagellar biosynthesis protein FlhB (flhB)	0
990	NCBI_PGAP	WP_014948646.1	flagellar biosynthesis protein FlhA (flhA)	0
991	NCBI_PGAP	WP_014978607.1	flagellar biosynthesis protein FlhF (flhF)	0
992	NCBI_PGAP	WP_014948648.1	MinD/ParA family protein	0
993	NCBI_PGAP	WP_014948649.1	RNA polymerase sigma factor FliA	0
994	NCBI_PGAP	WP_012517682.1	chemotaxis response regulator CheY (cheY)	0
995	NCBI_PGAP	WP_014948650.1	protein phosphatase CheZ	0
996	NCBI_PGAP	WP_014978608.1	chemotaxis protein CheA	0
997	NCBI_PGAP	WP_014948651.1	chemotaxis response regulator protein-glutamate methylesterase (cheB)	0
998	NCBI_PGAP	WP_014948652.1	ParA family protein	0
999	NCBI_PGAP	WP_014948653.1	chemotaxis protein CheW	0
1000	NCBI_PGAP	WP_014978609.1	chemotaxis protein CheW	0
1001	NCBI_PGAP	WP_014948655.1	DUF2802 domain-containing protein	0
1002	NCBI_PGAP	WP_080591966.1	tetratricopeptide repeat protein	0
1003	NCBI_PGAP	WP_014978611.1	homoserine O-succinyltransferase (metA)	0
1004	NCBI_PGAP	WP_014978612.1	homocysteine S-methyltransferase family protein	0
1005	NCBI_PGAP	WP_014978613.1	methionine synthase (metH)	0
1006	NCBI_PGAP	WP_014978614.1	DUF938 domain-containing protein	0
1007	NCBI_PGAP	WP_014948660.1	pyrimidine/purine nucleoside phosphorylase	0
1008	NCBI_PGAP	WP_014978615.1	methyl-accepting chemotaxis protein	0
1009	NCBI_PGAP	WP_041449819.1	LysR family transcriptional regulator	0
1010	NCBI_PGAP	WP_014978617.1	hydrogen peroxide-inducible genes activator	0
1011	NCBI_PGAP	WP_014948664.1	carbonic anhydrase	0
1012	NCBI_PGAP	WP_014978618.1	SulP family inorganic anion transporter	0
1013	NCBI_PGAP	WP_014978619.1	TonB-dependent receptor	0
1014	NCBI_PGAP	WP_014978620.1	transcriptional regulator BetI (betI)	0
1015	NCBI_PGAP	WP_014978621.1	M13 family metallopeptidase	0
1016	NCBI_PGAP	WP_014978622.1	GNAT family N-acetyltransferase	0
1017	NCBI_PGAP	WP_014948670.1	regulatory protein RecX	0
1018	NCBI_PGAP	WP_014948671.1	alanine--tRNA ligase (alaS)	0
1019	NCBI_PGAP	WP_012517705.1	carbon storage regulator CsrA (csrA)	0
1020	NCBI_PGAP	WP_014978624.1	OadG family protein	0
1021	NCBI_PGAP	WP_014978625.1	sodium-extruding oxaloacetate decarboxylase subunit alpha	0
1022	NCBI_PGAP	WP_014948675.1	sodium ion-translocating decarboxylase subunit beta	0
1023	NCBI_PGAP	WP_014978626.1	ABC transporter ATP-binding protein	0
1024	NCBI_PGAP	WP_014978627.1	ATP-binding cassette domain-containing protein	0
1025	NCBI_PGAP	WP_041449820.1	ABC transporter permease subunit	0
1026	NCBI_PGAP	WP_014978629.1	ABC transporter permease	0
1027	NCBI_PGAP	WP_014978630.1	ABC transporter substrate-binding protein	0
1028	NCBI_PGAP	WP_014978631.1	phage shock protein operon transcriptional activator (pspF)	0
1029	NCBI_PGAP	WP_014948682.1	phage shock protein PspA (pspA)	0
1030	NCBI_PGAP	WP_014948683.1	envelope stress response membrane protein PspB (pspB)	0
1031	NCBI_PGAP	WP_014948684.1	envelope stress response membrane protein PspC (pspC)	0
1032	NCBI_PGAP	WP_014948685.1	phenylalanine 4-monooxygenase	0
1033	NCBI_PGAP	WP_014978632.1	transcriptional regulator TyrR (tyrR)	0
1034	NCBI_PGAP	WP_014978633.1	fumarylacetoacetate hydrolase family protein	0
1035	NCBI_PGAP	WP_014978634.1	maleylacetoacetate isomerase (maiA)	0
1036	NCBI_PGAP	WP_014948689.1	Lrp/AsnC family transcriptional regulator	0
1037	NCBI_PGAP	WP_014978635.1	Glu/Leu/Phe/Val dehydrogenase	0
1038	NCBI_PGAP	WP_014948691.1	late competence development ComFB family protein	0
1039	NCBI_PGAP	WP_014978636.1	tryptophan 2,3-dioxygenase	0
1040	NCBI_PGAP	WP_014978637.1	TonB-dependent receptor	0
1041	NCBI_PGAP	WP_014978638.1	class I SAM-dependent methyltransferase	0
1042	NCBI_PGAP	WP_014948702.1	DUF3450 domain-containing protein	0
1043	NCBI_PGAP	WP_014978639.1	MotA/TolQ/ExbB proton channel family protein	0
1044	NCBI_PGAP	WP_012517736.1	MotA/TolQ/ExbB proton channel family protein	0
1045	NCBI_PGAP	WP_012517737.1	biopolymer transporter ExbD	0
1046	NCBI_PGAP	WP_014948704.1	energy transducer TonB	0
1047	NCBI_PGAP	WP_014978640.1	tetratricopeptide repeat protein	0
1048	NCBI_PGAP	WP_014978641.1	tRNA(Met) cytidine acetyltransferase	0
1049	NCBI_PGAP	WP_039233250.1	acyl-CoA thioesterase	0
1050	NCBI_PGAP	WP_014978643.1	TonB-dependent receptor	0
1052	NCBI_PGAP	WP_014978644.1	nicotinamide mononucleotide transporter	0
1053	NCBI_PGAP	WP_014978645.1	phosphotransferase	0
1054	NCBI_PGAP	WP_014978185.1	IS110 family transposase	0
1056	NCBI_PGAP	WP_014978647.1	ribosomal protein S18-alanine N-acetyltransferase	0
1058	NCBI_PGAP	WP_014978649.1	DMT family transporter	0
1059	NCBI_PGAP	WP_014978650.1	LysR family transcriptional regulator	0
1060	NCBI_PGAP	WP_014978651.1	MFS transporter	0
1061	NCBI_PGAP	WP_014978652.1	TIGR03571 family LLM class oxidoreductase	0
1062	NCBI_PGAP	WP_014978653.1	2,5-didehydrogluconate reductase DkgB (dkgB)	0
1063	NCBI_PGAP	WP_014978654.1	alcohol dehydrogenase catalytic domain-containing protein	0
1064	NCBI_PGAP	WP_014978655.1	DUF2955 domain-containing protein	0
1065	NCBI_PGAP	WP_014978656.1	HlyD family secretion protein	0
1066	NCBI_PGAP	WP_014948722.1	MarR family transcriptional regulator	0
1067	NCBI_PGAP	WP_014978657.1	TonB-dependent receptor	0
1068	NCBI_PGAP	WP_014978658.1	two-component system response regulator BtsR (yehT)	0
1069	NCBI_PGAP	WP_014978659.1	sensor histidine kinase	0
1070	NCBI_PGAP	WP_014978660.1	carbon starvation protein A	0
1071	NCBI_PGAP	WP_014948726.1	peptide chain release factor 3 (prfC)	0
1072	NCBI_PGAP	WP_014948727.1	arginine--tRNA ligase (argS)	0
1073	NCBI_PGAP	WP_014978661.1	NAD(P)H-dependent oxidoreductase	0
1074	NCBI_PGAP	WP_014978662.1	pentapeptide repeat-containing protein	0
1075	NCBI_PGAP	WP_014978663.1	PQQ-dependent dehydrogenase, methanol/ethanol family	0
1076	NCBI_PGAP	WP_014978664.1	response regulator transcription factor	0
1077	NCBI_PGAP	WP_014978665.1	EAL domain-containing protein	0
1078	NCBI_PGAP	WP_014978666.1	DUF2891 domain-containing protein	0
1079	NCBI_PGAP	WP_014978667.1	PLP-dependent cysteine synthase family protein	0
1080	NCBI_PGAP	WP_014978668.1	endonuclease/exonuclease/phosphatase family protein	0
1081	NCBI_PGAP	WP_014978669.1	GGDEF domain-containing protein	0
1082	NCBI_PGAP	WP_014978670.1	DUF417 family protein	0
1085	NCBI_PGAP	WP_157187986.1	diguanylate cyclase	0
1086	NCBI_PGAP	WP_014978674.1	DUF2177 family protein	0
1087	NCBI_PGAP	WP_014978675.1	acyl-CoA desaturase	0
1088	NCBI_PGAP	WP_014978676.1	oxidoreductase	0
1089	NCBI_PGAP	WP_014978677.1	alkene reductase (nemA)	0
1091	NCBI_PGAP	WP_014948748.1	lysine--tRNA ligase (lysS)	0
1092	NCBI_PGAP	WP_014977851.1	group II intron reverse transcriptase/maturase (ltrA)	0
1093	NCBI_PGAP	WP_014978679.1	RNA pseudouridine synthase	0
1094	NCBI_PGAP	WP_014948751.1	Hpt domain-containing protein	0
1095	NCBI_PGAP	WP_014978680.1	insulinase family protein	0
1096	NCBI_PGAP	WP_014978681.1	glutamate--cysteine ligase	0
1100	NCBI_PGAP	WP_014948757.1	endonuclease SmrB (smrB)	0
1101	NCBI_PGAP	WP_039226525.1	50S ribosomal protein L3 N(5)-glutamine methyltransferase (prmB)	0
1102	NCBI_PGAP	WP_014948759.1	chorismate synthase (aroC)	0
1103	NCBI_PGAP	WP_014978685.1	MFS transporter	0
1104	NCBI_PGAP	WP_014978686.1	SpoVR family protein	0
1105	NCBI_PGAP	WP_014948762.1	YeaH/YhbH family protein	0
1106	NCBI_PGAP	WP_014975982.1	PrkA family serine protein kinase	0
1107	NCBI_PGAP	WP_014948764.1	superoxide dismutase [Fe] (sodB)	0
1108	NCBI_PGAP	WP_014948765.1	Grx4 family monothiol glutaredoxin	0
1109	NCBI_PGAP	WP_014975983.1	TonB-dependent receptor	0
1110	NCBI_PGAP	WP_014978687.1	RNA polymerase sigma factor	0
1111	NCBI_PGAP	WP_014978688.1	FecR domain-containing protein	0
1112	NCBI_PGAP	WP_014978689.1	TonB-dependent receptor	0
1113	NCBI_PGAP	WP_014948769.1	bacterioferritin-associated ferredoxin	0
1114	NCBI_PGAP	WP_014948770.1	peroxiredoxin C	0
1115	NCBI_PGAP	WP_014948771.1	ribonuclease T	0
1116	NCBI_PGAP	WP_014975986.1	OmpA family protein	0
1117	NCBI_PGAP	WP_014978690.1	glycerophosphodiester phosphodiesterase (glpQ)	0
1118	NCBI_PGAP	WP_014978691.1	lactoylglutathione lyase (gloA)	0
1119	NCBI_PGAP	WP_014978692.1	SDR family oxidoreductase	0
1120	NCBI_PGAP	WP_014978693.1	cold-shock protein	0
1122	NCBI_PGAP	WP_014978695.1	M20/M25/M40 family metallo-hydrolase	0
1124	NCBI_PGAP	WP_014975990.1	endonuclease III	0
1125	NCBI_PGAP	WP_014978697.1	electron transport complex subunit E	0
1126	NCBI_PGAP	WP_014978698.1	RnfABCDGE type electron transport complex subunit G	0
1127	NCBI_PGAP	WP_014948782.1	electron transport complex subunit RsxD (rsxD)	0
1128	NCBI_PGAP	WP_014978699.1	electron transport complex subunit RsxC (rsxC)	0
1129	NCBI_PGAP	WP_014975992.1	electron transport complex subunit RsxB (rsxB)	0
1130	NCBI_PGAP	WP_014975993.1	electron transport complex subunit RsxA (rsxA)	0
1131	NCBI_PGAP	WP_080590417.1	MATE family efflux transporter	0
1132	NCBI_PGAP	WP_014948785.1	excinuclease ABC subunit UvrB (uvrB)	0
1133	NCBI_PGAP	WP_014948786.1	LysR family transcriptional regulator	0
1134	NCBI_PGAP	WP_014975995.1	7-cyano-7-deazaguanine synthase QueC (queC)	0
1135	NCBI_PGAP	WP_014978700.1	7-carboxy-7-deazaguanine synthase QueE (queE)	0
1136	NCBI_PGAP	WP_014978701.1	amino acid ABC transporter substrate-binding protein	0
1137	NCBI_PGAP	WP_014978702.1	asparagine synthase B	0
1138	NCBI_PGAP	WP_014978703.1	M28 family peptidase	0
1139	NCBI_PGAP	WP_014978704.1	DUF3025 domain-containing protein	0
1140	NCBI_PGAP	WP_014978705.1	YIP1 family protein	0
1141	NCBI_PGAP	WP_014978706.1	SLC13 family permease	0
1142	NCBI_PGAP	WP_014948795.1	sulfate adenylyltransferase subunit CysN (cysN)	0
1143	NCBI_PGAP	WP_014975999.1	3'(2'),5'-bisphosphate nucleotidase CysQ (cysQ)	0
1144	NCBI_PGAP	WP_014978707.1	adenylyl-sulfate kinase (cysC)	0
1145	NCBI_PGAP	WP_014976001.1	sulfate adenylyltransferase subunit CysD (cysD)	0
1146	NCBI_PGAP	WP_014978708.1	sodium/proline symporter PutP (putP)	0
1147	NCBI_PGAP	WP_014978709.1	GGDEF domain-containing protein	0
1148	NCBI_PGAP	WP_014978710.1	DUF3379 domain-containing protein	0
1149	NCBI_PGAP	WP_014976004.1	sigma-70 family RNA polymerase sigma factor	0
1150	NCBI_PGAP	WP_014978711.1	DUF885 domain-containing protein	0
1151	NCBI_PGAP	WP_014978712.1	protein BatD	0
1152	NCBI_PGAP	WP_014978713.1	VWA domain-containing protein	0
1153	NCBI_PGAP	WP_014978714.1	VWA domain-containing protein	0
1154	NCBI_PGAP	WP_014978715.1	DUF4381 domain-containing protein	0
1155	NCBI_PGAP	WP_014978716.1	DUF58 domain-containing protein	0
1156	NCBI_PGAP	WP_014948808.1	MoxR family ATPase	0
1157	NCBI_PGAP	WP_014948809.1	acetyl-CoA C-acyltransferase FadI (fadI)	0
1158	NCBI_PGAP	WP_014978717.1	fatty acid oxidation complex subunit alpha FadJ (fadJ)	0
1160	NCBI_PGAP	WP_014978719.1	EAL domain-containing protein	0
1161	NCBI_PGAP	WP_014978720.1	insulinase family protein	0
1162	NCBI_PGAP	WP_041449826.1	phosphohistidine phosphatase SixA (sixA)	0
1164	NCBI_PGAP	WP_014948817.1	HlyC/CorC family transporter	0
1165	NCBI_PGAP	WP_014948818.1	cytochrome c biogenesis protein CcsA	0
1166	NCBI_PGAP	WP_014948819.1	signal recognition particle protein	0
1167	NCBI_PGAP	WP_014978723.1	collagen-like protein	0
1168	NCBI_PGAP	WP_014978724.1	ATP-binding protein	0
1171	NCBI_PGAP	WP_014976016.1	TerB family tellurite resistance protein	0
1172	NCBI_PGAP	WP_014978727.1	alpha/beta hydrolase	0
1173	NCBI_PGAP	WP_014978728.1	efflux RND transporter permease subunit	0
1174	NCBI_PGAP	WP_014978729.1	efflux RND transporter periplasmic adaptor subunit	0
1175	NCBI_PGAP	WP_014978730.1	ATP-binding cassette domain-containing protein	0
1176	NCBI_PGAP	WP_014978731.1	DsbA family protein	0
1177	NCBI_PGAP	WP_014948832.1	30S ribosomal protein S16 (rpsP)	0
1178	NCBI_PGAP	WP_014978732.1	ribosome maturation factor RimM (rimM)	0
1179	NCBI_PGAP	WP_014948834.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD (trmD)	0
1180	NCBI_PGAP	WP_024015986.1	50S ribosomal protein L19 (rplS)	0
1182	NCBI_PGAP	WP_014978734.1	trimeric intracellular cation channel family protein	0
1183	NCBI_PGAP	WP_014978735.1	enoyl-CoA hydratase/isomerase family protein	0
1186	NCBI_PGAP	WP_014948838.1	3-deoxy-7-phosphoheptulonate synthase	0
1187	NCBI_PGAP	WP_014978738.1	bifunctional chorismate mutase/prephenate dehydrogenase (tyrA)	0
1188	NCBI_PGAP	WP_014978739.1	A1 family peptidase	0
1190	NCBI_PGAP	WP_014978741.1	GNAT family N-acetyltransferase	0
1192	NCBI_PGAP	WP_014978743.1	GGDEF domain-containing protein	0
1193	NCBI_PGAP	WP_039227282.1	prephenate dehydratase (pheA)	0
1194	NCBI_PGAP	WP_014948846.1	response regulator	0
1195	NCBI_PGAP	WP_014948847.1	stress response translation initiation inhibitorYciH (yciH)	0
1196	NCBI_PGAP	WP_014978745.1	STAS domain-containing protein	0
1197	NCBI_PGAP	WP_014978746.1	fused response regulator/phosphatase	0
1198	NCBI_PGAP	WP_014948851.1	TerB family tellurite resistance protein	0
1199	NCBI_PGAP	WP_014978747.1	EAL domain-containing protein	0
1200	NCBI_PGAP	WP_014948854.1	calcium-binding protein	0
1201	NCBI_PGAP	WP_014978748.1	HAMP domain-containing histidine kinase	0
1203	NCBI_PGAP	WP_014948857.1	sigma 54-interacting transcriptional regulator	0
1204	NCBI_PGAP	WP_014978750.1	GAF domain-containing protein	0
1205	NCBI_PGAP	WP_014978751.1	DUF72 domain-containing protein	0
1206	NCBI_PGAP	WP_014978752.1	aspartate--tRNA ligase (aspS)	0
1207	NCBI_PGAP	WP_014978753.1	dihydroneopterin triphosphate diphosphatase (nudB)	0
1208	NCBI_PGAP	WP_014948862.1	crossover junction endodeoxyribonuclease RuvC (ruvC)	0
1209	NCBI_PGAP	WP_014978754.1	Holliday junction branch migration protein RuvA (ruvA)	0
1210	NCBI_PGAP	WP_014978755.1	Holliday junction branch migration DNA helicase RuvB (ruvB)	0
1211	NCBI_PGAP	WP_014948865.1	tol-pal system-associated acyl-CoA thioesterase (ybgC)	0
1212	NCBI_PGAP	WP_014948866.1	protein TolQ (tolQ)	0
1213	NCBI_PGAP	WP_014948867.1	protein TolR (tolR)	0
1214	NCBI_PGAP	WP_014978756.1	cell envelope integrity protein TolA (tolA)	0
1215	NCBI_PGAP	WP_014948869.1	Tol-Pal system protein TolB (tolB)	0
1216	NCBI_PGAP	WP_014948870.1	peptidoglycan-associated lipoprotein Pal (pal)	0
1217	NCBI_PGAP	WP_014948871.1	tol-pal system protein YbgF (ybgF)	0
1218	NCBI_PGAP	WP_014948872.1	quinolinate synthase NadA (nadA)	0
1219	NCBI_PGAP	WP_014978757.1	tyrosine-type recombinase/integrase	0
1220	NCBI_PGAP	WP_014978758.1	AlpA family phage regulatory protein	0
1223	NCBI_PGAP	WP_014978761.1	toprim domain-containing protein	0
1226	NCBI_PGAP	WP_014978764.1	major capsid protein	0
1228	NCBI_PGAP	WP_014978766.1	S49 family peptidase	0
1229	NCBI_PGAP	WP_014978767.1	tyrosine-type recombinase/integrase	0
1230	NCBI_PGAP	WP_014978769.1	DUF1441 family protein	0
1232	NCBI_PGAP	WP_014978770.1	patatin family protein	0
1233	NCBI_PGAP	WP_014978771.1	2-dehydropantoate 2-reductase	0
1234	NCBI_PGAP	WP_014978772.1	porin	0
1235	NCBI_PGAP	WP_014978773.1	response regulator	0
1236	NCBI_PGAP	WP_014948877.1	glyoxalase	0
1237	NCBI_PGAP	WP_014948878.1	aspartate-semialdehyde dehydrogenase (asd)	0
1238	NCBI_PGAP	WP_014948879.1	cytochrome b	0
1239	NCBI_PGAP	WP_014978774.1	GGDEF domain-containing protein	0
1242	NCBI_PGAP	WP_014978777.1	M48 family metallopeptidase	0
1243	NCBI_PGAP	WP_014978778.1	CBS domain-containing protein	0
1244	NCBI_PGAP	WP_014978779.1	efflux RND transporter permease subunit	0
1245	NCBI_PGAP	WP_014978780.1	efflux RND transporter periplasmic adaptor subunit	0
1246	NCBI_PGAP	WP_014978781.1	TetR/AcrR family transcriptional regulator	0
1247	NCBI_PGAP	WP_014978782.1	TonB-dependent siderophore receptor	0
1248	NCBI_PGAP	WP_014978783.1	GNAT family N-acetyltransferase	0
1249	NCBI_PGAP	WP_014978784.1	efflux RND transporter permease subunit	0
1250	NCBI_PGAP	WP_014948891.1	efflux RND transporter periplasmic adaptor subunit	0
1251	NCBI_PGAP	WP_014978785.1	GGDEF domain-containing protein	0
1252	NCBI_PGAP	WP_014978786.1	membrane integrity-associated transporter subunit PqiC	0
1253	NCBI_PGAP	WP_014948894.1	intermembrane transport protein PqiB (pqiB)	0
1254	NCBI_PGAP	WP_157187987.1	paraquat-inducible protein A	0
1256	NCBI_PGAP	WP_014978789.1	asparagine--tRNA ligase (asnS)	0
1258	NCBI_PGAP	WP_014976054.1	calcium/sodium antiporter	0
1259	NCBI_PGAP	WP_014978791.1	RimK family protein	0
1260	NCBI_PGAP	WP_014978792.1	peptidase C39 family protein	0
1262	NCBI_PGAP	WP_014948903.1	DUF2937 family protein	0
1263	NCBI_PGAP	WP_041449954.1	adenosylmethionine--8-amino-7-oxononanoate transaminase (bioA)	0
1264	NCBI_PGAP	WP_014976059.1	biotin synthase BioB (bioB)	0
1265	NCBI_PGAP	WP_014978795.1	8-amino-7-oxononanoate synthase	0
1266	NCBI_PGAP	WP_014978796.1	methyltransferase	0
1267	NCBI_PGAP	WP_014978797.1	dethiobiotin synthase (bioD)	0
