gene_callers_id	source	accession	function	e_value
783	NCBI_PGAP	WP_014997480.1	pectate lyase	0
784	NCBI_PGAP	WP_014997481.1	porin family protein	0
785	NCBI_PGAP	WP_044556922.1	sensor histidine kinase	0
786	NCBI_PGAP	WP_014997485.1	TonB-dependent receptor	0
787	NCBI_PGAP	WP_014997486.1	alpha/beta hydrolase	0
788	NCBI_PGAP	WP_044556923.1	DASS family sodium-coupled anion symporter	0
789	NCBI_PGAP	WP_014997488.1	NAD-dependent malic enzyme (maeA)	0
790	NCBI_PGAP	WP_014997489.1	DUF305 domain-containing protein	0
791	NCBI_PGAP	WP_014997490.1	choice-of-anchor B family protein	0
792	NCBI_PGAP	WP_044556743.1	metallo-mystery pair system four-Cys motif protein	0
793	NCBI_PGAP	WP_044556924.1	di-heme enzyme	0
796	NCBI_PGAP	WP_014997495.1	DUF3718 domain-containing protein	0
797	NCBI_PGAP	WP_014997496.1	response regulator transcription factor	0
798	NCBI_PGAP	WP_014997497.1	CidA/LrgA family protein	0
799	NCBI_PGAP	WP_014997498.1	LrgB family protein	0
800	NCBI_PGAP	WP_014997499.1	response regulator	0
801	NCBI_PGAP	WP_014997500.1	PAS domain-containing protein	0
802	NCBI_PGAP	WP_014997501.1	DUF1566 domain-containing protein	0
803	NCBI_PGAP	WP_014997502.1	DUF1566 domain-containing protein	0
804	NCBI_PGAP	WP_014997504.1	radical SAM family heme chaperone HemW (hemW)	0
805	NCBI_PGAP	WP_014948475.1	XTP/dITP diphosphatase	0
806	NCBI_PGAP	WP_014997505.1	ATP-dependent RNA helicase SrmB (srmB)	0
807	NCBI_PGAP	WP_014997506.1	WD40 repeat domain-containing protein	0
808	NCBI_PGAP	WP_014997507.1	CCA-adding protein	0
809	NCBI_PGAP	WP_014997508.1	AAA family ATPase	0
810	NCBI_PGAP	WP_014997509.1	general secretion pathway protein GspB	0
811	NCBI_PGAP	WP_014997151.1	transposase	0
812	NCBI_PGAP	WP_014997510.1	HD-GYP domain-containing protein	0
813	NCBI_PGAP	WP_014997511.1	3-isopropylmalate dehydratase small subunit (leuD)	0
814	NCBI_PGAP	WP_014997512.1	3-isopropylmalate dehydratase large subunit (leuC)	0
815	NCBI_PGAP	WP_014997513.1	3-isopropylmalate dehydrogenase (leuB)	0
816	NCBI_PGAP	WP_014948485.1	2-isopropylmalate synthase (leuA)	0
818	NCBI_PGAP	WP_014948502.1	phosphopyruvate hydratase	0
819	NCBI_PGAP	WP_014948503.1	CTP synthase	0
820	NCBI_PGAP	WP_014997515.1	DNA mismatch repair protein MutS (mutS)	0
821	NCBI_PGAP	WP_014997516.1	CinA family protein	0
822	NCBI_PGAP	WP_014997517.1	recombinase RecA (recA)	0
823	NCBI_PGAP	WP_014997407.1	IS110 family transposase	0
824	NCBI_PGAP	WP_014997518.1	ATP-binding cassette domain-containing protein	0
825	NCBI_PGAP	WP_014997519.1	ABC transporter permease	0
826	NCBI_PGAP	WP_014997520.1	two-component sensor histidine kinase	0
827	NCBI_PGAP	WP_014997521.1	response regulator	0
828	NCBI_PGAP	WP_014997522.1	DUF3019 domain-containing protein	0
829	NCBI_PGAP	WP_014997523.1	MipA/OmpV family protein	0
830	NCBI_PGAP	WP_014997524.1	beta-propeller domain-containing protein	0
831	NCBI_PGAP	WP_014948509.1	EscU/YscU/HrcU family type III secretion system export apparatus switch protein	0
832	NCBI_PGAP	WP_014997526.1	cytochrome c biogenesis heme-transporting ATPaseCcmA (ccmA)	0
833	NCBI_PGAP	WP_014997527.1	heme exporter protein CcmB (ccmB)	0
834	NCBI_PGAP	WP_014997528.1	heme ABC transporter permease	0
835	NCBI_PGAP	WP_014997529.1	heme exporter protein CcmD (ccmD)	0
836	NCBI_PGAP	WP_014997530.1	cytochrome c maturation protein CcmE (ccmE)	0
837	NCBI_PGAP	WP_014997531.1	heme lyase CcmF/NrfE family subunit	0
838	NCBI_PGAP	WP_014997532.1	redoxin family protein	0
839	NCBI_PGAP	WP_014997533.1	cytochrome c-type biogenesis protein CcmH	0
840	NCBI_PGAP	WP_014997534.1	c-type cytochrome biogenesis protein CcmI (ccmI)	0
841	NCBI_PGAP	WP_014997535.1	VacJ family lipoprotein	0
842	NCBI_PGAP	WP_014997536.1	UDP-glucose 4-epimerase GalE (galE)	0
844	NCBI_PGAP	WP_014997538.1	peptide MFS transporter	0
845	NCBI_PGAP	WP_044556744.1	capsule biosynthesis protein	0
846	NCBI_PGAP	WP_014997540.1	ABC transporter ATP-binding protein	0
847	NCBI_PGAP	WP_014997541.1	ABC transporter permease	0
848	NCBI_PGAP	WP_014997542.1	polysaccharide export protein	0
850	NCBI_PGAP	WP_014997544.1	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase (wecA)	0
851	NCBI_PGAP	WP_014997545.1	glycosyltransferase	0
852	NCBI_PGAP	WP_014997546.1	glycosyltransferase family 2 protein	0
853	NCBI_PGAP	WP_014997547.1	UTP--glucose-1-phosphate uridylyltransferase GalU (galU)	0
854	NCBI_PGAP	WP_014997548.1	helix-hairpin-helix domain-containing protein	0
855	NCBI_PGAP	WP_014997549.1	isocitrate dehydrogenase	0
857	NCBI_PGAP	WP_014948536.1	DUF3192 domain-containing protein	0
858	NCBI_PGAP	WP_014997551.1	LOG family protein	0
859	NCBI_PGAP	WP_014997552.1	GGDEF domain-containing protein	0
860	NCBI_PGAP	WP_014997553.1	NADPH-dependent 7-cyano-7-deazaguanine reductaseQueF (queF)	0
861	NCBI_PGAP	WP_014997554.1	SecY-interacting protein	0
863	NCBI_PGAP	WP_014997556.1	DUF3192 domain-containing protein	0
864	NCBI_PGAP	WP_044556927.1	GNAT family N-acetyltransferase	0
865	NCBI_PGAP	WP_014997558.1	glucose-1-phosphate adenylyltransferase (glgC)	0
866	NCBI_PGAP	WP_044556746.1	Hsp20/alpha crystallin family protein	0
867	NCBI_PGAP	WP_014997560.1	DUF3301 domain-containing protein	0
868	NCBI_PGAP	WP_014997561.1	DUF3549 family protein	0
869	NCBI_PGAP	WP_044556929.1	YqcC family protein	0
870	NCBI_PGAP	WP_044556930.1	tRNA pseudouridine(65) synthase TruC (truC)	0
871	NCBI_PGAP	WP_014997564.1	flavodoxin	0
872	NCBI_PGAP	WP_014997565.1	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (dapD)	0
873	NCBI_PGAP	WP_014997566.1	[protein-PII] uridylyltransferase (glnD)	0
874	NCBI_PGAP	WP_014997567.1	type I methionyl aminopeptidase (map)	0
875	NCBI_PGAP	WP_014948552.1	30S ribosomal protein S2 (rpsB)	0
876	NCBI_PGAP	WP_014975850.1	elongation factor Ts (tsf)	0
877	NCBI_PGAP	WP_014948554.1	UMP kinase (pyrH)	0
878	NCBI_PGAP	WP_014948555.1	ribosome recycling factor	0
879	NCBI_PGAP	WP_014997568.1	di-trans,poly-cis-decaprenylcistransferase (uppS)	0
880	NCBI_PGAP	WP_014997569.1	phosphatidate cytidylyltransferase	0
881	NCBI_PGAP	WP_014997570.1	1-deoxy-D-xylulose-5-phosphate reductoisomerase	0
882	NCBI_PGAP	WP_014997571.1	sigma E protease regulator RseP (rseP)	0
883	NCBI_PGAP	WP_014997572.1	outer membrane protein assembly factor BamA (bamA)	0
884	NCBI_PGAP	WP_014948561.1	OmpH family outer membrane protein	0
885	NCBI_PGAP	WP_014948562.1	3-hydroxyacyl-ACP dehydratase FabZ (fabZ)	0
886	NCBI_PGAP	WP_014997573.1	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase (lpxA)	0
887	NCBI_PGAP	WP_014997574.1	lipid-A-disaccharide synthase (lpxB)	0
888	NCBI_PGAP	WP_044556747.1	ribonuclease HII (rnhB)	0
889	NCBI_PGAP	WP_014997576.1	DNA polymerase III subunit alpha (dnaE)	0
890	NCBI_PGAP	WP_014997577.1	acetyl-CoA carboxylase carboxyl transferase subunit alpha (accA)	0
891	NCBI_PGAP	WP_014997578.1	tRNA lysidine(34) synthetase TilS (tilS)	0
892	NCBI_PGAP	WP_014997579.1	GGDEF domain-containing protein	0
893	NCBI_PGAP	WP_080590279.1	cation:proton antiporter	0
895	NCBI_PGAP	WP_014997582.1	tRNA adenosine(34) deaminase TadA (tadA)	0
896	NCBI_PGAP	WP_014997584.1	membrane-bound lytic murein transglycosylase MltF (mltF)	0
897	NCBI_PGAP	WP_014997585.1	phosphoribosylformylglycinamidine synthase (purL)	0
898	NCBI_PGAP	WP_014997586.1	DNA endonuclease SmrA (smrA)	0
899	NCBI_PGAP	WP_014997588.1	flagellar assembly protein T N-terminal domain-containing protein	0
900	NCBI_PGAP	WP_014997589.1	LPP20 family lipoprotein	0
901	NCBI_PGAP	WP_014997590.1	flagellar protein FlgN	0
902	NCBI_PGAP	WP_014997591.1	flagellar biosynthesis anti-sigma factor FlgM (flgM)	0
903	NCBI_PGAP	WP_014997592.1	flagellar basal body P-ring formation protein FlgA (flgA)	0
904	NCBI_PGAP	WP_014997593.1	chemotaxis protein CheV	0
905	NCBI_PGAP	WP_014997594.1	protein-glutamate O-methyltransferase CheR	0
906	NCBI_PGAP	WP_014997595.1	flagellar basal body rod protein FlgB (flgB)	0
907	NCBI_PGAP	WP_014997596.1	flagellar basal body rod protein FlgC (flgC)	0
908	NCBI_PGAP	WP_012517628.1	flagellar hook assembly protein FlgD (flgD)	0
909	NCBI_PGAP	WP_014997597.1	flagellar hook protein FlgE (flgE)	0
910	NCBI_PGAP	WP_014997598.1	flagellar basal body rod protein FlgF	0
911	NCBI_PGAP	WP_014997599.1	flagellar basal-body rod protein FlgG (flgG)	0
912	NCBI_PGAP	WP_014997600.1	flagellar basal body L-ring protein FlgH (flgH)	0
913	NCBI_PGAP	WP_014997601.1	flagellar basal body P-ring protein FlgI (flgI)	0
914	NCBI_PGAP	WP_014997602.1	flagellar assembly peptidoglycan hydrolase FlgJ (flgJ)	0
915	NCBI_PGAP	WP_014997603.1	flagellar hook-associated protein FlgK (flgK)	0
916	NCBI_PGAP	WP_014997604.1	flagellar hook-associated protein FlgL (flgL)	0
918	NCBI_PGAP	WP_014997606.1	flagellin	0
920	NCBI_PGAP	WP_014997607.1	flagellin	0
921	NCBI_PGAP	WP_014997608.1	flagellin	0
922	NCBI_PGAP	WP_014997609.1	flagellar protein FlaG	0
923	NCBI_PGAP	WP_014997610.1	flagellar filament capping protein FliD (fliD)	0
924	NCBI_PGAP	WP_014997611.1	flagellar export chaperone FliS (fliS)	0
926	NCBI_PGAP	WP_014997612.1	motility associated factor glycosyltransferase family protein	0
927	NCBI_PGAP	WP_014997613.1	glycosyltransferase	0
928	NCBI_PGAP	WP_014997614.1	glycosyltransferase	0
929	NCBI_PGAP	WP_014997615.1	NAD-dependent epimerase/dehydratase family protein	0
930	NCBI_PGAP	WP_014997616.1	glycosyltransferase	0
932	NCBI_PGAP	WP_014997618.1	Gfo/Idh/MocA family oxidoreductase	0
933	NCBI_PGAP	WP_014997619.1	acylneuraminate cytidylyltransferase family protein	0
934	NCBI_PGAP	WP_157187945.1	methyltransferase domain-containing protein	0
936	NCBI_PGAP	WP_014997622.1	FAD-dependent oxidoreductase	0
937	NCBI_PGAP	WP_014997623.1	SDR family oxidoreductase	0
939	NCBI_PGAP	WP_014997625.1	GDP-L-fucose synthase	0
940	NCBI_PGAP	WP_014997626.1	GDP-mannose 4,6-dehydratase (gmd)	0
941	NCBI_PGAP	WP_014997627.1	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase (pseC)	0
942	NCBI_PGAP	WP_014997628.1	UDP-N-acetylglucosamine 4,6-dehydratase (inverting) (pseB)	0
943	NCBI_PGAP	WP_014997629.1	HAD hydrolase-like protein	0
944	NCBI_PGAP	WP_014997630.1	ATP-grasp domain-containing protein	0
945	NCBI_PGAP	WP_014997631.1	LicD family protein	0
946	NCBI_PGAP	WP_014997632.1	pseudaminic acid synthase (pseI)	0
947	NCBI_PGAP	WP_080590295.1	UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase (pseG)	0
948	NCBI_PGAP	WP_014997634.1	pseudaminic acid cytidylyltransferase (pseF)	0
949	NCBI_PGAP	WP_014948625.1	adenylyltransferase/cytidyltransferase family protein	0
950	NCBI_PGAP	WP_014997635.1	flagellin	0
951	NCBI_PGAP	WP_014997636.1	sigma-54-dependent Fis family transcriptional regulator	0
952	NCBI_PGAP	WP_014997637.1	PAS domain-containing protein	0
953	NCBI_PGAP	WP_014997638.1	sigma-54-dependent Fis family transcriptional regulator	0
954	NCBI_PGAP	WP_014997639.1	flagellar hook-basal body complex protein FliE (fliE)	0
955	NCBI_PGAP	WP_014997640.1	flagellar M-ring protein FliF (fliF)	0
956	NCBI_PGAP	WP_014997641.1	flagellar motor switch protein FliG (fliG)	0
957	NCBI_PGAP	WP_014997642.1	flagellar assembly protein FliH (fliH)	0
958	NCBI_PGAP	WP_014997643.1	flagellar protein export ATPase FliI (fliI)	0
959	NCBI_PGAP	WP_014997644.1	flagellar export protein FliJ (fliJ)	0
960	NCBI_PGAP	WP_014997645.1	flagellar hook-length control protein FliK	0
961	NCBI_PGAP	WP_014997646.1	flagellar basal body-associated protein FliL (fliL)	0
962	NCBI_PGAP	WP_014997647.1	flagellar motor switch protein FliM (fliM)	0
963	NCBI_PGAP	WP_014948639.1	flagellar motor switch protein FliN (fliN)	0
964	NCBI_PGAP	WP_048832098.1	flagellar biosynthetic protein FliO (fliO)	0
965	NCBI_PGAP	WP_014948641.1	flagellar type III secretion system pore proteinFliP (fliP)	0
966	NCBI_PGAP	WP_012517675.1	flagellar biosynthesis protein FliQ (fliQ)	0
967	NCBI_PGAP	WP_014997649.1	flagellar type III secretion system protein FliR (fliR)	0
968	NCBI_PGAP	WP_014997650.1	flagellar biosynthesis protein FlhB (flhB)	0
970	NCBI_PGAP	WP_014997652.1	L,D-transpeptidase family protein	0
971	NCBI_PGAP	WP_014997653.1	flagellar biosynthesis protein FlhA (flhA)	0
972	NCBI_PGAP	WP_014997654.1	flagellar biosynthesis protein FlhF (flhF)	0
973	NCBI_PGAP	WP_014997655.1	MinD/ParA family protein	0
974	NCBI_PGAP	WP_014948649.1	RNA polymerase sigma factor FliA	0
975	NCBI_PGAP	WP_012517682.1	chemotaxis response regulator CheY (cheY)	0
976	NCBI_PGAP	WP_014997656.1	protein phosphatase CheZ	0
977	NCBI_PGAP	WP_014997657.1	chemotaxis protein CheA	0
978	NCBI_PGAP	WP_014997658.1	chemotaxis response regulator protein-glutamate methylesterase (cheB)	0
979	NCBI_PGAP	WP_014997659.1	ParA family protein	0
980	NCBI_PGAP	WP_014997660.1	chemotaxis protein CheW	0
981	NCBI_PGAP	WP_014948654.1	chemotaxis protein CheW	0
982	NCBI_PGAP	WP_014997661.1	DUF2802 domain-containing protein	0
983	NCBI_PGAP	WP_014997662.1	homoserine O-succinyltransferase (metA)	0
984	NCBI_PGAP	WP_014997663.1	homocysteine S-methyltransferase family protein	0
985	NCBI_PGAP	WP_014997664.1	methionine synthase (metH)	0
986	NCBI_PGAP	WP_014997665.1	DUF938 domain-containing protein	0
987	NCBI_PGAP	WP_014997666.1	pyrimidine/purine nucleoside phosphorylase	0
988	NCBI_PGAP	WP_014997667.1	methyl-accepting chemotaxis protein	0
989	NCBI_PGAP	WP_044556755.1	LysR family transcriptional regulator	0
990	NCBI_PGAP	WP_014997669.1	hydrogen peroxide-inducible genes activator	0
991	NCBI_PGAP	WP_014997670.1	carbonic anhydrase	0
992	NCBI_PGAP	WP_014997671.1	SulP family inorganic anion transporter	0
993	NCBI_PGAP	WP_014997672.1	TonB-dependent receptor	0
994	NCBI_PGAP	WP_044556756.1	transcriptional regulator BetI (betI)	0
995	NCBI_PGAP	WP_014997674.1	M13 family metallopeptidase	0
996	NCBI_PGAP	WP_014997675.1	GNAT family N-acetyltransferase	0
997	NCBI_PGAP	WP_014997676.1	regulatory protein RecX	0
998	NCBI_PGAP	WP_014997677.1	alanine--tRNA ligase (alaS)	0
999	NCBI_PGAP	WP_012517705.1	carbon storage regulator CsrA (csrA)	0
1000	NCBI_PGAP	WP_044556757.1	OadG family protein	0
1001	NCBI_PGAP	WP_014997680.1	sodium-extruding oxaloacetate decarboxylase subunit alpha	0
1002	NCBI_PGAP	WP_014948675.1	sodium ion-translocating decarboxylase subunit beta	0
1003	NCBI_PGAP	WP_014997681.1	ABC transporter ATP-binding protein	0
1004	NCBI_PGAP	WP_014997682.1	ATP-binding cassette domain-containing protein	0
1005	NCBI_PGAP	WP_080590296.1	ABC transporter permease	0
1006	NCBI_PGAP	WP_014997685.1	ABC transporter substrate-binding protein	0
1007	NCBI_PGAP	WP_014997686.1	phage shock protein operon transcriptional activator (pspF)	0
1008	NCBI_PGAP	WP_014997687.1	phage shock protein PspA (pspA)	0
1009	NCBI_PGAP	WP_014948683.1	envelope stress response membrane protein PspB (pspB)	0
1010	NCBI_PGAP	WP_014997688.1	envelope stress response membrane protein PspC (pspC)	0
1011	NCBI_PGAP	WP_014997689.1	phenylalanine 4-monooxygenase	0
1012	NCBI_PGAP	WP_014997690.1	transcriptional regulator TyrR (tyrR)	0
1013	NCBI_PGAP	WP_014997691.1	fumarylacetoacetate hydrolase family protein	0
1014	NCBI_PGAP	WP_014997692.1	maleylacetoacetate isomerase (maiA)	0
1015	NCBI_PGAP	WP_014948689.1	Lrp/AsnC family transcriptional regulator	0
1016	NCBI_PGAP	WP_014997693.1	Glu/Leu/Phe/Val dehydrogenase	0
1017	NCBI_PGAP	WP_014997694.1	late competence development ComFB family protein	0
1018	NCBI_PGAP	WP_014997695.1	tryptophan 2,3-dioxygenase	0
1019	NCBI_PGAP	WP_014997696.1	TonB-dependent receptor	0
1020	NCBI_PGAP	WP_014997697.1	TonB-dependent receptor	0
1021	NCBI_PGAP	WP_044556758.1	2OG-Fe(II) oxygenase	0
1023	NCBI_PGAP	WP_014997700.1	aspartyl/asparaginyl beta-hydroxylase domain-containing protein	0
1024	NCBI_PGAP	WP_014997701.1	tetratricopeptide repeat protein	0
1025	NCBI_PGAP	WP_014997702.1	2OG-Fe(II) oxygenase	0
1026	NCBI_PGAP	WP_014948702.1	DUF3450 domain-containing protein	0
1027	NCBI_PGAP	WP_014978639.1	MotA/TolQ/ExbB proton channel family protein	0
1028	NCBI_PGAP	WP_012517736.1	MotA/TolQ/ExbB proton channel family protein	0
1029	NCBI_PGAP	WP_012517737.1	biopolymer transporter ExbD	0
1030	NCBI_PGAP	WP_014948704.1	energy transducer TonB	0
1031	NCBI_PGAP	WP_014997703.1	tetratricopeptide repeat protein	0
1032	NCBI_PGAP	WP_014997704.1	tRNA(Met) cytidine acetyltransferase	0
1033	NCBI_PGAP	WP_012517742.1	acyl-CoA thioesterase	0
1034	NCBI_PGAP	WP_014997705.1	TonB-dependent receptor	0
1036	NCBI_PGAP	WP_014948709.1	nicotinamide mononucleotide transporter	0
1037	NCBI_PGAP	WP_014997706.1	phosphotransferase	0
1039	NCBI_PGAP	WP_014997708.1	ribosomal protein S18-alanine N-acetyltransferase	0
1040	NCBI_PGAP	WP_014997709.1	DMT family transporter	0
1041	NCBI_PGAP	WP_014997710.1	LysR family transcriptional regulator	0
1042	NCBI_PGAP	WP_014997711.1	MFS transporter	0
1043	NCBI_PGAP	WP_014997712.1	TIGR03571 family LLM class oxidoreductase	0
1044	NCBI_PGAP	WP_014978653.1	2,5-didehydrogluconate reductase DkgB (dkgB)	0
1045	NCBI_PGAP	WP_014997713.1	alcohol dehydrogenase catalytic domain-containing protein	0
1046	NCBI_PGAP	WP_014997714.1	DUF2955 domain-containing protein	0
1047	NCBI_PGAP	WP_014997715.1	HlyD family secretion protein	0
1048	NCBI_PGAP	WP_014948722.1	MarR family transcriptional regulator	0
1049	NCBI_PGAP	WP_014997716.1	TonB-dependent receptor	0
1050	NCBI_PGAP	WP_014997717.1	peptide chain release factor 3 (prfC)	0
1051	NCBI_PGAP	WP_014997718.1	arginine--tRNA ligase (argS)	0
1052	NCBI_PGAP	WP_014997719.1	NAD(P)H-dependent oxidoreductase	0
1055	NCBI_PGAP	WP_044556936.1	EAL domain-containing protein	0
1056	NCBI_PGAP	WP_014997722.1	DUF2891 domain-containing protein	0
1057	NCBI_PGAP	WP_014997723.1	PLP-dependent cysteine synthase family protein	0
1058	NCBI_PGAP	WP_014997724.1	endonuclease/exonuclease/phosphatase family protein	0
1059	NCBI_PGAP	WP_044556938.1	GGDEF domain-containing protein	0
1060	NCBI_PGAP	WP_014997726.1	DUF417 family protein	0
1063	NCBI_PGAP	WP_014997729.1	DUF2177 family protein	0
1064	NCBI_PGAP	WP_014997730.1	acyl-CoA desaturase	0
1065	NCBI_PGAP	WP_014997731.1	oxidoreductase	0
1068	NCBI_PGAP	WP_014997734.1	lysine--tRNA ligase (lysS)	0
1069	NCBI_PGAP	WP_014997735.1	2-dehydropantoate 2-reductase	0
1070	NCBI_PGAP	WP_014997736.1	RNA pseudouridine synthase	0
1071	NCBI_PGAP	WP_014997737.1	Hpt domain-containing protein	0
1072	NCBI_PGAP	WP_014997738.1	insulinase family protein	0
1073	NCBI_PGAP	WP_014997739.1	glutamate--cysteine ligase	0
1077	NCBI_PGAP	WP_014997742.1	endonuclease SmrB (smrB)	0
1078	NCBI_PGAP	WP_044556941.1	50S ribosomal protein L3 N(5)-glutamine methyltransferase (prmB)	0
1079	NCBI_PGAP	WP_014997744.1	chorismate synthase (aroC)	0
1080	NCBI_PGAP	WP_014997745.1	MFS transporter	0
1081	NCBI_PGAP	WP_014997746.1	SpoVR family protein	0
1082	NCBI_PGAP	WP_014997747.1	YeaH/YhbH family protein	0
1083	NCBI_PGAP	WP_014997748.1	PrkA family serine protein kinase	0
1084	NCBI_PGAP	WP_014948764.1	superoxide dismutase [Fe] (sodB)	0
1085	NCBI_PGAP	WP_014948765.1	Grx4 family monothiol glutaredoxin	0
1086	NCBI_PGAP	WP_014997749.1	TonB-dependent receptor	0
1087	NCBI_PGAP	WP_014978687.1	RNA polymerase sigma factor	0
1088	NCBI_PGAP	WP_014997750.1	FecR domain-containing protein	0
1089	NCBI_PGAP	WP_080590297.1	TonB-dependent receptor	0
1090	NCBI_PGAP	WP_014948769.1	bacterioferritin-associated ferredoxin	0
1091	NCBI_PGAP	WP_014997752.1	peroxiredoxin C	0
1092	NCBI_PGAP	WP_014997753.1	ribonuclease T	0
1093	NCBI_PGAP	WP_044556760.1	OmpA family protein	0
1094	NCBI_PGAP	WP_014997755.1	glycerophosphodiester phosphodiesterase (glpQ)	0
1095	NCBI_PGAP	WP_014997756.1	lactoylglutathione lyase (gloA)	0
1096	NCBI_PGAP	WP_014997757.1	SDR family oxidoreductase	0
1097	NCBI_PGAP	WP_014978693.1	cold-shock protein	0
1099	NCBI_PGAP	WP_014997759.1	M20/M25/M40 family metallo-hydrolase	0
1100	NCBI_PGAP	WP_014997760.1	endonuclease III	0
1101	NCBI_PGAP	WP_014997761.1	electron transport complex subunit E	0
1102	NCBI_PGAP	WP_014997762.1	RnfABCDGE type electron transport complex subunit G	0
1103	NCBI_PGAP	WP_014997763.1	electron transport complex subunit RsxD (rsxD)	0
1104	NCBI_PGAP	WP_014997764.1	electron transport complex subunit RsxC (rsxC)	0
1105	NCBI_PGAP	WP_014997765.1	electron transport complex subunit RsxB (rsxB)	0
1106	NCBI_PGAP	WP_014997766.1	electron transport complex subunit RsxA (rsxA)	0
1107	NCBI_PGAP	WP_080590298.1	MATE family efflux transporter	0
1108	NCBI_PGAP	WP_014997768.1	excinuclease ABC subunit UvrB (uvrB)	0
1109	NCBI_PGAP	WP_014997769.1	LysR family transcriptional regulator	0
1110	NCBI_PGAP	WP_014997770.1	7-cyano-7-deazaguanine synthase QueC (queC)	0
1111	NCBI_PGAP	WP_014997771.1	7-carboxy-7-deazaguanine synthase QueE (queE)	0
1112	NCBI_PGAP	WP_014997772.1	amino acid ABC transporter substrate-binding protein	0
1113	NCBI_PGAP	WP_014997773.1	asparagine synthase B	0
1114	NCBI_PGAP	WP_014997774.1	M28 family peptidase	0
1115	NCBI_PGAP	WP_014997775.1	DUF3025 domain-containing protein	0
1116	NCBI_PGAP	WP_014997776.1	YIP1 family protein	0
1117	NCBI_PGAP	WP_014997777.1	SLC13 family permease	0
1118	NCBI_PGAP	WP_014997778.1	sulfate adenylyltransferase subunit CysN (cysN)	0
1119	NCBI_PGAP	WP_014997779.1	3'(2'),5'-bisphosphate nucleotidase CysQ (cysQ)	0
1120	NCBI_PGAP	WP_014997780.1	adenylyl-sulfate kinase (cysC)	0
1121	NCBI_PGAP	WP_014997781.1	sulfate adenylyltransferase subunit CysD (cysD)	0
1122	NCBI_PGAP	WP_014997782.1	sodium/proline symporter PutP (putP)	0
1123	NCBI_PGAP	WP_014997783.1	GGDEF domain-containing protein	0
1124	NCBI_PGAP	WP_014997784.1	DUF3379 domain-containing protein	0
1125	NCBI_PGAP	WP_014997785.1	sigma-70 family RNA polymerase sigma factor	0
1126	NCBI_PGAP	WP_014997786.1	DUF885 domain-containing protein	0
1127	NCBI_PGAP	WP_014997787.1	protein BatD	0
1128	NCBI_PGAP	WP_014997788.1	VWA domain-containing protein	0
1129	NCBI_PGAP	WP_014997789.1	VWA domain-containing protein	0
1130	NCBI_PGAP	WP_014997790.1	DUF4381 domain-containing protein	0
1131	NCBI_PGAP	WP_014997791.1	DUF58 domain-containing protein	0
1132	NCBI_PGAP	WP_014948808.1	MoxR family ATPase	0
1133	NCBI_PGAP	WP_014997792.1	acetyl-CoA C-acyltransferase FadI (fadI)	0
1134	NCBI_PGAP	WP_014997793.1	fatty acid oxidation complex subunit alpha FadJ (fadJ)	0
1136	NCBI_PGAP	WP_014997795.1	EAL domain-containing protein	0
1137	NCBI_PGAP	WP_014997796.1	insulinase family protein	0
1138	NCBI_PGAP	WP_014997797.1	phosphohistidine phosphatase SixA (sixA)	0
1140	NCBI_PGAP	WP_014997799.1	HlyC/CorC family transporter	0
1141	NCBI_PGAP	WP_014997800.1	cytochrome c biogenesis protein CcsA	0
1142	NCBI_PGAP	WP_014948819.1	signal recognition particle protein	0
1144	NCBI_PGAP	WP_014997802.1	ATP-binding protein	0
1147	NCBI_PGAP	WP_014997804.1	TerB family tellurite resistance protein	0
1148	NCBI_PGAP	WP_014997805.1	alpha/beta hydrolase	0
1149	NCBI_PGAP	WP_014997806.1	efflux RND transporter permease subunit	0
1150	NCBI_PGAP	WP_014997807.1	efflux RND transporter periplasmic adaptor subunit	0
1151	NCBI_PGAP	WP_014997808.1	ATP-binding cassette domain-containing protein	0
1152	NCBI_PGAP	WP_014997809.1	DsbA family protein	0
1153	NCBI_PGAP	WP_014948832.1	30S ribosomal protein S16 (rpsP)	0
1154	NCBI_PGAP	WP_014997810.1	ribosome maturation factor RimM (rimM)	0
1155	NCBI_PGAP	WP_014948834.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD (trmD)	0
1156	NCBI_PGAP	WP_024015986.1	50S ribosomal protein L19 (rplS)	0
1159	NCBI_PGAP	WP_014997813.1	trimeric intracellular cation channel family protein	0
1160	NCBI_PGAP	WP_014997814.1	enoyl-CoA hydratase/isomerase family protein	0
1161	NCBI_PGAP	WP_014948838.1	3-deoxy-7-phosphoheptulonate synthase	0
1162	NCBI_PGAP	WP_014997815.1	bifunctional chorismate mutase/prephenate dehydrogenase (tyrA)	0
1163	NCBI_PGAP	WP_014997816.1	A1 family peptidase	0
1165	NCBI_PGAP	WP_014997818.1	GNAT family N-acetyltransferase	0
1167	NCBI_PGAP	WP_044556763.1	prephenate dehydratase (pheA)	0
1168	NCBI_PGAP	WP_014997821.1	response regulator	0
1169	NCBI_PGAP	WP_014997822.1	stress response translation initiation inhibitorYciH (yciH)	0
