gene_callers_id	source	accession	function	e_value
970	NCBI_PGAP	WP_061484998.1	flagellar basal body P-ring protein FlgI	0
971	NCBI_PGAP	WP_061485000.1	flagellar assembly peptidoglycan hydrolase FlgJ (flgJ)	0
972	NCBI_PGAP	WP_052247342.1	flagellar hook-associated protein FlgK (flgK)	0
973	NCBI_PGAP	WP_061485002.1	flagellar hook-associated protein FlgL (flgL)	0
975	NCBI_PGAP	WP_014975882.1	flagellin	0
976	NCBI_PGAP	WP_014975883.1	flagellin	0
977	NCBI_PGAP	WP_061485007.1	flagellin	0
978	NCBI_PGAP	WP_061485009.1	flagellar protein FlaG	0
979	NCBI_PGAP	WP_061485011.1	flagellar filament capping protein FliD (fliD)	0
980	NCBI_PGAP	WP_014975887.1	flagellar export chaperone FliS (fliS)	0
982	NCBI_PGAP	WP_061485015.1	DUF115 domain-containing protein	0
983	NCBI_PGAP	WP_061485017.1	pseudaminic acid cytidylyltransferase (pseF)	0
984	NCBI_PGAP	WP_145912129.1	UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase (pseG)	0
985	NCBI_PGAP	WP_039224837.1	acetyltransferase	0
987	NCBI_PGAP	WP_014975894.1	ketoacyl-ACP synthase III	0
988	NCBI_PGAP	WP_014975895.1	acyl carrier protein	0
989	NCBI_PGAP	WP_014975896.1	pseudaminic acid synthase (pseI)	0
990	NCBI_PGAP	WP_039224844.1	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase (pseC)	0
991	NCBI_PGAP	WP_061485020.1	UDP-N-acetylglucosamine 4,6-dehydratase (inverting) (pseB)	0
992	NCBI_PGAP	WP_061485022.1	flagellin	0
993	NCBI_PGAP	WP_061485025.1	sigma-54-dependent Fis family transcriptional regulator	0
994	NCBI_PGAP	WP_061485026.1	PAS domain-containing protein	0
995	NCBI_PGAP	WP_039224852.1	sigma-54-dependent Fis family transcriptional regulator	0
996	NCBI_PGAP	WP_014948630.1	flagellar hook-basal body complex protein FliE (fliE)	0
997	NCBI_PGAP	WP_061485028.1	flagellar M-ring protein FliF (fliF)	0
998	NCBI_PGAP	WP_014975903.1	flagellar motor switch protein FliG (fliG)	0
999	NCBI_PGAP	WP_061485030.1	flagellar assembly protein FliH (fliH)	0
1000	NCBI_PGAP	WP_014948634.1	flagellar protein export ATPase FliI (fliI)	0
1001	NCBI_PGAP	WP_061485032.1	flagellar export protein FliJ (fliJ)	0
1002	NCBI_PGAP	WP_061485034.1	flagellar hook-length control protein FliK	0
1003	NCBI_PGAP	WP_014948637.1	flagellar basal body-associated protein FliL (fliL)	0
1004	NCBI_PGAP	WP_014948638.1	flagellar motor switch protein FliM (fliM)	0
1005	NCBI_PGAP	WP_014948639.1	flagellar motor switch protein FliN (fliN)	0
1006	NCBI_PGAP	WP_014948640.1	flagellar biosynthetic protein FliO (fliO)	0
1007	NCBI_PGAP	WP_061485036.1	flagellar type III secretion system pore proteinFliP (fliP)	0
1008	NCBI_PGAP	WP_012517675.1	flagellar biosynthesis protein FliQ (fliQ)	0
1009	NCBI_PGAP	WP_014978604.1	flagellar type III secretion system protein FliR (fliR)	0
1010	NCBI_PGAP	WP_039234246.1	flagellar biosynthesis protein FlhB (flhB)	0
1012	NCBI_PGAP	WP_014975911.1	L,D-transpeptidase family protein	0
1013	NCBI_PGAP	WP_039224872.1	flagellar biosynthesis protein FlhA (flhA)	0
1014	NCBI_PGAP	WP_061485040.1	flagellar biosynthesis protein FlhF (flhF)	0
1015	NCBI_PGAP	WP_014948648.1	MinD/ParA family protein	0
1016	NCBI_PGAP	WP_014948649.1	RNA polymerase sigma factor FliA	0
1017	NCBI_PGAP	WP_012517682.1	chemotaxis response regulator CheY (cheY)	0
1018	NCBI_PGAP	WP_014948650.1	protein phosphatase CheZ	0
1019	NCBI_PGAP	WP_049588036.1	chemotaxis protein CheA	0
1020	NCBI_PGAP	WP_014975914.1	chemotaxis response regulator protein-glutamate methylesterase	0
1021	NCBI_PGAP	WP_014948652.1	ParA family protein	0
1022	NCBI_PGAP	WP_014948653.1	chemotaxis protein CheW	0
1023	NCBI_PGAP	WP_014948654.1	chemotaxis protein CheW	0
1024	NCBI_PGAP	WP_061485042.1	DUF2802 domain-containing protein	0
1025	NCBI_PGAP	WP_039224879.1	homoserine O-succinyltransferase (metA)	0
1026	NCBI_PGAP	WP_061485044.1	homocysteine S-methyltransferase family protein	0
1027	NCBI_PGAP	WP_061485046.1	methionine synthase (metH)	0
1028	NCBI_PGAP	WP_061485050.1	DUF938 domain-containing protein	0
1029	NCBI_PGAP	WP_014948660.1	pyrimidine/purine nucleoside phosphorylase	0
1030	NCBI_PGAP	WP_061485052.1	methyl-accepting chemotaxis protein	0
1031	NCBI_PGAP	WP_061485053.1	LysR family transcriptional regulator	0
1032	NCBI_PGAP	WP_061485055.1	hydrogen peroxide-inducible genes activator	0
1033	NCBI_PGAP	WP_014948664.1	carbonic anhydrase	0
1034	NCBI_PGAP	WP_014948665.1	SulP family inorganic anion transporter	0
1035	NCBI_PGAP	WP_061485059.1	group II intron reverse transcriptase/maturase (ltrA)	0
1036	NCBI_PGAP	WP_061485061.1	TonB-dependent receptor	0
1037	NCBI_PGAP	WP_081106132.1	transcriptional regulator BetI (betI)	0
1038	NCBI_PGAP	WP_014975918.1	M13 family metallopeptidase	0
1039	NCBI_PGAP	WP_061485065.1	GNAT family N-acetyltransferase	0
1040	NCBI_PGAP	WP_061485067.1	regulatory protein RecX	0
1041	NCBI_PGAP	WP_061485069.1	alanine--tRNA ligase (alaS)	0
1042	NCBI_PGAP	WP_012517705.1	carbon storage regulator CsrA (csrA)	0
1043	NCBI_PGAP	WP_061485071.1	OadG family protein	0
1044	NCBI_PGAP	WP_061485073.1	sodium-extruding oxaloacetate decarboxylase subunit alpha (oadA)	0
1045	NCBI_PGAP	WP_014948675.1	sodium ion-translocating decarboxylase subunit beta	0
1046	NCBI_PGAP	WP_014948676.1	ABC transporter ATP-binding protein	0
1047	NCBI_PGAP	WP_014948677.1	ATP-binding cassette domain-containing protein	0
1048	NCBI_PGAP	WP_014948678.1	ABC transporter permease subunit	0
1049	NCBI_PGAP	WP_014948679.1	ABC transporter permease	0
1050	NCBI_PGAP	WP_014975926.1	ABC transporter substrate-binding protein	0
1051	NCBI_PGAP	WP_061485076.1	phage shock protein operon transcriptional activator (pspF)	0
1052	NCBI_PGAP	WP_014948682.1	phage shock protein PspA (pspA)	0
1053	NCBI_PGAP	WP_014948683.1	envelope stress response membrane protein PspB (pspB)	0
1054	NCBI_PGAP	WP_014948684.1	envelope stress response membrane protein PspC (pspC)	0
1055	NCBI_PGAP	WP_014948685.1	phenylalanine 4-monooxygenase	0
1056	NCBI_PGAP	WP_014948686.1	transcriptional regulator TyrR (tyrR)	0
1057	NCBI_PGAP	WP_061485077.1	fumarylacetoacetate hydrolase family protein	0
1058	NCBI_PGAP	WP_061485079.1	maleylacetoacetate isomerase (maiA)	0
1059	NCBI_PGAP	WP_014948689.1	Lrp/AsnC family transcriptional regulator	0
1060	NCBI_PGAP	WP_061485081.1	Glu/Leu/Phe/Val dehydrogenase	0
1061	NCBI_PGAP	WP_014948691.1	late competence development ComFB family protein	0
1062	NCBI_PGAP	WP_061485082.1	tryptophan 2,3-dioxygenase	0
1063	NCBI_PGAP	WP_061485084.1	TonB-dependent receptor	0
1064	NCBI_PGAP	WP_061485087.1	TonB-dependent receptor	0
1065	NCBI_PGAP	WP_061485089.1	2OG-Fe(II) oxygenase	0
1067	NCBI_PGAP	WP_061485092.1	aspartyl/asparaginyl beta-hydroxylase domain-containing protein	0
1068	NCBI_PGAP	WP_061485094.1	tetratricopeptide repeat protein	0
1069	NCBI_PGAP	WP_014975937.1	2OG-Fe(II) oxygenase	0
1070	NCBI_PGAP	WP_014948702.1	DUF3450 domain-containing protein	0
1071	NCBI_PGAP	WP_014975938.1	MotA/TolQ/ExbB proton channel family protein	0
1072	NCBI_PGAP	WP_012517736.1	MotA/TolQ/ExbB proton channel family protein	0
1073	NCBI_PGAP	WP_012517737.1	biopolymer transporter ExbD	0
1074	NCBI_PGAP	WP_014948704.1	energy transducer TonB	0
1075	NCBI_PGAP	WP_014975939.1	tetratricopeptide repeat protein	0
1076	NCBI_PGAP	WP_061485096.1	tRNA(Met) cytidine acetyltransferase	0
1077	NCBI_PGAP	WP_012517742.1	acyl-CoA thioesterase	0
1078	NCBI_PGAP	WP_061485098.1	TonB-dependent receptor	0
1080	NCBI_PGAP	WP_014948709.1	nicotinamide mononucleotide transporter	0
1081	NCBI_PGAP	WP_061485100.1	phosphotransferase	0
1083	NCBI_PGAP	WP_014948712.1	ribosomal protein S18-alanine N-acetyltransferase (rimI)	0
1085	NCBI_PGAP	WP_014948714.1	DMT family transporter	0
1086	NCBI_PGAP	WP_061485107.1	LysR family transcriptional regulator	0
1087	NCBI_PGAP	WP_061485109.1	TIGR03571 family LLM class oxidoreductase	0
1088	NCBI_PGAP	WP_061485111.1	2,5-didehydrogluconate reductase DkgB (dkgB)	0
1089	NCBI_PGAP	WP_061485113.1	alcohol dehydrogenase catalytic domain-containing protein	0
1090	NCBI_PGAP	WP_020743114.1	DUF2955 domain-containing protein	0
1091	NCBI_PGAP	WP_014975955.1	HlyD family secretion protein	0
1092	NCBI_PGAP	WP_014948722.1	MarR family transcriptional regulator	0
1093	NCBI_PGAP	WP_014975956.1	two-component system response regulator BtsR (yehT)	0
1094	NCBI_PGAP	WP_061485115.1	sensor histidine kinase	0
1095	NCBI_PGAP	WP_061485116.1	carbon starvation protein A	0
1096	NCBI_PGAP	WP_014948726.1	peptide chain release factor 3 (prfC)	0
1097	NCBI_PGAP	WP_014948727.1	arginine--tRNA ligase (argS)	0
1098	NCBI_PGAP	WP_014975958.1	NAD(P)H-dependent oxidoreductase	0
1099	NCBI_PGAP	WP_061485118.1	sulfotransferase family protein	0
1100	NCBI_PGAP	WP_061485120.1	pentapeptide repeat-containing protein	0
1101	NCBI_PGAP	WP_061485122.1	PQQ-dependent dehydrogenase, methanol/ethanol family	0
1102	NCBI_PGAP	WP_014975961.1	response regulator transcription factor	0
1103	NCBI_PGAP	WP_061485124.1	DUF2891 domain-containing protein	0
1104	NCBI_PGAP	WP_061485126.1	PLP-dependent cysteine synthase family protein	0
1105	NCBI_PGAP	WP_061485128.1	endonuclease/exonuclease/phosphatase family protein	0
1106	NCBI_PGAP	WP_061485130.1	DUF417 family protein	0
1109	NCBI_PGAP	WP_061485132.1	LysR family transcriptional regulator	0
1110	NCBI_PGAP	WP_049585798.1	SDR family oxidoreductase	0
1111	NCBI_PGAP	WP_014948742.1	DUF2177 family protein	0
1112	NCBI_PGAP	WP_081106068.1	acyl-CoA desaturase	0
1113	NCBI_PGAP	WP_061485134.1	oxidoreductase	0
1114	NCBI_PGAP	WP_061485136.1	alkene reductase	0
1116	NCBI_PGAP	WP_014948748.1	lysine--tRNA ligase (lysS)	0
1117	NCBI_PGAP	WP_061485138.1	2-dehydropantoate 2-reductase	0
1118	NCBI_PGAP	WP_061485140.1	RNA pseudouridine synthase	0
1119	NCBI_PGAP	WP_014948751.1	Hpt domain-containing protein	0
1120	NCBI_PGAP	WP_014975976.1	insulinase family protein	0
1121	NCBI_PGAP	WP_081106069.1	glutamate--cysteine ligase	0
1125	NCBI_PGAP	WP_061485145.1	endonuclease SmrB (smrB)	0
1126	NCBI_PGAP	WP_039226525.1	50S ribosomal protein L3 N(5)-glutamine methyltransferase (prmB)	0
1127	NCBI_PGAP	WP_014948759.1	chorismate synthase (aroC)	0
1128	NCBI_PGAP	WP_061485147.1	MFS transporter	0
1129	NCBI_PGAP	WP_014978686.1	SpoVR family protein	0
1130	NCBI_PGAP	WP_061485149.1	YeaH/YhbH family protein	0
1131	NCBI_PGAP	WP_014975982.1	PrkA family serine protein kinase	0
1132	NCBI_PGAP	WP_014948764.1	superoxide dismutase [Fe] (sodB)	0
1133	NCBI_PGAP	WP_014948765.1	Grx4 family monothiol glutaredoxin	0
1134	NCBI_PGAP	WP_039226539.1	TonB-dependent receptor	0
1135	NCBI_PGAP	WP_014948766.1	RNA polymerase sigma factor	0
1136	NCBI_PGAP	WP_014948767.1	FecR domain-containing protein	0
1137	NCBI_PGAP	WP_061485151.1	TonB-dependent receptor	0
1138	NCBI_PGAP	WP_014948769.1	bacterioferritin-associated ferredoxin	0
1139	NCBI_PGAP	WP_014948770.1	peroxiredoxin C	0
1140	NCBI_PGAP	WP_061485153.1	ribonuclease T (rnt)	0
1141	NCBI_PGAP	WP_014975986.1	OmpA family protein	0
1142	NCBI_PGAP	WP_061485154.1	glycerophosphodiester phosphodiesterase (glpQ)	0
1143	NCBI_PGAP	WP_080760014.1	lactoylglutathione lyase (gloA)	0
1144	NCBI_PGAP	WP_014975988.1	SDR family oxidoreductase	0
1145	NCBI_PGAP	WP_014948776.1	cold-shock protein	0
1147	NCBI_PGAP	WP_014948778.1	M20/M25/M40 family metallo-hydrolase	0
1148	NCBI_PGAP	WP_014975990.1	endonuclease III	0
1149	NCBI_PGAP	WP_039233136.1	electron transport complex subunit E	0
1150	NCBI_PGAP	WP_061485156.1	RnfABCDGE type electron transport complex subunit G	0
1151	NCBI_PGAP	WP_061485157.1	electron transport complex subunit RsxD (rsxD)	0
1152	NCBI_PGAP	WP_061485159.1	electron transport complex subunit RsxC (rsxC)	0
1153	NCBI_PGAP	WP_014975992.1	electron transport complex subunit RsxB (rsxB)	0
1154	NCBI_PGAP	WP_014975993.1	electron transport complex subunit RsxA (rsxA)	0
1155	NCBI_PGAP	WP_080760012.1	MATE family efflux transporter	0
1156	NCBI_PGAP	WP_014948785.1	excinuclease ABC subunit UvrB (uvrB)	0
1157	NCBI_PGAP	WP_014948786.1	LysR family transcriptional regulator	0
1158	NCBI_PGAP	WP_014975995.1	7-cyano-7-deazaguanine synthase QueC (queC)	0
1159	NCBI_PGAP	WP_061485161.1	7-carboxy-7-deazaguanine synthase QueE (queE)	0
1160	NCBI_PGAP	WP_061485163.1	amino acid ABC transporter substrate-binding protein	0
1161	NCBI_PGAP	WP_061485165.1	IS4 family transposase	0
1162	NCBI_PGAP	WP_014948790.1	asparagine synthase B (asnB)	0
1163	NCBI_PGAP	WP_061485167.1	M28 family peptidase	0
1164	NCBI_PGAP	WP_061485169.1	DUF3025 domain-containing protein	0
1165	NCBI_PGAP	WP_061485171.1	IS110 family transposase	0
1166	NCBI_PGAP	WP_014948793.1	YIP1 family protein	0
1167	NCBI_PGAP	WP_061485173.1	SLC13 family permease	0
1168	NCBI_PGAP	WP_061485175.1	sulfate adenylyltransferase subunit CysN (cysN)	0
1169	NCBI_PGAP	WP_014975999.1	3'(2'),5'-bisphosphate nucleotidase CysQ (cysQ)	0
1170	NCBI_PGAP	WP_014948796.1	adenylyl-sulfate kinase (cysC)	0
1171	NCBI_PGAP	WP_014948797.1	sulfate adenylyltransferase subunit CysD (cysD)	0
1172	NCBI_PGAP	WP_061485177.1	sodium/proline symporter PutP (putP)	0
1173	NCBI_PGAP	WP_061485179.1	GGDEF domain-containing protein	0
1174	NCBI_PGAP	WP_014948800.1	DUF3379 domain-containing protein	0
1175	NCBI_PGAP	WP_039233340.1	sigma-70 family RNA polymerase sigma factor	0
1176	NCBI_PGAP	WP_061485181.1	DUF885 domain-containing protein	0
1177	NCBI_PGAP	WP_061485184.1	protein BatD	0
1178	NCBI_PGAP	WP_061485186.1	VWA domain-containing protein	0
1179	NCBI_PGAP	WP_061485188.1	VWA domain-containing protein	0
1180	NCBI_PGAP	WP_061485191.1	DUF4381 domain-containing protein	0
1181	NCBI_PGAP	WP_061485193.1	DUF58 domain-containing protein	0
1182	NCBI_PGAP	WP_061485195.1	MoxR family ATPase	0
1183	NCBI_PGAP	WP_014948809.1	acetyl-CoA C-acyltransferase FadI (fadI)	0
1184	NCBI_PGAP	WP_061486945.1	fatty acid oxidation complex subunit alpha FadJ (fadJ)	0
1186	NCBI_PGAP	WP_061485197.1	EAL domain-containing protein	0
1187	NCBI_PGAP	WP_061485199.1	insulinase family protein	0
1188	NCBI_PGAP	WP_014948815.1	phosphohistidine phosphatase SixA (sixA)	0
1190	NCBI_PGAP	WP_014948817.1	HlyC/CorC family transporter	0
1191	NCBI_PGAP	WP_014948818.1	cytochrome c biogenesis protein CcsA (ccsA)	0
1192	NCBI_PGAP	WP_014948819.1	signal recognition particle protein (ffh)	0
1194	NCBI_PGAP	WP_061485203.1	ATP-binding protein	0
1197	NCBI_PGAP	WP_039227263.1	TerB family tellurite resistance protein	0
1198	NCBI_PGAP	WP_061485207.1	alpha/beta hydrolase	0
1199	NCBI_PGAP	WP_061485209.1	efflux RND transporter permease subunit	0
1200	NCBI_PGAP	WP_061485211.1	efflux RND transporter periplasmic adaptor subunit	0
1201	NCBI_PGAP	WP_061485212.1	ATP-binding cassette domain-containing protein	0
1202	NCBI_PGAP	WP_061485214.1	DsbA family protein	0
1204	NCBI_PGAP	WP_014948832.1	30S ribosomal protein S16 (rpsP)	0
1205	NCBI_PGAP	WP_039233395.1	ribosome maturation factor RimM (rimM)	0
1206	NCBI_PGAP	WP_081106070.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD (trmD)	0
1207	NCBI_PGAP	WP_024015986.1	50S ribosomal protein L19 (rplS)	0
1208	NCBI_PGAP	WP_061485219.1	trimeric intracellular cation channel family protein	0
1209	NCBI_PGAP	WP_061485220.1	enoyl-CoA hydratase/isomerase family protein	0
1210	NCBI_PGAP	WP_061485222.1	3-deoxy-7-phosphoheptulonate synthase	0
1211	NCBI_PGAP	WP_061094610.1	bifunctional chorismate mutase/prephenate dehydrogenase (tyrA)	0
1212	NCBI_PGAP	WP_061485224.1	A1 family peptidase	0
1214	NCBI_PGAP	WP_061485228.1	GNAT family N-acetyltransferase	0
1216	NCBI_PGAP	WP_061486947.1	GGDEF domain-containing protein	0
1217	NCBI_PGAP	WP_061485232.1	prephenate dehydratase (pheA)	0
1218	NCBI_PGAP	WP_014948846.1	response regulator	0
1219	NCBI_PGAP	WP_014948847.1	stress response translation initiation inhibitorYciH (yciH)	0
1220	NCBI_PGAP	WP_014948848.1	STAS domain-containing protein	0
1221	NCBI_PGAP	WP_061485234.1	fused response regulator/phosphatase	0
1222	NCBI_PGAP	WP_014948851.1	TerB family tellurite resistance protein	0
1223	NCBI_PGAP	WP_061485236.1	EAL domain-containing protein	0
1224	NCBI_PGAP	WP_014948854.1	calcium-binding protein	0
1225	NCBI_PGAP	WP_061485238.1	HAMP domain-containing histidine kinase	0
1227	NCBI_PGAP	WP_014948857.1	sigma 54-interacting transcriptional regulator	0
1228	NCBI_PGAP	WP_061485240.1	GAF domain-containing protein	0
1229	NCBI_PGAP	WP_061485242.1	DUF72 domain-containing protein	0
1230	NCBI_PGAP	WP_061486948.1	aspartate--tRNA ligase (aspS)	0
1231	NCBI_PGAP	WP_061485244.1	dihydroneopterin triphosphate diphosphatase (nudB)	0
1232	NCBI_PGAP	WP_061485246.1	crossover junction endodeoxyribonuclease RuvC (ruvC)	0
1233	NCBI_PGAP	WP_014948863.1	Holliday junction branch migration protein RuvA (ruvA)	0
1234	NCBI_PGAP	WP_014976035.1	Holliday junction branch migration DNA helicase RuvB (ruvB)	0
1235	NCBI_PGAP	WP_014948865.1	tol-pal system-associated acyl-CoA thioesterase (ybgC)	0
1236	NCBI_PGAP	WP_014948866.1	protein TolQ (tolQ)	0
1237	NCBI_PGAP	WP_061485248.1	protein TolR (tolR)	0
1238	NCBI_PGAP	WP_061486949.1	cell envelope integrity protein TolA (tolA)	0
1239	NCBI_PGAP	WP_014948869.1	Tol-Pal system protein TolB (tolB)	0
1240	NCBI_PGAP	WP_014948870.1	peptidoglycan-associated lipoprotein Pal (pal)	0
1241	NCBI_PGAP	WP_014948871.1	tol-pal system protein YbgF (ybgF)	0
1242	NCBI_PGAP	WP_061485250.1	quinolinate synthase NadA (nadA)	0
1243	NCBI_PGAP	WP_061485252.1	site-specific integrase	0
1245	NCBI_PGAP	WP_061485256.1	recombinase family protein	0
1249	NCBI_PGAP	WP_061485262.1	patatin family protein	0
1250	NCBI_PGAP	WP_061485264.1	2-dehydropantoate 2-reductase	0
1251	NCBI_PGAP	WP_061485266.1	porin	0
1252	NCBI_PGAP	WP_061485268.1	response regulator	0
1253	NCBI_PGAP	WP_014948877.1	glyoxalase	0
1254	NCBI_PGAP	WP_014948878.1	aspartate-semialdehyde dehydrogenase (asd)	0
1255	NCBI_PGAP	WP_014948879.1	cytochrome b	0
1256	NCBI_PGAP	WP_039227315.1	GGDEF domain-containing protein	0
1259	NCBI_PGAP	WP_061485271.1	M48 family metallopeptidase	0
1260	NCBI_PGAP	WP_014948884.1	CBS domain-containing protein	0
1261	NCBI_PGAP	WP_061485273.1	efflux RND transporter permease subunit	0
1262	NCBI_PGAP	WP_061485276.1	efflux RND transporter periplasmic adaptor subunit	0
1263	NCBI_PGAP	WP_014976048.1	TetR/AcrR family transcriptional regulator	0
1264	NCBI_PGAP	WP_061486950.1	TonB-dependent siderophore receptor	0
1265	NCBI_PGAP	WP_061439274.1	group II intron reverse transcriptase/maturase (ltrA)	0
1266	NCBI_PGAP	WP_049585890.1	GNAT family N-acetyltransferase	0
1267	NCBI_PGAP	WP_061485278.1	efflux RND transporter permease subunit	0
1268	NCBI_PGAP	WP_014948891.1	efflux RND transporter periplasmic adaptor subunit	0
1269	NCBI_PGAP	WP_061485279.1	GGDEF domain-containing protein	0
1270	NCBI_PGAP	WP_061485281.1	membrane integrity-associated transporter subunit PqiC	0
1271	NCBI_PGAP	WP_049585894.1	intermembrane transport protein PqiB (pqiB)	0
1272	NCBI_PGAP	WP_145912130.1	paraquat-inducible protein A	0
1274	NCBI_PGAP	WP_014948897.1	asparagine--tRNA ligase (asnS)	0
1276	NCBI_PGAP	WP_014948899.1	calcium/sodium antiporter	0
1277	NCBI_PGAP	WP_061485288.1	RimK family protein	0
1278	NCBI_PGAP	WP_061485291.1	peptidase C39 family protein	0
1280	NCBI_PGAP	WP_014948903.1	DUF2937 family protein	0
1281	NCBI_PGAP	WP_039227342.1	adenosylmethionine--8-amino-7-oxononanoate transaminase (bioA)	0
1282	NCBI_PGAP	WP_061485293.1	biotin synthase BioB (bioB)	0
1283	NCBI_PGAP	WP_061485295.1	8-amino-7-oxononanoate synthase	0
1284	NCBI_PGAP	WP_061485297.1	methyltransferase domain-containing protein	0
1285	NCBI_PGAP	WP_061485299.1	dethiobiotin synthase (bioD)	0
1286	NCBI_PGAP	WP_061485301.1	dipeptidase PepE (pepE)	0
1287	NCBI_PGAP	WP_014948910.1	low molecular weight phosphotyrosine protein phosphatase	0
1288	NCBI_PGAP	WP_061485303.1	iron ABC transporter permease	0
1289	NCBI_PGAP	WP_061485304.1	ABC transporter ATP-binding protein	0
1290	NCBI_PGAP	WP_014976067.1	3-deoxy-7-phosphoheptulonate synthase class II	0
1291	NCBI_PGAP	WP_014976068.1	DUF4118 domain-containing protein	0
1292	NCBI_PGAP	WP_014976069.1	response regulator transcription factor	0
1293	NCBI_PGAP	WP_014976070.1	TrkA family potassium uptake protein	0
1294	NCBI_PGAP	WP_014976071.1	Ktr system potassium transporter B	0
1296	NCBI_PGAP	WP_014948919.1	DUF3820 family protein	0
1297	NCBI_PGAP	WP_061485306.1	ABC transporter ATP-binding protein/permease	0
1298	NCBI_PGAP	WP_061485310.1	GTP 3',8-cyclase MoaA (moaA)	0
1299	NCBI_PGAP	WP_061485312.1	GNAT family N-acetyltransferase	0
1300	NCBI_PGAP	WP_061485314.1	response regulator	0
1301	NCBI_PGAP	WP_014948924.1	glutamate--tRNA ligase (gltX)	0
1302	NCBI_PGAP	WP_061485316.1	M14 family metallocarboxypeptidase	0
1304	NCBI_PGAP	WP_081106071.1	DUF1289 domain-containing protein	0
1305	NCBI_PGAP	WP_061485318.1	tRNA dihydrouridine(16) synthase DusC (dusC)	0
1307	NCBI_PGAP	WP_014976079.1	arylesterase	0
1308	NCBI_PGAP	WP_061485322.1	ABC transporter ATP-binding protein	0
1309	NCBI_PGAP	WP_061485324.1	FtsX-like permease family protein	0
1310	NCBI_PGAP	WP_061485326.1	TIGR01777 family protein	0
1311	NCBI_PGAP	WP_012517852.1	dihydroneopterin triphosphate 2'-epimerase (folX)	0
1312	NCBI_PGAP	WP_014948934.1	AI-2E family transporter	0
1313	NCBI_PGAP	WP_061485328.1	sensor histidine kinase	0
1314	NCBI_PGAP	WP_014948936.1	response regulator transcription factor	0
1315	NCBI_PGAP	WP_014948937.1	PepSY domain-containing protein	0
1316	NCBI_PGAP	WP_039230397.1	pyridoxamine 5'-phosphate oxidase family protein	0
1317	NCBI_PGAP	WP_061485330.1	YciI family protein	0
1318	NCBI_PGAP	WP_049586837.1	tryptophan synthase subunit alpha (trpA)	0
1319	NCBI_PGAP	WP_014976090.1	tryptophan synthase subunit beta (trpB)	0
1320	NCBI_PGAP	WP_061485332.1	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF (trpCF)	0
1321	NCBI_PGAP	WP_014948943.1	anthranilate phosphoribosyltransferase (trpD)	0
1322	NCBI_PGAP	WP_049586830.1	aminodeoxychorismate/anthranilate synthase component II	0
1323	NCBI_PGAP	WP_061485334.1	anthranilate synthase component 1	0
1324	NCBI_PGAP	WP_061485336.1	PHP domain-containing protein	0
1325	NCBI_PGAP	WP_014948946.1	threonylcarbamoyl-AMP synthase	0
1326	NCBI_PGAP	WP_061485338.1	segregation/condensation protein A	0
1327	NCBI_PGAP	WP_061485340.1	SMC-Scp complex subunit ScpB (scpB)	0
1328	NCBI_PGAP	WP_061485342.1	23S rRNA pseudouridine(2605) synthase RluB (rluB)	0
1329	NCBI_PGAP	WP_061485345.1	2,5-didehydrogluconate reductase DkgB (dkgB)	0
1330	NCBI_PGAP	WP_061485347.1	sugar O-acetyltransferase	0
1332	NCBI_PGAP	WP_039216282.1	arsenate reductase family protein	0
1333	NCBI_PGAP	WP_061485351.1	DUF445 family protein	0
1334	NCBI_PGAP	WP_061485353.1	thiopurine S-methyltransferase (tmpT)	0
1335	NCBI_PGAP	WP_012517879.1	outer membrane protein assembly factor BamE	0
1336	NCBI_PGAP	WP_061485355.1	DNA repair protein RecN (recN)	0
1337	NCBI_PGAP	WP_014976104.1	DNA starvation/stationary phase protection protein Dps (dps)	0
1338	NCBI_PGAP	WP_014948959.1	NAD(+) kinase (nadK)	0
1339	NCBI_PGAP	WP_061485357.1	fatty acid cis/trans isomerase	0
1340	NCBI_PGAP	WP_061096354.1	iron-containing alcohol dehydrogenase	0
1341	NCBI_PGAP	WP_061094674.1	3-hydroxybutyrate dehydrogenase	0
1342	NCBI_PGAP	WP_061485360.1	prolyl oligopeptidase family serine peptidase	0
1343	NCBI_PGAP	WP_061485362.1	homoserine O-acetyltransferase	0
1344	NCBI_PGAP	WP_014997928.1	GntP family permease	0
1345	NCBI_PGAP	WP_081106072.1	TonB-dependent receptor	0
1346	NCBI_PGAP	WP_061485364.1	response regulator transcription factor	0
1347	NCBI_PGAP	WP_061485366.1	hybrid sensor histidine kinase/response regulator	0
1348	NCBI_PGAP	WP_061485368.1	nucleotide exchange factor GrpE (grpE)	0
1349	NCBI_PGAP	WP_014948972.1	molecular chaperone DnaK (dnaK)	0
1350	NCBI_PGAP	WP_014948973.1	molecular chaperone DnaJ (dnaJ)	0
1351	NCBI_PGAP	WP_014948974.1	cytochrome c	0
1354	NCBI_PGAP	WP_061485371.1	bifunctional diguanylate cyclase/phosphodiesterase	0
1355	NCBI_PGAP	WP_061485376.1	propionyl-CoA synthetase	0
1356	NCBI_PGAP	WP_044583832.1	cytochrome b/b6 domain-containing protein	0
1357	NCBI_PGAP	WP_014976121.1	4-hydroxy-tetrahydrodipicolinate reductase (dapB)	0
