gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1061	NZ_CABDWP010000001	1284972	1285464	f	0	1	NCBI_PGAP	v4.6
1062	NZ_CABDWP010000001	1285523	1285958	f	0	1	NCBI_PGAP	v4.6
1063	NZ_CABDWP010000001	1286069	1287008	f	0	1	NCBI_PGAP	v4.6
1064	NZ_CABDWP010000001	1287011	1288079	f	0	1	NCBI_PGAP	v4.6
1065	NZ_CABDWP010000001	1288088	1290713	f	0	1	NCBI_PGAP	v4.6
1066	NZ_CABDWP010000001	1290736	1291327	f	0	1	NCBI_PGAP	v4.6
1067	NZ_CABDWP010000001	1291406	1291691	f	0	1	NCBI_PGAP	v4.6
1068	NZ_CABDWP010000001	1292179	1294201	f	0	1	NCBI_PGAP	v4.6
1069	NZ_CABDWP010000001	1294337	1295225	r	0	1	NCBI_PGAP	v4.6
1070	NZ_CABDWP010000001	1295242	1296211	r	0	1	NCBI_PGAP	v4.6
1071	NZ_CABDWP010000001	1296369	1297023	f	0	1	NCBI_PGAP	v4.6
1072	NZ_CABDWP010000001	1297034	1298672	f	0	1	NCBI_PGAP	v4.6
1073	NZ_CABDWP010000001	1298925	1301349	f	0	1	NCBI_PGAP	v4.6
1074	NZ_CABDWP010000001	1301437	1301998	f	0	1	NCBI_PGAP	v4.6
1075	NZ_CABDWP010000001	1302226	1304302	r	0	1	NCBI_PGAP	v4.6
1076	NZ_CABDWP010000001	1304291	1305605	r	0	1	NCBI_PGAP	v4.6
1077	NZ_CABDWP010000001	1305723	1306182	f	0	1	NCBI_PGAP	v4.6
1078	NZ_CABDWP010000001	1306479	1309077	f	0	1	NCBI_PGAP	v4.6
1079	NZ_CABDWP010000001	1309211	1309403	f	0	1	NCBI_PGAP	v4.6
1080	NZ_CABDWP010000001	1310445	1310922	f	0	1	NCBI_PGAP	v4.6
1081	NZ_CABDWP010000001	1311141	1311429	f	0	1	NCBI_PGAP	v4.6
1082	NZ_CABDWP010000001	1311448	1313269	f	0	1	NCBI_PGAP	v4.6
1083	NZ_CABDWP010000001	1313272	1314403	f	0	1	NCBI_PGAP	v4.6
1084	NZ_CABDWP010000001	1314574	1315381	r	0	1	NCBI_PGAP	v4.6
1085	NZ_CABDWP010000001	1315380	1316376	r	0	1	NCBI_PGAP	v4.6
1086	NZ_CABDWP010000001	1316377	1317271	r	0	1	NCBI_PGAP	v4.6
1087	NZ_CABDWP010000001	1317257	1318226	r	0	1	NCBI_PGAP	v4.6
1088	NZ_CABDWP010000001	1318285	1320046	r	0	1	NCBI_PGAP	v4.6
1089	NZ_CABDWP010000001	1320049	1321171	r	0	1	NCBI_PGAP	v4.6
1090	NZ_CABDWP010000001	1321393	1322077	f	0	1	NCBI_PGAP	v4.6
1091	NZ_CABDWP010000001	1322152	1322392	f	0	1	NCBI_PGAP	v4.6
1092	NZ_CABDWP010000001	1322388	1322835	f	0	1	NCBI_PGAP	v4.6
1093	NZ_CABDWP010000001	1323038	1323839	f	0	1	NCBI_PGAP	v4.6
1094	NZ_CABDWP010000001	1324054	1325611	f	0	1	NCBI_PGAP	v4.6
1095	NZ_CABDWP010000001	1326027	1327038	f	0	1	NCBI_PGAP	v4.6
1096	NZ_CABDWP010000001	1327193	1327847	f	0	1	NCBI_PGAP	v4.6
1097	NZ_CABDWP010000001	1327892	1328360	r	0	1	NCBI_PGAP	v4.6
1098	NZ_CABDWP010000001	1328668	1329727	f	0	1	NCBI_PGAP	v4.6
1099	NZ_CABDWP010000001	1329926	1330217	r	0	1	NCBI_PGAP	v4.6
1100	NZ_CABDWP010000001	1330454	1331543	f	0	1	NCBI_PGAP	v4.6
1101	NZ_CABDWP010000001	1332351	1335204	f	0	1	NCBI_PGAP	v4.6
1102	NZ_CABDWP010000001	1335296	1336427	f	0	1	NCBI_PGAP	v4.6
1103	NZ_CABDWP010000001	1336432	1336705	f	0	1	NCBI_PGAP	v4.6
1104	NZ_CABDWP010000001	1336756	1337746	f	0	1	NCBI_PGAP	v4.6
1105	NZ_CABDWP010000001	1337745	1339554	f	0	1	NCBI_PGAP	v4.6
1106	NZ_CABDWP010000001	1339563	1340118	r	0	1	NCBI_PGAP	v4.6
1107	NZ_CABDWP010000001	1340673	1341435	f	0	1	NCBI_PGAP	v4.6
1108	NZ_CABDWP010000001	1341441	1342800	f	0	1	NCBI_PGAP	v4.6
1109	NZ_CABDWP010000001	1342801	1343326	f	0	1	NCBI_PGAP	v4.6
1110	NZ_CABDWP010000001	1343337	1343736	f	0	1	NCBI_PGAP	v4.6
1111	NZ_CABDWP010000001	1343737	1344349	f	0	1	NCBI_PGAP	v4.6
1112	NZ_CABDWP010000001	1344351	1345617	f	0	1	NCBI_PGAP	v4.6
1113	NZ_CABDWP010000001	1345846	1348108	r	0	1	NCBI_PGAP	v4.6
1114	NZ_CABDWP010000001	1348167	1348593	f	0	1	NCBI_PGAP	v4.6
1115	NZ_CABDWP010000001	1348882	1350973	f	0	1	NCBI_PGAP	v4.6
1116	NZ_CABDWP010000001	1350990	1351254	f	0	1	NCBI_PGAP	v4.6
1117	NZ_CABDWP010000001	1351253	1351898	f	0	1	NCBI_PGAP	v4.6
1118	NZ_CABDWP010000001	1351863	1352706	f	0	1	NCBI_PGAP	v4.6
1119	NZ_CABDWP010000001	1353301	1354030	f	0	1	NCBI_PGAP	v4.6
1120	NZ_CABDWP010000001	1354038	1354536	f	0	1	NCBI_PGAP	v4.6
1121	NZ_CABDWP010000001	1354741	1355671	f	0	1	NCBI_PGAP	v4.6
1122	NZ_CABDWP010000001	1355678	1356575	r	0	1	NCBI_PGAP	v4.6
1123	NZ_CABDWP010000001	1356767	1357967	f	0	1	NCBI_PGAP	v4.6
1124	NZ_CABDWP010000001	1357977	1358886	f	0	1	NCBI_PGAP	v4.6
1125	NZ_CABDWP010000001	1358907	1359744	f	0	1	NCBI_PGAP	v4.6
1126	NZ_CABDWP010000001	1359774	1360710	f	0	1	NCBI_PGAP	v4.6
1127	NZ_CABDWP010000001	1360903	1361935	r	0	1	NCBI_PGAP	v4.6
1128	NZ_CABDWP010000001	1361944	1363018	r	0	1	NCBI_PGAP	v4.6
1129	NZ_CABDWP010000001	1363014	1363470	r	0	1	NCBI_PGAP	v4.6
1130	NZ_CABDWP010000001	1363690	1364419	r	0	1	NCBI_PGAP	v4.6
1131	NZ_CABDWP010000001	1364421	1366113	r	0	1	NCBI_PGAP	v4.6
1132	NZ_CABDWP010000001	1366235	1367729	r	0	1	NCBI_PGAP	v4.6
1133	NZ_CABDWP010000001	1368075	1369665	f	0	1	NCBI_PGAP	v4.6
1134	NZ_CABDWP010000001	1369698	1371429	f	0	1	NCBI_PGAP	v4.6
1135	NZ_CABDWP010000001	1371735	1372302	f	0	1	NCBI_PGAP	v4.6
1136	NZ_CABDWP010000001	1372521	1374480	f	0	1	NCBI_PGAP	v4.6
1137	NZ_CABDWP010000001	1374566	1375235	r	0	1	NCBI_PGAP	v4.6
1138	NZ_CABDWP010000001	1375300	1377151	r	0	1	NCBI_PGAP	v4.6
1139	NZ_CABDWP010000001	1377394	1378030	r	0	1	NCBI_PGAP	v4.6
1140	NZ_CABDWP010000001	1378135	1379392	r	0	1	NCBI_PGAP	v4.6
1141	NZ_CABDWP010000001	1379428	1380478	r	0	1	NCBI_PGAP	v4.6
1142	NZ_CABDWP010000001	1380780	1381995	f	0	1	NCBI_PGAP	v4.6
1143	NZ_CABDWP010000001	1385016	1385895	r	0	1	NCBI_PGAP	v4.6
1144	NZ_CABDWP010000001	1386142	1386601	f	0	1	NCBI_PGAP	v4.6
1145	NZ_CABDWP010000001	1386670	1387042	r	0	1	NCBI_PGAP	v4.6
1146	NZ_CABDWP010000001	1387272	1388184	r	0	1	NCBI_PGAP	v4.6
1147	NZ_CABDWP010000001	1388291	1389149	f	0	1	NCBI_PGAP	v4.6
1148	NZ_CABDWP010000001	1389292	1389730	f	0	1	NCBI_PGAP	v4.6
1149	NZ_CABDWP010000001	1389707	1390862	r	0	1	NCBI_PGAP	v4.6
1150	NZ_CABDWP010000001	1390858	1391842	r	0	1	NCBI_PGAP	v4.6
1151	NZ_CABDWP010000001	1392206	1393292	f	0	1	NCBI_PGAP	v4.6
1152	NZ_CABDWP010000001	1393517	1393736	r	0	1	NCBI_PGAP	v4.6
1153	NZ_CABDWP010000001	1395169	1396738	f	0	1	NCBI_PGAP	v4.6
1154	NZ_CABDWP010000001	1396778	1397720	r	0	1	NCBI_PGAP	v4.6
1155	NZ_CABDWP010000001	1397812	1398565	r	0	1	NCBI_PGAP	v4.6
1156	NZ_CABDWP010000001	1398564	1399131	r	0	1	NCBI_PGAP	v4.6
1157	NZ_CABDWP010000001	1399468	1402354	f	0	1	NCBI_PGAP	v4.6
1158	NZ_CABDWP010000001	1402428	1404027	f	0	1	NCBI_PGAP	v4.6
1159	NZ_CABDWP010000001	1404094	1404733	f	0	1	NCBI_PGAP	v4.6
1160	NZ_CABDWP010000001	1405026	1405485	f	0	1	NCBI_PGAP	v4.6
1161	NZ_CABDWP010000001	1405583	1405997	f	0	1	NCBI_PGAP	v4.6
1162	NZ_CABDWP010000001	1406330	1406981	r	0	1	NCBI_PGAP	v4.6
1163	NZ_CABDWP010000001	1407133	1408069	f	0	1	NCBI_PGAP	v4.6
1164	NZ_CABDWP010000001	1408078	1409176	f	0	1	NCBI_PGAP	v4.6
1165	NZ_CABDWP010000001	1409329	1410547	f	0	1	NCBI_PGAP	v4.6
1166	NZ_CABDWP010000001	1410575	1412123	r	0	1	NCBI_PGAP	v4.6
1167	NZ_CABDWP010000001	1412124	1413411	r	0	1	NCBI_PGAP	v4.6
1168	NZ_CABDWP010000001	1413496	1415419	r	0	1	NCBI_PGAP	v4.6
1169	NZ_CABDWP010000001	1415660	1416242	r	0	1	NCBI_PGAP	v4.6
1170	NZ_CABDWP010000001	1416591	1416942	f	0	1	NCBI_PGAP	v4.6
1171	NZ_CABDWP010000001	1417276	1419865	f	0	1	NCBI_PGAP	v4.6
1172	NZ_CABDWP010000001	1419947	1420580	f	0	1	NCBI_PGAP	v4.6
1173	NZ_CABDWP010000001	1420581	1421637	f	0	1	NCBI_PGAP	v4.6
1174	NZ_CABDWP010000001	1421856	1424790	f	0	1	NCBI_PGAP	v4.6
1175	NZ_CABDWP010000001	1425051	1425246	r	0	1	NCBI_PGAP	v4.6
1176	NZ_CABDWP010000001	1425521	1426127	f	0	1	NCBI_PGAP	v4.6
1177	NZ_CABDWP010000001	1426200	1426836	r	0	1	NCBI_PGAP	v4.6
1178	NZ_CABDWP010000001	1427177	1428050	f	0	1	NCBI_PGAP	v4.6
1179	NZ_CABDWP010000001	1428087	1429284	r	0	1	NCBI_PGAP	v4.6
1180	NZ_CABDWP010000001	1429407	1429845	r	0	1	NCBI_PGAP	v4.6
1181	NZ_CABDWP010000001	1430069	1430780	r	0	1	NCBI_PGAP	v4.6
1182	NZ_CABDWP010000001	1431113	1431326	f	0	1	NCBI_PGAP	v4.6
1183	NZ_CABDWP010000001	1431494	1431674	f	0	1	NCBI_PGAP	v4.6
1184	NZ_CABDWP010000001	1431869	1433288	r	0	1	NCBI_PGAP	v4.6
1185	NZ_CABDWP010000001	1433483	1434206	r	0	1	NCBI_PGAP	v4.6
1186	NZ_CABDWP010000001	1434240	1434933	r	0	1	NCBI_PGAP	v4.6
1187	NZ_CABDWP010000001	1434934	1435819	r	0	1	NCBI_PGAP	v4.6
1188	NZ_CABDWP010000001	1435818	1436901	r	0	1	NCBI_PGAP	v4.6
1189	NZ_CABDWP010000001	1436900	1439792	r	0	1	NCBI_PGAP	v4.6
1190	NZ_CABDWP010000001	1439797	1440379	r	0	1	NCBI_PGAP	v4.6
1191	NZ_CABDWP010000001	1440378	1440960	r	0	1	NCBI_PGAP	v4.6
1192	NZ_CABDWP010000001	1442428	1443715	f	0	1	NCBI_PGAP	v4.6
1193	NZ_CABDWP010000001	1443811	1445827	f	0	1	NCBI_PGAP	v4.6
1194	NZ_CABDWP010000001	1446100	1447027	f	0	1	NCBI_PGAP	v4.6
1195	NZ_CABDWP010000001	1447123	1447780	r	0	1	NCBI_PGAP	v4.6
1196	NZ_CABDWP010000001	1447875	1448550	f	0	1	NCBI_PGAP	v4.6
1197	NZ_CABDWP010000001	1448626	1449523	f	0	1	NCBI_PGAP	v4.6
1198	NZ_CABDWP010000001	1449591	1451262	r	0	1	NCBI_PGAP	v4.6
1199	NZ_CABDWP010000001	1451653	1453321	r	0	1	NCBI_PGAP	v4.6
1200	NZ_CABDWP010000001	1453391	1454261	f	0	1	NCBI_PGAP	v4.6
1201	NZ_CABDWP010000001	1454739	1455444	r	0	1	NCBI_PGAP	v4.6
1202	NZ_CABDWP010000001	1455720	1457445	r	0	1	NCBI_PGAP	v4.6
1203	NZ_CABDWP010000001	1457461	1458877	r	0	1	NCBI_PGAP	v4.6
1204	NZ_CABDWP010000001	1458878	1459670	r	0	1	NCBI_PGAP	v4.6
1205	NZ_CABDWP010000001	1459669	1460266	r	0	1	NCBI_PGAP	v4.6
1206	NZ_CABDWP010000001	1460265	1461180	r	0	1	NCBI_PGAP	v4.6
1207	NZ_CABDWP010000001	1461445	1462951	r	0	1	NCBI_PGAP	v4.6
1208	NZ_CABDWP010000001	1463067	1465035	r	0	1	NCBI_PGAP	v4.6
1209	NZ_CABDWP010000001	1465245	1465950	r	0	1	NCBI_PGAP	v4.6
1210	NZ_CABDWP010000001	1465942	1466500	r	0	1	NCBI_PGAP	v4.6
1211	NZ_CABDWP010000001	1466616	1468470	r	0	1	NCBI_PGAP	v4.6
1212	NZ_CABDWP010000001	1468675	1470496	r	0	1	NCBI_PGAP	v4.6
1213	NZ_CABDWP010000001	1470496	1472557	r	0	1	NCBI_PGAP	v4.6
1214	NZ_CABDWP010000001	1472556	1473633	r	0	1	NCBI_PGAP	v4.6
1215	NZ_CABDWP010000001	1473625	1474288	r	0	1	NCBI_PGAP	v4.6
1216	NZ_CABDWP010000001	1474287	1475262	r	0	1	NCBI_PGAP	v4.6
1217	NZ_CABDWP010000001	1475265	1476222	r	0	1	NCBI_PGAP	v4.6
1218	NZ_CABDWP010000001	1476651	1477962	f	0	1	NCBI_PGAP	v4.6
1219	NZ_CABDWP010000001	1477981	1480123	f	0	1	NCBI_PGAP	v4.6
1220	NZ_CABDWP010000001	1480330	1480528	f	0	1	NCBI_PGAP	v4.6
1221	NZ_CABDWP010000001	1481095	1485649	r	0	1	NCBI_PGAP	v4.6
1222	NZ_CABDWP010000001	1485874	1488622	r	0	1	NCBI_PGAP	v4.6
1223	NZ_CABDWP010000001	1488781	1489309	f	0	1	NCBI_PGAP	v4.6
1224	NZ_CABDWP010000001	1489430	1489625	f	0	1	NCBI_PGAP	v4.6
1225	NZ_CABDWP010000001	1489662	1490958	r	0	1	NCBI_PGAP	v4.6
1226	NZ_CABDWP010000001	1491133	1491925	r	0	1	NCBI_PGAP	v4.6
1227	NZ_CABDWP010000001	1492223	1493663	f	0	1	NCBI_PGAP	v4.6
1228	NZ_CABDWP010000001	1493850	1495917	f	0	1	NCBI_PGAP	v4.6
1229	NZ_CABDWP010000001	1496268	1499985	f	0	1	NCBI_PGAP	v4.6
1230	NZ_CABDWP010000001	1499981	1500617	f	0	1	NCBI_PGAP	v4.6
1231	NZ_CABDWP010000001	1500613	1501831	f	0	1	NCBI_PGAP	v4.6
1232	NZ_CABDWP010000001	1502299	1502692	f	0	1	NCBI_PGAP	v4.6
1233	NZ_CABDWP010000001	1502726	1503983	f	0	1	NCBI_PGAP	v4.6
1234	NZ_CABDWP010000001	1504189	1507306	r	0	1	NCBI_PGAP	v4.6
1235	NZ_CABDWP010000001	1507298	1508357	r	0	1	NCBI_PGAP	v4.6
1236	NZ_CABDWP010000001	1508488	1510297	r	0	1	NCBI_PGAP	v4.6
1237	NZ_CABDWP010000001	1510488	1511163	f	0	1	NCBI_PGAP	v4.6
1238	NZ_CABDWP010000001	1511188	1511683	r	0	1	NCBI_PGAP	v4.6
1239	NZ_CABDWP010000001	1512071	1512323	f	0	1	NCBI_PGAP	v4.6
1240	NZ_CABDWP010000001	1512346	1512868	f	0	1	NCBI_PGAP	v4.6
1241	NZ_CABDWP010000001	1512868	1513630	f	0	1	NCBI_PGAP	v4.6
1242	NZ_CABDWP010000001	1513648	1514008	f	0	1	NCBI_PGAP	v4.6
1243	NZ_CABDWP010000001	1514137	1514767	f	0	1	NCBI_PGAP	v4.6
1244	NZ_CABDWP010000001	1514864	1515581	r	0	1	NCBI_PGAP	v4.6
1245	NZ_CABDWP010000001	1516010	1517099	f	0	1	NCBI_PGAP	v4.6
1246	NZ_CABDWP010000001	1517175	1518330	f	0	1	NCBI_PGAP	v4.6
1247	NZ_CABDWP010000001	1518375	1519668	f	0	1	NCBI_PGAP	v4.6
1248	NZ_CABDWP010000001	1519693	1520464	f	0	1	NCBI_PGAP	v4.6
1249	NZ_CABDWP010000001	1520463	1520967	f	0	1	NCBI_PGAP	v4.6
1250	NZ_CABDWP010000001	1521138	1521351	f	0	1	NCBI_PGAP	v4.6
1251	NZ_CABDWP010000001	1521368	1523129	f	0	1	NCBI_PGAP	v4.6
1252	NZ_CABDWP010000001	1523171	1524353	r	0	1	NCBI_PGAP	v4.6
1253	NZ_CABDWP010000001	1524708	1525509	r	0	1	NCBI_PGAP	v4.6
1254	NZ_CABDWP010000001	1525572	1525905	r	0	1	NCBI_PGAP	v4.6
1255	NZ_CABDWP010000001	1526076	1526382	f	0	1	NCBI_PGAP	v4.6
1256	NZ_CABDWP010000001	1526425	1528102	f	0	1	NCBI_PGAP	v4.6
1257	NZ_CABDWP010000001	1528353	1528794	f	0	1	NCBI_PGAP	v4.6
1258	NZ_CABDWP010000001	1528975	1531048	f	0	1	NCBI_PGAP	v4.6
1259	NZ_CABDWP010000001	1531349	1531628	f	0	1	NCBI_PGAP	v4.6
1260	NZ_CABDWP010000001	1531688	1533086	f	0	1	NCBI_PGAP	v4.6
1261	NZ_CABDWP010000001	1533087	1533672	f	0	1	NCBI_PGAP	v4.6
1262	NZ_CABDWP010000001	1533668	1535009	f	0	1	NCBI_PGAP	v4.6
1263	NZ_CABDWP010000001	1535092	1535578	r	0	1	NCBI_PGAP	v4.6
1264	NZ_CABDWP010000001	1535702	1536554	r	0	1	NCBI_PGAP	v4.6
1265	NZ_CABDWP010000001	1536801	1538562	f	0	1	NCBI_PGAP	v4.6
1266	NZ_CABDWP010000001	1538565	1539006	f	0	1	NCBI_PGAP	v4.6
1267	NZ_CABDWP010000001	1539005	1539524	f	0	1	NCBI_PGAP	v4.6
1268	NZ_CABDWP010000001	1539560	1540181	f	0	1	NCBI_PGAP	v4.6
1269	NZ_CABDWP010000001	1540249	1541254	f	0	1	NCBI_PGAP	v4.6
1270	NZ_CABDWP010000001	1541840	1542239	f	0	1	NCBI_PGAP	v4.6
1271	NZ_CABDWP010000001	1542228	1542918	f	0	1	NCBI_PGAP	v4.6
1272	NZ_CABDWP010000001	1542947	1543367	f	0	1	NCBI_PGAP	v4.6
1273	NZ_CABDWP010000001	1543374	1544268	f	0	1	NCBI_PGAP	v4.6
1274	NZ_CABDWP010000001	1544272	1545628	f	0	1	NCBI_PGAP	v4.6
1275	NZ_CABDWP010000001	1545668	1546235	f	0	1	NCBI_PGAP	v4.6
1276	NZ_CABDWP010000001	1546234	1547029	f	0	1	NCBI_PGAP	v4.6
1277	NZ_CABDWP010000001	1547855	1548911	f	0	1	NCBI_PGAP	v4.6
1278	NZ_CABDWP010000001	1549219	1550974	f	0	1	NCBI_PGAP	v4.6
1279	NZ_CABDWP010000001	1551022	1551766	f	0	1	NCBI_PGAP	v4.6
1280	NZ_CABDWP010000001	1551762	1552668	r	0	1	NCBI_PGAP	v4.6
1281	NZ_CABDWP010000001	1552884	1553448	f	0	1	NCBI_PGAP	v4.6
1282	NZ_CABDWP010000001	1554780	1555251	f	0	1	NCBI_PGAP	v4.6
1283	NZ_CABDWP010000001	1555630	1556485	r	0	1	NCBI_PGAP	v4.6
1284	NZ_CABDWP010000001	1556917	1557352	r	0	1	NCBI_PGAP	v4.6
1285	NZ_CABDWP010000001	1557588	1558758	r	0	1	NCBI_PGAP	v4.6
1286	NZ_CABDWP010000001	1558978	1559995	f	0	1	NCBI_PGAP	v4.6
1287	NZ_CABDWP010000001	1560122	1561349	f	0	1	NCBI_PGAP	v4.6
1288	NZ_CABDWP010000001	1561353	1563831	r	0	1	NCBI_PGAP	v4.6
1289	NZ_CABDWP010000001	1564004	1564364	f	0	1	NCBI_PGAP	v4.6
1290	NZ_CABDWP010000001	1564482	1565607	r	0	1	NCBI_PGAP	v4.6
1291	NZ_CABDWP010000001	1566087	1566654	f	0	1	NCBI_PGAP	v4.6
1292	NZ_CABDWP010000001	1566791	1568390	r	0	1	NCBI_PGAP	v4.6
1293	NZ_CABDWP010000001	1568382	1568826	r	0	1	NCBI_PGAP	v4.6
1294	NZ_CABDWP010000001	1568835	1570080	r	0	1	NCBI_PGAP	v4.6
1295	NZ_CABDWP010000001	1570411	1570909	f	0	1	NCBI_PGAP	v4.6
1296	NZ_CABDWP010000001	1571023	1571443	f	0	1	NCBI_PGAP	v4.6
1297	NZ_CABDWP010000001	1571546	1574588	r	0	1	NCBI_PGAP	v4.6
1298	NZ_CABDWP010000001	1574591	1575674	r	0	1	NCBI_PGAP	v4.6
1299	NZ_CABDWP010000001	1575884	1576499	f	0	1	NCBI_PGAP	v4.6
1300	NZ_CABDWP010000001	1577008	1579090	f	0	1	NCBI_PGAP	v4.6
1301	NZ_CABDWP010000001	1579248	1579737	r	0	1	NCBI_PGAP	v4.6
1302	NZ_CABDWP010000001	1579830	1583001	r	0	1	NCBI_PGAP	v4.6
1303	NZ_CABDWP010000001	1583010	1584159	r	0	1	NCBI_PGAP	v4.6
1304	NZ_CABDWP010000001	1584298	1585414	r	0	1	NCBI_PGAP	v4.6
1305	NZ_CABDWP010000001	1585422	1586025	r	0	1	NCBI_PGAP	v4.6
1306	NZ_CABDWP010000001	1586150	1587803	r	0	1	NCBI_PGAP	v4.6
1307	NZ_CABDWP010000001	1587799	1588942	r	0	1	NCBI_PGAP	v4.6
1308	NZ_CABDWP010000001	1589107	1590127	f	0	1	NCBI_PGAP	v4.6
1309	NZ_CABDWP010000001	1590218	1591616	r	0	1	NCBI_PGAP	v4.6
1310	NZ_CABDWP010000001	1591941	1592430	f	0	1	NCBI_PGAP	v4.6
1311	NZ_CABDWP010000001	1592616	1593585	r	0	1	NCBI_PGAP	v4.6
1312	NZ_CABDWP010000001	1593837	1595325	f	0	1	NCBI_PGAP	v4.6
1313	NZ_CABDWP010000001	1595321	1596596	f	0	1	NCBI_PGAP	v4.6
1314	NZ_CABDWP010000001	1596641	1597016	r	0	1	NCBI_PGAP	v4.6
1315	NZ_CABDWP010000001	1597275	1597797	r	0	1	NCBI_PGAP	v4.6
1316	NZ_CABDWP010000001	1597953	1599219	r	0	1	NCBI_PGAP	v4.6
1317	NZ_CABDWP010000001	1599317	1600442	f	0	1	NCBI_PGAP	v4.6
1318	NZ_CABDWP010000001	1600441	1601803	f	0	1	NCBI_PGAP	v4.6
1319	NZ_CABDWP010000001	1601805	1602888	f	0	1	NCBI_PGAP	v4.6
1320	NZ_CABDWP010000001	1602884	1603655	f	0	1	NCBI_PGAP	v4.6
1321	NZ_CABDWP010000001	1603625	1604348	r	0	1	NCBI_PGAP	v4.6
1322	NZ_CABDWP010000001	1604441	1604918	f	0	1	NCBI_PGAP	v4.6
1323	NZ_CABDWP010000001	1604975	1605953	f	0	1	NCBI_PGAP	v4.6
1324	NZ_CABDWP010000001	1605968	1606904	f	0	1	NCBI_PGAP	v4.6
1325	NZ_CABDWP010000001	1607082	1608426	f	0	1	NCBI_PGAP	v4.6
1326	NZ_CABDWP010000001	1608599	1609598	f	0	1	NCBI_PGAP	v4.6
1327	NZ_CABDWP010000001	1609602	1610298	f	0	1	NCBI_PGAP	v4.6
1328	NZ_CABDWP010000001	1610297	1610954	f	0	1	NCBI_PGAP	v4.6
1329	NZ_CABDWP010000001	1610950	1612315	f	0	1	NCBI_PGAP	v4.6
1330	NZ_CABDWP010000001	1612311	1612635	r	0	1	NCBI_PGAP	v4.6
1331	NZ_CABDWP010000001	1612700	1612916	r	0	1	NCBI_PGAP	v4.6
1332	NZ_CABDWP010000001	1612916	1614737	r	0	1	NCBI_PGAP	v4.6
1333	NZ_CABDWP010000001	1615061	1616030	f	0	1	NCBI_PGAP	v4.6
1334	NZ_CABDWP010000001	1616158	1616686	f	0	1	NCBI_PGAP	v4.6
1335	NZ_CABDWP010000001	1616731	1618354	r	0	1	NCBI_PGAP	v4.6
1336	NZ_CABDWP010000001	1619832	1621242	f	0	1	NCBI_PGAP	v4.6
1337	NZ_CABDWP010000001	1622616	1623522	f	0	1	NCBI_PGAP	v4.6
1338	NZ_CABDWP010000001	1623581	1623803	f	0	1	NCBI_PGAP	v4.6
1339	NZ_CABDWP010000001	1623799	1623988	f	0	1	NCBI_PGAP	v4.6
1340	NZ_CABDWP010000001	1624271	1625210	f	0	1	NCBI_PGAP	v4.6
1341	NZ_CABDWP010000001	1625239	1626214	r	0	1	NCBI_PGAP	v4.6
1342	NZ_CABDWP010000001	1626545	1626728	r	0	1	NCBI_PGAP	v4.6
1343	NZ_CABDWP010000001	1626773	1627430	r	0	1	NCBI_PGAP	v4.6
1344	NZ_CABDWP010000001	1627446	1628145	f	0	1	NCBI_PGAP	v4.6
1345	NZ_CABDWP010000001	1628145	1630668	f	0	1	NCBI_PGAP	v4.6
1346	NZ_CABDWP010000001	1630996	1631893	r	0	1	NCBI_PGAP	v4.6
1347	NZ_CABDWP010000001	1631916	1632285	r	0	1	NCBI_PGAP	v4.6
1348	NZ_CABDWP010000001	1632358	1633399	f	0	1	NCBI_PGAP	v4.6
1349	NZ_CABDWP010000001	1633599	1634931	r	0	1	NCBI_PGAP	v4.6
1350	NZ_CABDWP010000001	1634927	1635602	r	0	1	NCBI_PGAP	v4.6
1351	NZ_CABDWP010000001	1635603	1635873	r	0	1	NCBI_PGAP	v4.6
1352	NZ_CABDWP010000001	1636504	1636969	f	0	1	NCBI_PGAP	v4.6
1353	NZ_CABDWP010000001	1637356	1637656	r	0	1	NCBI_PGAP	v4.6
1354	NZ_CABDWP010000001	1637660	1638470	r	0	1	NCBI_PGAP	v4.6
1355	NZ_CABDWP010000001	1638469	1639651	r	0	1	NCBI_PGAP	v4.6
1356	NZ_CABDWP010000001	1639671	1641081	r	0	1	NCBI_PGAP	v4.6
1357	NZ_CABDWP010000001	1641073	1642105	r	0	1	NCBI_PGAP	v4.6
1358	NZ_CABDWP010000001	1642097	1642730	r	0	1	NCBI_PGAP	v4.6
1359	NZ_CABDWP010000001	1642726	1644463	r	0	1	NCBI_PGAP	v4.6
1360	NZ_CABDWP010000001	1644741	1645599	f	0	1	NCBI_PGAP	v4.6
1361	NZ_CABDWP010000001	1645825	1646446	f	0	1	NCBI_PGAP	v4.6
1362	NZ_CABDWP010000001	1646670	1647534	f	0	1	NCBI_PGAP	v4.6
1363	NZ_CABDWP010000001	1647520	1648114	f	0	1	NCBI_PGAP	v4.6
1364	NZ_CABDWP010000001	1648154	1649051	f	0	1	NCBI_PGAP	v4.6
1365	NZ_CABDWP010000001	1649279	1650083	f	0	1	NCBI_PGAP	v4.6
1366	NZ_CABDWP010000001	1650306	1650870	r	0	1	NCBI_PGAP	v4.6
1367	NZ_CABDWP010000001	1650910	1651582	r	0	1	NCBI_PGAP	v4.6
1368	NZ_CABDWP010000001	1652133	1652628	f	0	1	NCBI_PGAP	v4.6
1369	NZ_CABDWP010000001	1652640	1653927	f	0	1	NCBI_PGAP	v4.6
1370	NZ_CABDWP010000001	1654060	1654714	r	0	1	NCBI_PGAP	v4.6
